X,Y,FID,COD_REG,REGION,COMUNA,CALLE_UNO,CALLE_DOS,NUMERO,CUT,DIR_GEOCOD,LAT,LNG,ANO,Tipo_Accid,Zona,Fallecidos,Graves,Menos_Grav,Leves,Accidentes
-70.6934767502516,-33.378679199985,316,13,REGION METROPOLITANA,CONCHALI,EL CORTIJO,PDTE EDUARDO FREI MONTALVA,0,13104,"Panamericana Norte & El Cortijo, Conchalí, Región Metropolitana, Chile",-33.3787625,-70.6934358,2020,ATROPELLO,URBANA,0,0,0,1,1
-70.6933944335062,-33.4226331000374,317,13,REGION METROPOLITANA,QUINTA NORMAL,CARRASCAL, ,4447,13126,"Av. Carrascal 4447, Quinta Normal, Región Metropolitana, Chile",-33.4226359,-70.6933937,2020,ATROPELLO,URBANA,0,0,0,1,1
-70.6929520003344,-33.5733650003943,318,13,REGION METROPOLITANA,EL BOSQUE,LO MORENO, ,230,13105,"Lo Moreno 230, El Bosque, Región Metropolitana, Chile",-33.573365,-70.692952,2020,ATROPELLO,URBANA,0,0,0,1,1
-70.6928834000487,-33.5955570003552,319,13,REGION METROPOLITANA,SAN BERNARDO,CONDELL,JOSE BESA,0,13401,"Condell & José Besa, San Bernardo, Región Metropolitana, Chile",-33.595557,-70.6928834,2020,ATROPELLO,URBANA,0,0,0,1,1
-70.6928720002425,-33.4517326496419,320,13,REGION METROPOLITANA,ESTACION CENTRAL,TORO MAZOTE,ECUADOR,0,13106,"Avenida Ecuador & Toro Mazotte, Santiago, Estación Central, Región Metropolitana, Chile",-33.451749,-70.6929568,2020,ATROPELLO,URBANA,0,0,0,0,1
-70.6927767998093,-33.5771313997941,321,13,REGION METROPOLITANA,SAN BERNARDO,GRAN AVDA JOSE MIGUEL CARRERA,NICARAGUA,0,13401,"Gran Avenida Jose Miguel Carrera 13333, San Bernardo, Región Metropolitana, Chile",-33.5771314,-70.6927768,2020,ATROPELLO,URBANA,0,0,0,1,1
-70.6922091000698,-33.4540645998013,322,13,REGION METROPOLITANA,ESTACION CENTRAL,TORO MAZOTE,LIBER BERNARDO OHIGGINS,0,13106,"Avenida Libertador Bernardo O'Higgins & Toro Mazotte, Santiago, Estación Central, Región Metropolitana, Chile",-33.4540646,-70.6922091,2020,ATROPELLO,URBANA,0,0,0,2,4
-70.6916533999843,-33.4416065001397,323,13,REGION METROPOLITANA,QUINTA NORMAL,WALKER MARTINEZ,ANDES,0,13126,"Walker Martínez, Quinta Normal, Región Metropolitana, Chile",-33.4416065,-70.6916534,2020,ATROPELLO,URBANA,0,1,0,1,1
-70.6915276999433,-33.3665180996304,324,13,REGION METROPOLITANA,CONCHALI,JULIO MONTT SALAMANCA,FORESTAL,0,13104,"Julio Montt Salamanca & Forestal, Conchalí, Región Metropolitana, Chile",-33.3665181,-70.6915277,2020,ATROPELLO,URBANA,0,1,0,0,1
-70.6914161003726,-33.4318182996747,325,13,REGION METROPOLITANA,QUINTA NORMAL,MAPOCHO,AUGUSTO MATTE,0,13126,"Augusto Matte & Mapocho, Quinta Normal, Región Metropolitana, Chile",-33.4318183,-70.6914161,2020,ATROPELLO,URBANA,0,0,0,1,1
-70.6912629997875,-33.4516977001886,326,13,REGION METROPOLITANA,ESTACION CENTRAL,ECUADOR,GRAL VELASQUEZ,0,13106,"PI81-Av. General Velásquez / Esq. Avenida Ecuador, Santiago, Estación Central, Región Metropolitana, Chile",-33.4516977,-70.691263,2020,ATROPELLO,URBANA,0,1,0,0,1
-70.6905470000439,-33.4555606004412,327,13,REGION METROPOLITANA,ESTACION CENTRAL,PADRE ALBERTO HURTADO,MANUEL THOMPSON,0,13106,"Avenida Padre Alberto Hurtado & Manuel Thompson, Santiago, Estación Central, Región Metropolitana, Chile",-33.4555606,-70.690547,2020,ATROPELLO,URBANA,0,1,0,0,1
-70.6902247999344,-33.4781315000685,328,13,REGION METROPOLITANA,CERRILLOS,ALC CARLOS VALDOVINOS,AVDA 1,0,13102,"PI1327-Av. Alc. Carlos Valdovinos / Esq. Av. P. Aguirre Cerda, Los Cerrillos, Cerrillos, Región Metropolitana, Chile",-33.4781315,-70.6902248,2020,ATROPELLO,URBANA,0,1,0,0,1
-70.6901123001424,-33.4447641997079,329,13,REGION METROPOLITANA,ESTACION CENTRAL,EL BELLOTO,PORTALES,0,13106,"Pje. Las Acacias 180, Santiago, Estación Central, Región Metropolitana, Chile",-33.4447642,-70.6901123,2020,ATROPELLO,URBANA,0,0,0,0,1
-70.6896757997982,-33.4376541002563,330,13,REGION METROPOLITANA,QUINTA NORMAL,SAN PABLO,GRAL BARBOSA,0,13126,"San Pablo & Gral. Barbosa, Quinta Normal, Región Metropolitana, Chile",-33.4376626,-70.6896754,2020,ATROPELLO,URBANA,0,0,1,0,1
-70.6892660003255,-33.4533918997162,331,13,REGION METROPOLITANA,ESTACION CENTRAL,LIBER BERNARDO OHIGGINS,NICASIO RETAMALES,0,13106,"Avenida Libertador Bernardo O'Higgins & Nicasio Retamales, Santiago, Estación Central, Región Metropolitana, Chile",-33.4533919,-70.689266,2020,ATROPELLO,URBANA,0,0,1,0,1
-70.6891952002981,-33.4536364001996,332,13,REGION METROPOLITANA,ESTACION CENTRAL,NICASIO RETAMALES, ,33,13106,"Nicasio Retamales 33, Santiago, Estación Central, Región Metropolitana, Chile",-33.4536364,-70.6891952,2020,ATROPELLO,URBANA,1,0,0,0,1
-70.6891344996573,-33.3599165002461,333,13,REGION METROPOLITANA,HUECHURABA,SAN PEDRO DE ATACAMA, ,2154,13107,"San Pedro de Atacama 2154, Huechuraba, Región Metropolitana, Chile",-33.3599165,-70.6891345,2020,ATROPELLO,URBANA,0,1,0,0,1
-70.6891301001738,-33.5367688002398,334,13,REGION METROPOLITANA,SAN BERNARDO,LO ESPEJO, ,1565,13401,"Av. Lo Espejo 1565, Lo Espejo, Región Metropolitana, Chile",-33.5367688,-70.6891301,2020,ATROPELLO,URBANA,1,0,0,0,1
-70.6888135001428,-33.4531382998925,335,13,REGION METROPOLITANA,ESTACION CENTRAL,LIBER BERNARDO OHIGGINS, ,3871,13106,"Av Libertador Bernardo O'Higgins 3871, Santiago, Estación Central, Región Metropolitana, Chile",-33.4531383,-70.6888135,2020,ATROPELLO,URBANA,0,0,0,0,1
-70.6887304000878,-33.5516087003811,336,13,REGION METROPOLITANA,EL BOSQUE,EL PILLAN,INDIO JERONIMO,0,13105,"El Pillan & Indio Jerónimo, El Bosque, Región Metropolitana, Chile",-33.5516087,-70.6887304,2020,ATROPELLO,URBANA,0,0,0,1,1
-70.6885563003328,-33.4532145003488,337,13,REGION METROPOLITANA,ESTACION CENTRAL,ALAMEDA,FEDERICO SCOTTO,0,13106,"Avenida Libertador Bernardo O'Higgins & Federico Scotto, Santiago, Estación Central, Región Metropolitana, Chile",-33.4532145,-70.6885563,2020,ATROPELLO,URBANA,0,0,0,0,1
-70.688369399628,-33.4536832000195,338,13,REGION METROPOLITANA,ESTACION CENTRAL,LIBER BERNARDO OHIGGINS, ,3850,13106,"Av Libertador Bernardo O'Higgins 3850, Santiago, Estación Central, Región Metropolitana, Chile",-33.4536832,-70.6883694,2020,ATROPELLO,URBANA,1,0,0,0,1
-70.6879141996804,-33.4818055004233,339,13,REGION METROPOLITANA,CERRILLOS,SAN ANDRES,AVDA 3,0,13102,"San Andrés & Avenida Tres, Los Cerrillos, Cerrillos, Región Metropolitana, Chile",-33.4818055,-70.6879142,2020,ATROPELLO,URBANA,0,0,0,1,1
-70.6878031001328,-33.5495477995911,340,13,REGION METROPOLITANA,EL BOSQUE,LUIS BARROS BORGOÑO,INDIO JERONIMO,0,13105,"Indio Jerónimo & Luis Barros Borgoño, El Bosque, Región Metropolitana, Chile",-33.5495478,-70.6878031,2020,ATROPELLO,URBANA,1,0,0,0,1
-70.6874604998021,-33.591575500209,341,13,REGION METROPOLITANA,SAN BERNARDO,MARTIN DE SOLIS,DRA ERNESTINA PEREZ,0,13401,"Ernestina Pérez 632, San Bernardo, Región Metropolitana, Chile",-33.5915755,-70.6874605,2020,ATROPELLO,URBANA,0,0,0,1,1
-70.6872335999505,-33.4855353999386,342,13,REGION METROPOLITANA,PEDRO AGUIRRE CERDA,DEPARTAMENTAL,CERRILLOS,0,13121,"Av. Departamental & Av. Cerrillos, Pedro Aguirre Cerda, Región Metropolitana, Chile",-33.4855354,-70.6872336,2020,ATROPELLO,URBANA,1,0,0,0,1
-70.6872246004348,-33.5483502003014,343,13,REGION METROPOLITANA,EL BOSQUE,INDIO JERONIMO,GRAL KORNER,0,13105,"Indio Jerónimo & General Körner, El Bosque, Región Metropolitana, Chile",-33.5483502,-70.6872246,2020,ATROPELLO,URBANA,0,0,0,1,1
-70.6868481999843,-33.4526886001986,344,13,REGION METROPOLITANA,ESTACION CENTRAL,LIBER BERNARDO OHIGGINS, ,3701,13106,"Av Libertador Bernardo O'Higgins 3701, Santiago, Estación Central, Región Metropolitana, Chile",-33.4526886,-70.6868482,2020,ATROPELLO,URBANA,0,0,0,1,1
-70.6866032003772,-33.4817561995888,345,13,REGION METROPOLITANA,CERRILLOS,GRAL VELASQUEZ,AVDA 2,0,13102,"Av. Dos & Gral. Velásquez, Los Cerrillos, Cerrillos, Región Metropolitana, Chile",-33.4817562,-70.6866032,2020,ATROPELLO,URBANA,0,1,0,0,1
-70.6865685000361,-33.5472169996647,346,13,REGION METROPOLITANA,EL BOSQUE,JAVIERA CARRERA,CAPRICORNIO,0,13105,"Capricornio & Javiera Carrera, El Bosque, Región Metropolitana, Chile",-33.547202,-70.6865613,2020,ATROPELLO,URBANA,0,0,0,1,1
-70.6861285004298,-33.5411572004443,347,13,REGION METROPOLITANA,EL BOSQUE,JOSE JOAQUIN PRIETO VIAL, ,10740,13105,"José Joaquín Prieto Vial 10740, El Bosque, Región Metropolitana, Chile",-33.5411572,-70.6861285,2020,ATROPELLO,URBANA,0,0,0,1,1
-70.6858492996054,-33.4822968998819,348,13,REGION METROPOLITANA,PEDRO AGUIRRE CERDA,CERRILLOS, ,4030,13121,"Av. Cerrillos 4030, Pedro Aguirre Cerda, Región Metropolitana, Chile",-33.4822969,-70.6858493,2020,ATROPELLO,URBANA,0,1,0,1,2
-70.6855059996021,-33.4733966998976,349,13,REGION METROPOLITANA,ESTACION CENTRAL,PEDRO AGUIRRE CERDA, ,3703,13106,"Av. Pedro Aguirre Cerda 3703, Santiago, Estación Central, Región Metropolitana, Chile",-33.4733967,-70.685506,2020,ATROPELLO,URBANA,0,1,0,0,1
-70.6853405000639,-33.4571228001769,350,13,REGION METROPOLITANA,ESTACION CENTRAL,TACNA,JOTABECHE,0,13106,"Jotabeche & Tacna, Santiago, Estación Central, Región Metropolitana, Chile",-33.4571228,-70.6853405,2020,ATROPELLO,URBANA,0,0,0,1,1
-70.685245699829,-33.210031600278,351,13,REGION METROPOLITANA,COLINA,ACONCAGUA, ,700,13301,"Aconcagua 700, Colina, Región Metropolitana, Chile",-33.2100316,-70.6852457,2020,ATROPELLO,URBANA,0,0,0,2,1
-70.6845446000531,-33.5394169996946,352,13,REGION METROPOLITANA,LA CISTERNA,LO ESPEJO,CAPRICORNIO,0,13109,"Capricornio & Avenida Lo Espejo, La Cisterna, Región Metropolitana, Chile",-33.539417,-70.6845446,2020,ATROPELLO,URBANA,0,1,0,0,1
-70.6843130003446,-33.5913395001177,353,13,REGION METROPOLITANA,SAN BERNARDO,BALMACEDA,MARTIN DE SOLIS,0,13401,"Balmaceda & Martín de Solís, San Bernardo, Región Metropolitana, Chile",-33.5913395,-70.684313,2020,ATROPELLO,URBANA,0,0,0,0,1
-70.6832018996478,-33.392271100131,354,13,REGION METROPOLITANA,CONCHALI,BARON DE JURAS REALES,6 NORTE,0,13104,"Baron de Juras Reales & Seis Nte., Conchalí, Región Metropolitana, Chile",-33.3922711,-70.6832019,2020,ATROPELLO,URBANA,1,0,0,0,1
-70.6830585998744,-33.4519061999111,355,13,REGION METROPOLITANA,ESTACION CENTRAL,LIBER BERNARDO OHIGGINS, ,3491,13106,"Av Libertador Bernardo O'Higgins 3491, Santiago, Estación Central, Región Metropolitana, Chile",-33.4519062,-70.6830586,2020,ATROPELLO,URBANA,1,0,0,0,1
-70.682932499635,-33.4971101998757,356,13,REGION METROPOLITANA,PEDRO AGUIRRE CERDA,PLANO REGULADOR,MAIPU,0,13121,"Avenida Maipú & Plano Regulador, Pedro Aguirre Cerda, Región Metropolitana, Chile",-33.4971102,-70.6829325,2020,ATROPELLO,URBANA,0,0,0,1,1
-70.682721599622,-33.563940299605,357,13,REGION METROPOLITANA,EL BOSQUE,CLAUDIO ARRAU,GRAN AVDA JOSE MIGUEL CARRERA,0,13105,"Gran Avenida Jose Miguel Carrera & Claudio Arrau, El Bosque, Región Metropolitana, Chile",-33.5639403,-70.6827216,2020,ATROPELLO,URBANA,0,0,1,0,1
-70.6825447002776,-33.4516249000689,358,13,REGION METROPOLITANA,ESTACION CENTRAL,ALAMEDA, ,3469,13106,"Av Libertador Bernardo O'Higgins 3469, Santiago, Estación Central, Región Metropolitana, Chile",-33.4516249,-70.6825447,2020,ATROPELLO,URBANA,0,1,0,0,1
-70.6819807003489,-33.5345253002023,359,13,REGION METROPOLITANA,LA CISTERNA,CAPRICORNIO,PSJE 4,0,13109,"Capricornio & Pasaje Cuatro, La Cisterna, Región Metropolitana, Chile",-33.5345253,-70.6819807,2020,ATROPELLO,URBANA,0,0,1,0,1
-70.6818177000267,-33.5506853997113,360,13,REGION METROPOLITANA,EL BOSQUE,LUIS BARROS BORGOÑO,CAUPOLICAN,0,13105,"Caupolicán & Luis Barros Borgoño, El Bosque, Región Metropolitana, Chile",-33.5506854,-70.6818177,2020,ATROPELLO,URBANA,0,0,0,1,1
-70.6816027998292,-33.4821613001038,361,13,REGION METROPOLITANA,PEDRO AGUIRRE CERDA,MAIPU, ,3301,13121,"Av Maipú 3301, Pedro Aguirre Cerda, Región Metropolitana, Chile",-33.4821613,-70.6816028,2020,ATROPELLO,URBANA,0,0,0,1,1
-70.6812128996555,-33.367448299899,362,13,REGION METROPOLITANA,CONCHALI,AMERICO VESPUCIO,CANBERRA,0,13104,"Avenida Américo Vespucio & Camberra, Conchalí, Región Metropolitana, Chile",-33.3674483,-70.6812129,2020,ATROPELLO,URBANA,1,0,0,0,1
-70.6807662999246,-33.4073549998332,363,13,REGION METROPOLITANA,RENCA,PDTE EDUARDO FREI MONTALVA, ,1780,13128,"Panamericana Nte. 1780, Renca, Región Metropolitana, Chile",-33.407355,-70.6807663,2020,ATROPELLO,URBANA,1,0,0,0,1
-70.680691399888,-33.5976484996784,364,13,REGION METROPOLITANA,SAN BERNARDO,CAMINO PADRE HURTADO,ERNESTO RIQUELME,0,13401,"Avenida Padre Hurtado & Ernesto Riquelme, San Bernardo, Región Metropolitana, Chile",-33.5976485,-70.6806914,2020,ATROPELLO,URBANA,0,0,0,2,1
-70.6802864000971,-33.4404733004023,365,13,REGION METROPOLITANA,SANTIAGO,MATUCANA, ,466,13101,"Matucana 466, Santiago, Región Metropolitana, Chile",-33.4404733,-70.6802864,2020,ATROPELLO,URBANA,0,1,0,0,1
-70.6801452002406,-33.4373990003634,366,13,REGION METROPOLITANA,SANTIAGO,MATUCANA,ROSAS,0,13101,"Matucana & Rosas, Santiago, Región Metropolitana, Chile",-33.437399,-70.6801452,2020,ATROPELLO,URBANA,0,1,0,0,1
-70.680085999669,-33.2096459997629,367,13,REGION METROPOLITANA,COLINA,MARCOS GOICOLEA,GRAL SAN MARTIN,0,13301,"Marcos Goycoolea & General San Martín, Colina, Región Metropolitana, Chile",-33.209646,-70.680086,2020,ATROPELLO,URBANA,0,0,0,1,1
-70.6800232000105,-33.4522889001125,368,13,REGION METROPOLITANA,ESTACION CENTRAL,SAN BORJA, ,82,13106,"San Francisco de Borja 82, Santiago, Estación Central, Región Metropolitana, Chile",-33.4522889,-70.6800232,2020,ATROPELLO,URBANA,0,0,0,0,1
-70.6798893997758,-33.4402995001217,369,13,REGION METROPOLITANA,SANTIAGO,CATEDRAL,MATUCANA,0,13101,"Matucana & Catedral, Santiago, Región Metropolitana, Chile",-33.4402995,-70.6798894,2020,ATROPELLO,URBANA,0,0,0,0,1
-70.6797984999007,-33.5936975000394,370,13,REGION METROPOLITANA,SAN BERNARDO,PADRE HURTADO,BALMACEDA,0,13401,"Avenida Padre Hurtado & Balmaceda, San Bernardo, Región Metropolitana, Chile",-33.5936975,-70.6797985,2020,ATROPELLO,URBANA,0,1,0,0,1
-70.6795469001692,-33.5328760002271,371,13,REGION METROPOLITANA,LA CISTERNA,AMERICO VESPUCIO,LA VENDIMIA,0,13109,"Avenida Américo Vespucio & La Vendimia, La Cisterna, Región Metropolitana, Chile",-33.532876,-70.6795469,2020,ATROPELLO,URBANA,0,1,0,0,1
-70.6792694997874,-33.4963076997404,372,13,REGION METROPOLITANA,PEDRO AGUIRRE CERDA,GUANAQUEROS,PLATON,0,13121,"Platón & Guanaqueros, Pedro Aguirre Cerda, Región Metropolitana, Chile",-33.4963077,-70.6792695,2020,ATROPELLO,URBANA,0,0,0,1,1
-70.6790204001712,-33.4507412999708,373,13,REGION METROPOLITANA,SANTIAGO,LIBER BERNARDO OHIGGINS,MATUCANA,0,13101,"Avenida Libertador Bernardo O'Higgins & Matucana, Santiago, Estación Central, Región Metropolitana, Chile",-33.4507413,-70.6790204,2020,ATROPELLO,URBANA,0,0,0,1,1
-70.6789292997472,-33.4666542999559,374,13,REGION METROPOLITANA,SANTIAGO,EXPOSICION,ANTOFAGASTA,0,13101,"Antofagasta & Exposición, Santiago, Región Metropolitana, Chile",-33.4666543,-70.6789293,2020,ATROPELLO,URBANA,0,0,0,1,1
-70.6788877996321,-33.200412199863,375,13,REGION METROPOLITANA,COLINA,ACONCAGUA, ,243,13301,"Aconcagua 243, Colina, Región Metropolitana, Chile",-33.2004122,-70.6788878,2020,ATROPELLO,URBANA,0,0,0,1,1
-70.6786080996839,-33.4512426998906,376,13,REGION METROPOLITANA,ESTACION CENTRAL,COVADONGA,LIBER BERNARDO OHIGGINS,0,13106,"Tren Central - Av Libertador Bernardo O'Higgins 3170, Santiago, Estación Central, Región Metropolitana, Chile",-33.4512427,-70.6786081,2020,ATROPELLO,URBANA,1,0,0,1,2
-70.6780248003041,-33.2042336998252,377,13,REGION METROPOLITANA,COLINA,INMACULADA CONCEPCION, ,215,13301,"La Inmaculada Concepción 215, Colina, Región Metropolitana, Chile",-33.2042337,-70.6780248,2020,ATROPELLO,URBANA,0,0,0,2,1
-70.6776267999367,-33.452691600337,378,13,REGION METROPOLITANA,ESTACION CENTRAL,LIBER BERNARDO OHIGGINS,BERNAL DEL MERCADO,0,13106,"Conferencia 149, Santiago, Región Metropolitana, Chile",-33.4526916,-70.6776268,2020,ATROPELLO,URBANA,0,0,0,1,1
-70.6772949995644,-33.3996743003285,379,13,REGION METROPOLITANA,CONCHALI,BARON DE JURAS REALES,MONTERREY,0,13104,"Baron de Juras Reales & Monterrey, Conchalí, Región Metropolitana, Chile",-33.3996743,-70.677295,2020,ATROPELLO,URBANA,0,0,1,0,1
-70.6770638000542,-33.5535858455102,380,13,REGION METROPOLITANA,EL BOSQUE,GRAN AVDA JOSE MIGUEL CARRERA, ,10375,13105,"Gran Avenida Jose Miguel Carrera 10375, El Bosque, Región Metropolitana, Chile",-33.5535817,-70.6770722,2020,ATROPELLO,URBANA,0,0,0,3,2
-70.67651676044,-33.4941405800236,381,13,REGION METROPOLITANA,PEDRO AGUIRRE CERDA,CLOTARIO BLEST,DEPARTAMENTAL,0,13121,"Avenida Departamental & Clotario Blest, Pedro Aguirre Cerda, Región Metropolitana, Chile",-33.4941532,-70.6765203,2020,ATROPELLO,URBANA,0,0,0,1,1
-70.6760835003531,-33.4352880001409,382,13,REGION METROPOLITANA,SANTIAGO,SAN PABLO,ESPERANZA,0,13101,"San Pablo & Esperanza, Santiago, Región Metropolitana, Chile",-33.435288,-70.6760835,2020,ATROPELLO,URBANA,0,1,0,0,1
-70.6759251998879,-33.4371046999218,383,13,REGION METROPOLITANA,SANTIAGO,ROSAS,ESPERANZA,0,13101,"Rosas & Esperanza, Santiago, Región Metropolitana, Chile",-33.4371047,-70.6759252,2020,ATROPELLO,URBANA,0,0,0,1,1
-70.6758987499272,-33.5552954000625,384,13,REGION METROPOLITANA,EL BOSQUE,GRAN AVDA JOSE MIGUEL CARRERA, ,10350,13105,"Gran Avenida Jose Miguel Carrera 10350, El Bosque, Región Metropolitana, Chile",-33.5553903,-70.6758579,2020,ATROPELLO,URBANA,0,0,0,2,1
-70.6755674001153,-33.4498714001449,385,13,REGION METROPOLITANA,SANTIAGO,LIBER BERNARDO OHIGGINS,MAIPU,0,13101,"Avenida Libertador Bernardo O'Higgins & Maipú, Santiago, Región Metropolitana, Chile",-33.4498714,-70.6755674,2020,ATROPELLO,URBANA,0,0,0,0,1
-70.675197062894,-33.2035345497795,386,13,REGION METROPOLITANA,COLINA,GRAL SAN MARTIN,FONTT,0,13301,"Fontt & General San Martín, Colina, Región Metropolitana, Chile",-33.203494,-70.6752569,2020,ATROPELLO,URBANA,0,1,0,1,2
-70.6749751003205,-33.4087339995743,387,13,REGION METROPOLITANA,INDEPENDENCIA,NVA DE MATTE,LAS CANAS,0,13108,"Las Cañas & Nueva de Matte, Santiago, Independencia, Región Metropolitana, Chile",-33.408734,-70.6749751,2020,ATROPELLO,URBANA,0,0,1,0,1
-70.6749403999793,-33.4527676002444,388,13,REGION METROPOLITANA,SANTIAGO,SAZIE,BASCUNAN GUERRERO,0,13101,"Bascuñán Guerrero & Sazié, Santiago, Región Metropolitana, Chile",-33.4527676,-70.6749404,2020,ATROPELLO,URBANA,0,0,0,1,1
-70.6747614996434,-33.6017232001654,389,13,REGION METROPOLITANA,SAN BERNARDO,JORGE GONZALEZ BASTIAS,FRANCISCO ANTONIO ENCINA,0,13401,"Francisco Antonio Encina Norte & Jorge González Bastías, San Bernardo, Región Metropolitana, Chile",-33.6017232,-70.6747615,2020,ATROPELLO,URBANA,0,0,0,1,1
-70.6744638995891,-33.4895676002644,390,13,REGION METROPOLITANA,PEDRO AGUIRRE CERDA,CLOTARIO BLEST, ,4675,13121,"Clotario Blest 4675, Pedro Aguirre Cerda, Región Metropolitana, Chile",-33.4895676,-70.6744639,2020,ATROPELLO,URBANA,1,0,0,0,1
-70.6743134996681,-33.449511999579,391,13,REGION METROPOLITANA,SANTIAGO,UNION AMERICANA,LIBER BERNARDO OHIGGINS,0,13101,"Av Libertador Bernardo O'Higgins & Unión Latinoamericana, Santiago, Región Metropolitana, Chile",-33.449512,-70.6743135,2020,ATROPELLO,URBANA,0,0,0,1,1
-70.6738801001863,-33.4962050996854,392,13,REGION METROPOLITANA,PEDRO AGUIRRE CERDA,DEPARTAMENTAL,FELIX MENDELSSOHN,0,13121,"Avenida Departamental & Félix Mendelssohn, Pedro Aguirre Cerda, Región Metropolitana, Chile",-33.4962051,-70.6738801,2020,ATROPELLO,URBANA,0,1,0,0,1
-70.6736833995691,-33.5523746997325,393,13,REGION METROPOLITANA,EL BOSQUE,GRAN AVDA JOSE MIGUEL CARRERA,LUIS BARROS BORGONO,0,13105,"Gran Avenida Jose Miguel Carrera & Luis Barros Borgoño, El Bosque, Región Metropolitana, Chile",-33.5523747,-70.6736834,2020,ATROPELLO,URBANA,0,0,0,1,1
-70.6736003004134,-33.566176800219,394,13,REGION METROPOLITANA,EL BOSQUE,CLAUDIO ARRAU,LOS AVELLANOS,0,13105,"Claudio Arrau & Los Avellanos, El Bosque, Región Metropolitana, Chile",-33.5661768,-70.6736003,2020,ATROPELLO,URBANA,0,0,1,0,1
-70.6733238497158,-33.2007775998062,395,13,REGION METROPOLITANA,COLINA,GRAL SAN MARTIN, ,437,13301,"Gral. San Martín 437, Colina, Región Metropolitana, Chile",-33.2008487,-70.6733697,2020,ATROPELLO,URBANA,0,1,0,0,1
-70.6730646003509,-33.5345004995982,396,13,REGION METROPOLITANA,LA CISTERNA,AMERICO VESPUCIO,LA PAZ,0,13109,"Avenida Américo Vespucio & Paz, La Cisterna, Región Metropolitana, Chile",-33.5345005,-70.6730646,2020,ATROPELLO,URBANA,0,1,0,0,1
-70.6724957000164,-33.4188300002042,397,13,REGION METROPOLITANA,INDEPENDENCIA,SALOMON SACK,ENRIQUE SORO,0,13108,"Salomón Sack & Enrique Soro, Santiago, Independencia, Región Metropolitana, Chile",-33.41883,-70.6724957,2020,ATROPELLO,URBANA,0,0,0,1,1
-70.6724796003531,-33.5953781998439,398,13,REGION METROPOLITANA,SAN BERNARDO,STA MERCEDES,BALMACEDA,0,13401,"Balmaceda & Santa Mercedes, San Bernardo, Región Metropolitana, Chile",-33.5953782,-70.6724796,2020,ATROPELLO,URBANA,0,0,0,1,1
-70.6719722999815,-33.4456786996121,399,13,REGION METROPOLITANA,SANTIAGO,ERASMO ESCALA,CUETO,0,13101,"Erasmo Escala & Cueto, Santiago, Región Metropolitana, Chile",-33.4456787,-70.6719723,2020,ATROPELLO,URBANA,0,0,0,1,1
-70.671658600264,-33.1809896000898,400,13,REGION METROPOLITANA,COLINA,ESMERALDA, ,1963,13301,"Esmeralda 1963, Colina, Región Metropolitana, Chile",-33.1809896,-70.6716586,2020,ATROPELLO,URBANA,0,0,1,0,1
-70.6716300998491,-33.4705973999499,401,13,REGION METROPOLITANA,SANTIAGO,BASCUNAN GUERRERO,GRAL RONDIZZONI,0,13101,"General Rondizzoni & Bascuñán Guerrero, Santiago, Región Metropolitana, Chile",-33.4705974,-70.6716301,2020,ATROPELLO,URBANA,0,1,0,0,1
-70.6713973004449,-33.4013925000637,402,13,REGION METROPOLITANA,INDEPENDENCIA,FERMIN VIVACETA,REINA MARIA,0,13108,"Reina María & Avenida Fermín Vivaceta, Santiago, Independencia, Región Metropolitana, Chile",-33.4013925,-70.6713973,2020,ATROPELLO,URBANA,0,0,0,1,1
-70.6713216998364,-33.3712311002349,403,13,REGION METROPOLITANA,HUECHURABA,PEDRO FONTOVA,AMERICO VESPUCIO,0,13107,"Av. Américo Vespucio & Av. Pedro Fontova, Conchalí, Región Metropolitana, Chile",-33.3712311,-70.6713217,2020,ATROPELLO,URBANA,0,1,0,0,1
-70.6710600996437,-33.184059100447,404,13,REGION METROPOLITANA,COLINA,JOSE DONOSO,GABRIELA MISTRAL,0,13301,"José Donoso 2600, Colina, Región Metropolitana, Chile",-33.1840591,-70.6710601,2020,ATROPELLO,URBANA,0,0,0,1,1
-70.670531399904,-33.5836776998658,405,13,REGION METROPOLITANA,EL BOSQUE,LO BLANCO,LAS QUINTAS,0,13105,"Avenida Lo Blanco & Las Quintas, El Bosque, Región Metropolitana, Chile",-33.5836777,-70.6705314,2020,ATROPELLO,URBANA,0,0,0,1,1
