X,Y,FID,Ubicacion,Fallecidos,Graves,MenosGrave,Leve,Accidentes
-70.6626868201466,-33.4356793669747,693,"729 ALMIRANTE BARROSO, SANTIAGO",0,0,0,1,1
-70.6619395452296,-33.3964689309519,694,"ARAGUAYAS & DORSAL, CONCHALI",0,0,0,1,1
-70.6654540039666,-33.5847030268677,695,"LO BLANCO & GENERAL SILVA, EL BOSQUE",0,0,0,1,1
-70.6644213512604,-33.5370744502111,696,"GRAN AVENIDA JOSE MIGUEL CARRERA & AMERICO VESPUCIO, LA CISTERNA",0,1,0,2,3
-70.6626119218297,-33.4464120711223,697,"LIBERTADOR BERNARDO O`HIGGINS & CIENFUEGOS, SANTIAGO",0,0,0,0,1
-70.6624079775124,-33.4385418882248,698,"ALMIRANTE BARROSO & CATEDRAL, SANTIAGO",0,1,0,0,1
-70.6625035977892,-33.4469365810668,699,"LIBERTADOR BERNARDO O`HIGGINS & VERGARA, SANTIAGO",0,0,0,1,1
-70.6644855080072,-33.5611969715969,700,"981 OBSERVATORIO, EL BOSQUE",0,0,0,1,1
-70.6631358785867,-33.5003067709683,701,"MONJA ALFEREZ & TRISTAN MATTA, SAN MIGUEL",0,1,0,0,1
-70.662040858656,-33.4497474542498,702,"SAZIE & VERGARA, SANTIAGO",0,0,0,1,1
-70.6632392272673,-33.5332666590569,703,"GRAN AVENIDA JOSE MIGUEL CARRERA & LAS BRISAS, LA CISTERNA",0,1,0,1,1
-70.6616569141488,-33.4521785035313,704,"GORBEA & VERGARA, SANTIAGO",0,0,0,0,1
-70.6631740027965,-33.5326723398904,705,"GRAN AVENIDA JOSE MIGUEL CARRERA & NUEVA 1, LA CISTERNA",0,0,0,1,1
-70.6615315339307,-33.4467331757589,706,"LIBERTADOR BERNARDO O`HIGGINS & EJERCITO LIBERTADOR, SANTIAGO",0,0,0,2,2
-70.6604413834475,-33.3911862298061,707,"GENERAL GAMBINO & RIO MADEIRA, CONCHALI",0,1,0,0,1
-70.6604322883632,-33.3924038226661,708,"3544 GENERAL GAMBINO, CONCHALI",0,1,0,0,1
-70.6603209719471,-33.3933341976384,709,"URMENETA & GENERAL GAMBINO, CONCHALI",0,0,0,2,2
-70.6606884599524,-33.4459598862715,710,"LIBERTADOR BERNARDO O`HIGGINS & MANUEL RODRIGUEZ, SANTIAGO",0,0,0,1,1
-70.6607573548266,-33.4507025516714,711,"GRAJALES & EJERCITO LIBERTADOR, SANTIAGO",0,0,0,1,1
-70.6632757855499,-33.5851742141961,712,"SAN FRANCISCO & LO BLANCO, SAN BERNARDO",0,1,0,0,1
-70.6628139206209,-33.5644659478208,713,"LOS SAUCES & LOS MIMBRES, EL BOSQUE",0,0,1,0,1
-70.6603604930483,-33.437216587914,714,"SANTO DOMINGO & MANUEL RODRIGUEZ, SANTIAGO",0,1,0,2,3
-70.6598258790991,-33.4097000054626,715,"INDEPENDENCIA & NUEVA DE MATTE, INDEPENDENCIA",1,0,0,0,1
-70.6605010902965,-33.4519324632898,716,"EJERCITO LIBERTADOR & GORBEA, SANTIAGO",0,0,0,1,1
-70.6602203133834,-33.4383277090285,717,"MANUEL RODRIGUEZ & CATEDRAL, SANTIAGO",0,1,0,1,2
-70.6624593763919,-33.5577702813214,718,"1110 JAVIERA CARRERA, EL BOSQUE",0,0,0,1,1
-70.6601878042796,-33.4405736865026,719,"HUERFANOS & MANUEL RODRIGUEZ, SANTIAGO",0,0,0,1,1
-70.6619068890889,-33.5407335074854,720,"GOYCOLEA & CONCHA, LA CISTERNA",0,0,0,0,1
-70.6624573222065,-33.5733986226642,721,"1338 LO MARTINEZ, EL BOSQUE",0,0,0,1,1
-70.6614412054997,-33.5265272110521,722,"EL PARRON & GRAN AVENIDA JOSE MIGUEL CARRERA, LA CISTERNA",0,1,0,0,1
-70.6596836358066,-33.4366935736447,723,"585 MANUEL RODRIGUEZ, SANTIAGO",0,0,0,2,1
-70.6596505105718,-33.4530260413157,724,"MANUEL RODRIGUEZ & TOESCA, SANTIAGO",0,1,0,0,1
-70.6609552211757,-33.5253253022157,725,"7716 GRAN AVENIDA JOSE MIGUEL CARRERA, LA CISTERNA",0,0,0,1,1
-70.6614550912339,-33.5565122173872,726,"10181 JULIO COVARRUBIAS, EL BOSQUE",0,0,1,0,1
-70.6605446511451,-33.5117314605874,727,"PRIMERA TRANSVERSAL & NOVENA AVENIDA, SAN MIGUEL",0,1,0,0,1
-70.6588873543714,-33.4332863132814,728,"SAN MARTIN & GENERAL MACKENNA, SANTIAGO",0,0,0,2,2
-70.6611162804993,-33.5517552152212,729,"994 EL PINO, EL BOSQUE",0,1,0,0,1
-70.6605643135819,-33.5234637926906,730,"GRAN AVENIDA JOSE MIGUEL CARRERA & ELIAS FERNANDEZ ALBANO, LA CISTERNA",0,0,0,1,1
-70.6591142385759,-33.4497235306638,731,"200 MANUEL RODRIGUEZ, SANTIAGO",0,1,0,0,1
-70.6587278838037,-33.4345149289237,732,"SAN PABLO & SAN MARTIN, SANTIAGO",0,0,0,2,2
-70.6576510289021,-33.3806811283177,733,"GUANACO & PRINCIPAL CAPITAN IGNACIO CARRERA PINTO, CONCHALI",0,0,0,3,2
-70.6589866900418,-33.4526291071495,734,"MANUEL RODRIGUEZ & SANTA ISABEL, SANTIAGO",0,0,0,1,1
-70.6611260729698,-33.5691419388543,735,"LAS PERLAS & SANTA CORA, EL BOSQUE",0,0,0,1,1
-70.6577263779554,-33.3959751827654,736,"GUANACO & DORSAL, CONCHALI",0,0,0,0,1
-70.658635273911,-33.4454733338932,737,"TUCAPEL JIMENEZ & LIBERTADOR BERNARDO O`HIGGINS, SANTIAGO",0,0,0,0,1
-70.6575830736377,-33.3935241182912,738,"GUANACO & URMENETA, CONCHALI",0,0,0,1,1
-70.6597560332689,-33.5206068631612,739,"GENERAL FREIRE & GRAN AVENIDA JOSE MIGUEL CARRERA, LA CISTERNA",0,0,0,1,1
-70.6603449641706,-33.5519729800799,740,"9865 JULIO COVARRUBIAS, EL BOSQUE",0,0,0,1,1
-70.6594641314105,-33.5143431687536,741,"110 LO OVALLE, LA CISTERNA",0,0,0,2,1
-70.6608032412783,-33.5854689540587,742,"LUIS CRUZ MARTINEZ & LO BLANCO, LA PINTANA",0,0,0,1,1
-70.6584064235939,-33.4701773009282,743,"ALAMOS & GENERAL RONDIZZONI, SANTIAGO",0,0,0,1,1
-70.6566385309541,-33.3924725735383,744,"DIAGONAL JOSE MARIA CARO & TEXAS, RECOLETA",0,1,0,0,1
-70.6573818976105,-33.4451834765313,745,"SAN MARTIN & LIBERTADOR BERNARDO O`HIGGINS, SANTIAGO",0,0,0,1,1
-70.6573064932773,-33.4457436153915,746,"LIBERTADOR BERNARDO O`HIGGINS & SAN IGNACIO DE LOYOLA, SANTIAGO",0,1,0,1,2
-70.6570186249119,-33.4368284192232,747,"SANTO DOMINGO & HERMANOS AMUNATEGUI, SANTIAGO",0,0,0,1,2
-70.6341877627718,-33.5825227597028,748,"PATAGONIA & BALDOMERO LILLO, LA PINTANA",0,1,0,0,1
-70.6568787456842,-33.4379575698358,749,"CATEDRAL & HERMANOS AMUNATEGUI, SANTIAGO",0,0,0,2,1
-70.6583581600038,-33.5161886663571,750,"6474 GRAN AVENIDA JOSE MIGUEL CARRERA, LA CISTERNA",0,0,0,1,1
-70.6571473553932,-33.4605626926594,751,"VIEL & EL PARQUE, SANTIAGO",1,0,0,1,2
-70.6565878814114,-33.4401979821076,752,"HUERFANOS & HERMANOS AMUNATEGUI, SANTIAGO",0,0,0,1,1
-70.6560774643027,-33.4189938483745,753,"1027 INDEPENDENCIA, INDEPENDENCIA",0,1,0,1,2
-70.6580700351341,-33.5270413415185,754,"EL PARRON & EULOGIO ALTAMIRANO, LA CISTERNA",0,0,0,1,1
-70.6584611611498,-33.5621706377733,755,"OBSERVATORIO & LAS ARAUCARIAS, EL BOSQUE",0,0,0,1,1
-70.6561037693858,-33.4424590112788,756,"HERMANOS AMUNATEGUI & MONEDA, SANTIAGO",0,0,0,1,1
-70.6566178912932,-33.4700569311553,757,"GENERAL RONDIZZONI & VIEL, SANTIAGO",1,0,0,0,1
-70.6564240927569,-33.4604370873457,758,"VIEL & MANUEL ANTONIO MATTA, SANTIAGO",0,0,0,0,1
-70.6572696393014,-33.5116130007399,759,"GRAN AVENIDA JOSE MIGUEL CARRERA & OCTAVA AVENIDA, SAN MIGUEL",0,0,0,1,1
-70.6590892652008,-33.608496953424,760,"1590 CAMINO EL MARISCAL, LA PINTANA",0,1,0,0,1
-70.6556099080159,-33.4447742778935,761,"LIBERTADOR BERNARDO O`HIGGINS & HERMANOS AMUNATEGUI, SANTIAGO",0,0,0,1,1
-70.6576117773637,-33.5622541618599,762,"1620 OBSERVATORIO, EL BOSQUE",0,0,0,2,1
-70.6551231394986,-33.43783672636,763,"1268 CATEDRAL, SANTIAGO",0,0,0,1,1
-70.6547679624685,-33.4253601927813,764,"496 INDEPENDENCIA, INDEPENDENCIA",1,0,0,0,2
-70.6539133270614,-33.395034059853,765,"DORSAL & DIAGONAL JOSE MARIA CARO, RECOLETA",0,0,0,1,1
-70.6560396747577,-33.5075171740978,766,"GRAN AVENIDA JOSE MIGUEL CARRERA & VARGAS BUSTON, SAN MIGUEL",0,0,0,1,1
-70.6546164174434,-33.4423075238615,767,"TEATINOS & MONEDA, SANTIAGO",0,1,0,1,2
-70.6544656183792,-33.4343644550817,768,"SAN PABLO & MORANDE, SANTIAGO",0,0,0,0,1
-70.6542160561623,-33.4444501910386,769,"LIBERTADOR BERNARDO O`HIGGINS & TEATINOS, SANTIAGO",0,0,0,1,1
-70.6553567911682,-33.5050102357106,770,"GRAN AVENIDA JOSE MIGUEL CARRERA & MIGUEL LEON PRADO, SAN MIGUEL",0,1,0,0,1
-70.6540750768653,-33.444957093838,771,"NATANIEL COX & LIBERTADOR BERNARDO O`HIGGINS, SANTIAGO",0,0,2,1,3
-70.6553911122107,-33.5152904746708,772,"151 LO OVALLE, SAN MIGUEL",0,0,0,1,1
-70.6550517446354,-33.503688641965,773,"GRAN AVENIDA JOSE MIGUEL CARRERA & DEPARTAMENTAL, SAN MIGUEL",0,0,0,1,1
-70.6534685711086,-33.432835632244,774,"PADRE HURTADO & PRESIDENTE BALMACEDA, SANTIAGO",0,1,0,0,1
-70.6533894356125,-33.4297975322722,775,"INDEPENDENCIA & PRIETO, INDEPENDENCIA",0,0,0,0,1
-70.6535274446144,-33.4410414610032,776,"MORANDE & AGUSTINAS, SANTIAGO",0,0,0,1,1
-70.6535582970239,-33.447768661744,777,"TARAPACA & NATANIEL COX, SANTIAGO",0,0,0,1,1
-70.6537094912908,-33.4568660451665,778,"850 LORD COCHRANE, SANTIAGO",0,0,1,1,1
-70.653205042845,-33.4331187122469,779,"GENERAL MACKENNA & BANDERA, SANTIAGO",0,2,0,0,2
-70.6531929216881,-33.4330467277544,780,"CARDENAL JOSE MARIA CARO & PRESIDENTE BALMACEDA, SANTIAGO",0,1,0,0,2
-70.653299941483,-33.4420906121523,781,"105 MORANDE, SANTIAGO",0,0,0,0,1
-70.6530866838124,-33.4308476876318,782,"GENERAL BORGONO & INDEPENDENCIA, INDEPENDENCIA",0,1,0,0,1
-70.6530663147872,-33.4343109724113,783,"SAN PABLO & BANDERA, SANTIAGO",0,0,0,1,1
-70.6533830380405,-33.4600718712644,784,"LORD COCHRANE & MANUEL ANTONIO MATTA, SANTIAGO",0,0,0,0,1
-70.6530062388797,-33.4441867623633,785,"MORANDE & LIBERTADOR BERNARDO O`HIGGINS, SANTIAGO",0,1,0,0,1
-70.6546956727803,-33.5353019959164,786,"ECUADOR & BLAS VIAL, LA CISTERNA",0,0,0,2,2
-70.6518472247363,-33.3966397910724,787,"DIAGONAL JOSE MARIA CARO & PEDRO DONOSO VERGARA, RECOLETA",0,0,0,1,1
-70.6527047586051,-33.453245097463,788,"EYZAGUIRRE & NATANIEL COX, SANTIAGO",0,0,0,2,1
-70.6527630313706,-33.4665191516917,789,"1391 PEDRO LAGOS, SANTIAGO",0,0,0,1,1
-70.6522594615331,-33.4405443251751,790,"230 BANDERA, SANTIAGO",0,1,0,0,1
-70.6536900131513,-33.5277311848999,791,"ALEJANDRO VIAL & EL PARRON, LA CISTERNA",0,0,0,0,1
-70.6520987098579,-33.4485185998316,792,"235 ZENTENO, SANTIAGO",0,0,0,1,1
-70.6517525059761,-33.4330929789026,793,"ISMAEL VALDES VERGARA & PUENTE, SANTIAGO",0,0,0,1,1
-70.6516319556344,-33.4301365929761,794,"215 LA PAZ, INDEPENDENCIA",0,1,0,0,1
-70.6515901652493,-33.4319047301984,795,"SANTA MARIA & LA PAZ, RECOLETA",0,0,0,1,1
-70.6514962457685,-33.4286503858364,796,"LA PAZ & GENERAL DE LA LASTRA, INDEPENDENCIA",0,0,0,1,1
-70.6526641652923,-33.4958747091713,797,"GRAN AVENIDA JOSE MIGUEL CARRERA & PEDRO MIRA, SAN MIGUEL",0,0,0,1,1
-70.6514349058239,-33.4361994920396,798,"SANTO DOMINGO & PUENTE, SANTIAGO",0,0,0,1,1
-70.6513666016935,-33.4342975482599,799,"970 SAN PABLO, SANTIAGO",0,0,0,1,1
-70.6510517699365,-33.4233535583565,800,"OLIVOS & LA PAZ, INDEPENDENCIA",0,0,0,1,1
-70.6512630350675,-33.4373471002815,801,"CATEDRAL & PUENTE, SANTIAGO",0,0,0,1,1
-70.6516794018454,-33.4598781479149,802,"MANUEL ANTONIO MATTA & NATANIEL COX, SANTIAGO",0,1,0,0,1
-70.6526147279108,-33.532335771397,803,"8284 IGNACIO ECHEVERRIA, LA CISTERNA",0,1,0,0,1
-70.6500005139372,-33.3956362775203,804,"DORSAL & JOSE MIGUEL CARRERA, RECOLETA",0,0,0,1,1
-70.6520035835246,-33.5041622051776,805,"DEPARTAMENTAL & CHILOE, SAN MIGUEL",0,0,1,0,1
-70.6510144727973,-33.4639632459713,806,"NATANIEL COX & VICTORIA, SANTIAGO",0,0,0,1,1
-70.6505764593628,-33.4505048550015,807,"SAN DIEGO & CONDOR, SANTIAGO",0,0,0,2,1
-70.6530635558127,-33.5819022600074,808,"12919 CAMINA, LA PINTANA",0,1,0,2,1
-70.6504704499749,-33.4511555800417,809,"MENSIA DE LOS NIDOS & SAN DIEGO, SANTIAGO",0,0,0,1,1
-70.6500982211227,-33.4315007346304,810,"743 ARTESANOS, RECOLETA",0,0,0,1,1
-70.6511631951364,-33.4899517394639,811,"GRAN AVENIDA JOSE MIGUEL CARRERA & ALVAREZ DE TOLEDO, SAN MIGUEL",1,0,0,0,1
-70.6506609069448,-33.4663126937694,812,"NATANIEL COX & PEDRO LAGOS, SANTIAGO",0,1,0,0,1
-70.6500446197843,-33.4360556729809,813,"SANTO DOMINGO & DIAGONAL CERVANTES, SANTIAGO",0,0,0,1,1
-70.6504639541717,-33.4621669328426,814,"1275 ZENTENO, SANTIAGO",0,0,0,1,1
-70.6508616969886,-33.4888104469925,815,"CURINANCA & GRAN AVENIDA JOSE MIGUEL CARRERA, SAN MIGUEL",1,0,0,0,1
-70.6498976506686,-33.4419285164993,816,"950 MONEDA, SANTIAGO",0,0,0,1,1
-70.6506791960699,-33.4859992019354,817,"ALCALDE PEDRO ALARCON & LLANO SUBERCASEAUX, SAN MIGUEL",0,0,0,1,1
-70.6500320608312,-33.4541374360842,818,"SAN DIEGO & 10 DE JULIO HUAMACHUCO, SANTIAGO",0,0,1,1,2
-70.6498194691373,-33.4434806969284,819,"981 LIBERTADOR BERNARDO O`HIGGINS, SANTIAGO",0,0,0,1,1
-70.6514787828011,-33.5360213075217,820,"1091 ECUADOR, LA CISTERNA",0,1,0,1,1
-70.6491876082624,-33.4214574684679,821,"MONSERRAT & SANTOS DUMONT, RECOLETA",0,0,0,1,1
-70.648795522063,-33.4046976671182,822,"784 EINSTEIN, RECOLETA",0,0,0,1,1
-70.64842896679,-33.3881358844213,823,"LOS ZAPADORES & JOSE MIGUEL CARRERA, RECOLETA",0,1,0,0,1
-70.6501335274307,-33.4861687981712,824,"GRAN AVENIDA JOSE MIGUEL CARRERA & ALCALDE PEDRO ALARCON, SAN MIGUEL",0,1,0,2,3
-70.6492177403799,-33.4418113072132,825,"MONEDA & ESTADO, SANTIAGO",0,0,1,0,1
-70.6489918217008,-33.4338511852257,826,"ISMAEL VALDES VERGARA & DIAGONAL CERVANTES, SANTIAGO",0,1,0,0,1
-70.6479819883126,-33.3883762985632,827,"994 LOS ZAPADORES, RECOLETA",0,0,0,0,1
-70.6491237891465,-33.4595785025623,828,"MANUEL ANTONIO MATTA & SAN DIEGO, SANTIAGO",0,0,0,2,1
-70.6486134301301,-33.4326116955226,829,"RECOLETA & SANTA MARIA, RECOLETA",0,0,0,1,1
-70.6508371419267,-33.5504137657753,830,"ISMAEL TOCORNAL & ESPERANZA, SAN RAMON",0,0,0,1,1
-70.6488525215674,-33.4515017680227,831,"SANTA ISABEL & ARTURO PRAT, SANTIAGO",0,0,0,1,1
-70.6485466117056,-33.4370405538543,832,"SAN ANTONIO & MONJITAS, SANTIAGO",0,0,0,1,1
-70.6506875866496,-33.5555741174298,833,"VENANCIA LEIVA & ANIBAL ZANARTU, SAN RAMON",0,1,0,0,1
-70.6483431221055,-33.4382246520575,834,"MERCED & SAN ANTONIO, SANTIAGO",0,0,0,1,1
-70.6482497477421,-33.4384062586937,835,"385 SAN ANTONIO, SANTIAGO",0,0,0,1,1
-70.6469851122246,-33.3811207542084,836,"SALZBURGO & PRINCIPAL CAPITAN IGNACIO CARRERA PINTO, RECOLETA",0,0,0,1,1
-70.6486170141432,-33.4686124919667,837,"SARGENTO ALDEA & SAN DIEGO, SANTIAGO",0,0,0,1,1
-70.6481499225047,-33.4456402301089,838,"849 PADRE ALONSO DE OVALLE, SANTIAGO",0,0,0,1,1
-70.6485423926789,-33.4697858535863,839,"NUBLE & SAN DIEGO, SANTIAGO",0,0,1,2,2
-70.6476531106864,-33.4341575662284,840,"ISMAEL VALDES VERGARA & RECOLETA, SANTIAGO",0,1,0,2,2
-70.6469522529011,-33.4004655090661,841,"DIAGONAL JOSE MARIA CARO & MUNOZ GAMERO, RECOLETA",0,0,0,1,1
-70.648277021001,-33.4756602436886,842,"PLACER & SAN DIEGO, SANTIAGO",0,0,0,3,2
-70.6482442321814,-33.479610656709,843,"GRAN AVENIDA JOSE MIGUEL CARRERA & ALCALDE CARLOS VALDOVINOS, SAN MIGUEL",0,0,1,0,1
-70.6473611823095,-33.4357847338302,844,"ENRIQUE MAC IVER & SANTO DOMINGO, SANTIAGO",0,0,0,0,1
-70.6470944417646,-33.4296378145427,845,"SANTA FILOMENA & RECOLETA, RECOLETA",0,0,0,1,1
-70.6461969392811,-33.3946226428368,846,"793 LA FLORIDA, RECOLETA",0,0,0,0,1
-70.6470976926592,-33.4446080966828,847,"SAN FRANCISCO & PARIS, SANTIAGO",0,0,0,1,1
-70.6470819613004,-33.4454830766838,848,"SAN FRANCISCO & PADRE ALONSO DE OVALLE, SANTIAGO",0,1,0,1,2
-70.64676932652,-33.4289387067966,849,"357 RECOLETA, RECOLETA",0,0,1,0,1
-70.6467655798591,-33.4287403543942,850,"RECOLETA & DAVILA BAEZA, RECOLETA",0,0,1,0,1
-70.6470422677077,-33.4485047195256,851,"ELEUTERIO RAMIREZ & SAN FRANCISCO, SANTIAGO",0,0,0,3,1
-70.6469396656294,-33.443077091979,852,"LIBERTADOR BERNARDO O`HIGGINS & SAN FRANCISCO, SANTIAGO",0,0,0,1,1
-70.6496000365896,-33.5867370808402,853,"LO BLANCO & JOHN KENNEDY, LA PINTANA",0,1,0,0,1
-70.6471717111212,-33.4610383595733,854,"SANTIAGUILLO & ARTURO PRAT, SANTIAGO",0,0,1,0,1
-70.6466218563502,-33.4330890726793,855,"SANTA MARIA & BOMBERO FREDES, RECOLETA",0,0,0,1,1
-70.6468506519473,-33.4508880837193,856,"SAN FRANCISCO & SANTA ISABEL, SANTIAGO",0,0,0,1,1
-70.6466312979978,-33.4404208004754,857,"AGUSTINAS & ENRIQUE MAC IVER, SANTIAGO",0,0,0,2,2
-70.6459269374895,-33.406530406456,858,"688 SAN GERARDO, RECOLETA",0,0,0,2,1
-70.6484202569303,-33.555856842072,859,"1712 VENANCIA LEIVA, SAN RAMON",0,0,1,0,1
-70.646467811535,-33.4534002425068,860,"684 SAN FRANCISCO, SANTIAGO",0,0,0,1,1
-70.6462571944699,-33.4428246266371,861,"SANTA ROSA & LIBERTADOR BERNARDO O`HIGGINS, SANTIAGO",0,1,0,2,4
-70.6457408549161,-33.4251646814165,862,"RECOLETA & OLIVOS, RECOLETA",0,0,0,1,1
-70.6451084906188,-33.396197251075,863,"DORSAL & RUBEN DARIO, RECOLETA",0,0,0,1,1
-70.6462065812595,-33.458931895842,864,"MANUEL ANTONIO MATTA & CHILOE, SANTIAGO",0,0,0,1,1
-70.6457529279785,-33.4428944494643,865,"2 SANTA ROSA, SANTIAGO",0,0,0,1,1
-70.6456164356321,-33.4379452329649,866,"MIRAFLORES & MERCED, SANTIAGO",0,0,0,1,1
-70.6474540408606,-33.5367332525699,867,"1472 ECUADOR, SAN RAMON",0,0,1,0,1
-70.6454360451679,-33.4340878063588,868,"PATRONATO & CARDENAL JOSE MARIA CARO, SANTIAGO",0,0,0,2,2
-70.6453875922612,-33.4400675632671,869,"222 MIRAFLORES, SANTIAGO",0,0,0,2,1
-70.6454264923918,-33.443836681699,870,"665 MARCOLETA, SANTIAGO",0,1,0,0,1
-70.6452952311775,-33.4403032639235,871,"MIRAFLORES & AGUSTINAS, SANTIAGO",0,0,0,1,1
-70.6449165554899,-33.4219470700946,872,"900 RECOLETA, RECOLETA",0,0,0,1,1
-70.6452903139425,-33.4463094924927,873,"TARAPACA & SANTA ROSA, SANTIAGO",0,1,0,0,1
-70.6471292018254,-33.5542327338877,874,"10291 LA BANDERA, SAN RAMON",0,0,1,0,1
-70.6453213177143,-33.4587723036756,875,"MANUEL ANTONIO MATTA & SAN FRANCISCO, SANTIAGO",0,1,0,2,2
-70.6448973695331,-33.442590164496,876,"LIBERTADOR BERNARDO O`HIGGINS & SAN ISIDRO, SANTIAGO",0,1,0,0,1
-70.6447533075898,-33.4423666191498,877,"LIBERTADOR BERNARDO O`HIGGINS & MIRAFLORES, SANTIAGO",0,0,0,1,1
-70.6473577683997,-33.5844132425235,878,"1031 GABRIELA, LA PINTANA",0,0,0,1,1
-70.6444939281578,-33.4354620647084,879,"ISMAEL VALDES VERGARA & MOSQUETO, SANTIAGO",0,0,0,1,1
-70.6464210281878,-33.5384784762502,880,"1574 BOLIVIA, SAN RAMON",0,0,1,0,1
-70.6444226795786,-33.4504964577884,881,"SANTA ROSA & SANTA ISABEL, SANTIAGO",0,0,0,1,1
-70.6435949085169,-33.4140194707171,882,"RECOLETA & ARZOBISPO VALDIVIESO, RECOLETA",0,1,0,0,1
-70.6434396397921,-33.4137690156113,883,"1501 RECOLETA, RECOLETA",0,0,1,1,1
-70.6433371909363,-33.4106139651343,884,"1805 RECOLETA, RECOLETA",0,1,0,0,1
-70.6431593245428,-33.4057374136549,885,"RECOLETA & EINSTEIN, RECOLETA",0,0,1,5,4
-70.6431210170594,-33.4048451076122,886,"EL ROBLE & RECOLETA, RECOLETA",0,0,0,1,1
-70.6459173944145,-33.557919225419,887,"ALMIRANTE LATORRE & VICENTE LLANOS, LA PINTANA",0,0,0,0,1
-70.6428970231337,-33.4009431412018,888,"MUNOZ GAMERO & RECOLETA, RECOLETA",1,0,0,1,1
-70.6427474500734,-33.396995094721,889,"RECOLETA & DORSAL, RECOLETA",0,0,0,1,1
-70.642675850935,-33.3931903065224,890,"3572 RECOLETA, RECOLETA",0,0,0,1,1
-70.6449660166401,-33.515104730891,891,"6265 LEON TOLSTOI, SAN MIGUEL",0,0,0,1,1
-70.6426737444247,-33.395363752772,892,"RECOLETA & LA SERENA, RECOLETA",0,1,0,1,1
-70.6434263509036,-33.436459211558,893,"MONJITAS & JOSE MIGUEL DE LA BARRA, SANTIAGO",0,0,0,1,1
-70.6433414243007,-33.4376597677832,894,"JOSE MIGUEL DE LA BARRA & MERCED, SANTIAGO",0,0,0,0,1
-70.6424404844715,-33.3909658933785,895,"RECOLETA & LOS ZAPADORES, RECOLETA",0,3,0,1,3
-70.6432560365749,-33.435983500247,896,"JOSE MIGUEL DE LA BARRA & ISMAEL VALDES VERGARA, SANTIAGO",0,1,0,0,1
-70.6423322405044,-33.3886405945083,897,"RECOLETA & ALFREDO ROSENDE, RECOLETA",0,1,0,1,2
-70.6438043624369,-33.4730232067882,898,"SAN FRANCISCO & FRANKLIN, SANTIAGO",0,1,0,1,1
-70.6458825227551,-33.5844599312317,899,"GABRIELA & LOS LIMONEROS, LA PINTANA",0,1,0,1,2
-70.6431923046652,-33.4434424556485,900,"CARMEN & MARCOLETA, SANTIAGO",0,2,0,0,1
-70.6437159910128,-33.4746115866332,901,"BIO BIO & SAN FRANCISCO, SANTIAGO",0,0,0,0,1
-70.6451141768775,-33.5541873875996,902,"ALMIRANTE LATORRE & SARGENTO CANDELARIA, SAN RAMON",0,0,0,1,1
-70.6428335118925,-33.434681448961,903,"CARDENAL JOSE MARIA CARO & JOSE MIGUEL DE LA BARRA, SANTIAGO",0,2,0,0,2
-70.6432690921329,-33.4583486162031,904,"SANTA ROSA & MANUEL ANTONIO MATTA, SANTIAGO",1,0,0,3,3
-70.6446421610454,-33.5423528636051,905,"OSSA & LA BANDERA, SAN RAMON",0,0,0,1,1
-70.6416614062071,-33.3861243356765,906,"RECOLETA & ADELA MARTINEZ, RECOLETA",0,0,1,0,1
-70.6446002897091,-33.5424165467877,907,"1771 OSSA, SAN RAMON",0,0,1,0,1
-70.6426776668082,-33.4515206204166,908,"SAN ISIDRO & EYZAGUIRRE, SANTIAGO",0,0,0,1,1
-70.6428127885321,-33.4621062548066,909,"SANTA ROSA & SANTA ELVIRA, SANTIAGO",0,0,0,1,1
-70.6410982777413,-33.3847609959614,910,"RECOLETA & OSCAR CASTRO, RECOLETA",0,0,1,0,1
-70.6422687766372,-33.4475219305814,911,"MARIN & CARMEN, SANTIAGO",0,0,0,1,1
-70.640895677973,-33.3842766844352,912,"RECOLETA & LOS CARDENALES, RECOLETA",0,0,0,1,1
-70.6434645705375,-33.5461380813899,913,"VICUNA MACKENNA & ALMIRANTE LATORRE, SAN RAMON",0,0,0,1,1
-70.6420806717408,-33.472919804063,914,"SANTA ROSA & FRANKLIN, SANTIAGO",0,0,0,2,2
-70.640520984459,-33.3912257652307,915,"LOS ZAPADORES & HERNAN MERY, RECOLETA",0,0,0,2,2
-70.6408884242325,-33.4370609764663,916,"295 MERCED, SANTIAGO",0,0,0,1,1
-70.6415756133472,-33.4809436974395,917,"SANTA ROSA & ALCALDE CARLOS VALDOVINOS, SAN JOAQUIN",0,0,0,2,1
-70.6393862193861,-33.3668551196773,918,"5874 PEDRO AGUIRRE CERDA, HUECHURABA",0,1,0,0,1
-70.6407852600649,-33.4527180569892,919,"10 DE JULIO HUAMACHUCO & CARMEN, SANTIAGO",0,0,0,1,1
-70.6405497675832,-33.4402128368753,920,"LIBERTADOR BERNARDO O`HIGGINS & PORTUGAL, SANTIAGO",3,1,0,2,2
-70.6406011911036,-33.4446581648983,921,"BLAS CANAS & LIRA, SANTIAGO",0,0,1,0,1
-70.6411850122021,-33.5121428231885,922,"VARAS MENA & BELLO HORIZONTE, SAN MIGUEL",0,0,0,1,1
-70.6398539858151,-33.4432521820201,923,"360 DIAGONAL PARAGUAY, SANTIAGO",0,0,0,1,1
-70.6386181601759,-33.378625215899,924,"PRESIDENTE SALVADOR ALLENDE & RECOLETA, HUECHURABA",0,0,0,1,1
-70.6395253962127,-33.4303603843114,925,"SANTA FILOMENA & BOMBERO NUNEZ, RECOLETA",0,1,0,0,1
