X,Y,FID,Ano,Codregion,Region,Comuna,Zona,Calle1,Calle2,Numero,lat,lng,Claseaccid,Cód_Comun,Cód_Tipo_,Tipo_Accid,Cód_Tipo1,Tipo__CONA,Cód_Zona,Zona_1,Cód_Ubica,Ubicación,Cód_Calle,Intersecci,Pistas_de_,Pistas_de1,Cód_Calza,Calzada,Cód__Tipo,Tipo_Calza,Fallecidos,Graves,Menos_Grav,Leves,Atropellos
-70.763008,-33.482655,946,2019,13,REGION METROPOLITANA,MAIPU,URBANA,EL ROSAL,PDTE JORGE ALESSANDRI RODRIGUEZ,NULL,-33.482655,-70.763008,1,13119,10,ATROPELLO,10,ATROPELLO,1,URBANA,14,CRUCE CON SEÑAL PARE,131190976,EL ROSAL - PDTE JORGE ALESSANDRI RODRIGUEZ,2,2,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,0,0,0,2,1
-70.762711,-33.430283,947,2019,13,REGION METROPOLITANA,PUDAHUEL,URBANA,SAN DANIEL,JULIO TACHI,NULL,-33.430283,-70.762711,1,13124,10,ATROPELLO,10,ATROPELLO,1,URBANA,16,CRUCE SIN SEÑALIZACION,131241214,JULIO TACHI - SAN DANIEL,1,1,2,BIDIRECCIONAL,2,ASFALTO,0,0,0,1,1
-70.762535,-33.466892,948,2019,13,REGION METROPOLITANA,CERRILLOS,URBANA,AMERICO VESPUCIO,NULL,2500,-33.466892,-70.762535,1,13102,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131020033,- AMERICO VESPUCIO,2,0,1,UNIDIRECCIONAL,2,ASFALTO,0,1,0,0,1
-70.762375,-33.448158,949,2019,13,REGION METROPOLITANA,PUDAHUEL,URBANA,GRAL OSCAR BONILLA,FEDERICO ERRAZURIZ,NULL,-33.448158,-70.762375,1,13124,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131240430,FEDERICO ERRAZURIZ - GRAL OSCAR BONILLA,2,2,3,BIDIRECCIONAL CON BANDEJON,2,ASFALTO,0,0,0,1,1
-70.7617605,-33.5070187,950,2019,13,REGION METROPOLITANA,MAIPU,URBANA,HNOS CARRERA,MAIPU,NULL,-33.5070187,-70.7617605,1,13119,10,ATROPELLO,10,ATROPELLO,1,URBANA,26,OTROS NO CONSIDERADOS,131191336,HNOS CARRERA - MAIPU,2,0,1,UNIDIRECCIONAL,1,CONCRETO,0,0,0,1,1
-70.761589,-33.510681,951,2019,13,REGION METROPOLITANA,MAIPU,URBANA,5 DE ABRIL,HNOS CARRERA,NULL,-33.510681,-70.761589,1,13119,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131190025,5 DE ABRIL - HNOS CARRERA,2,0,1,UNIDIRECCIONAL,1,CONCRETO,0,3,0,2,2
-70.761421,-33.469852,952,2019,13,REGION METROPOLITANA,MAIPU,URBANA,AMERICO VESPUCIO,EL DESCANSO,NULL,-33.469852,-70.761421,1,13119,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131190124,AMERICO VESPUCIO - EL DESCANSO,3,3,2,BIDIRECCIONAL,2,ASFALTO,0,1,0,0,1
-70.760201,-33.498592,953,2019,13,REGION METROPOLITANA,MAIPU,URBANA,MANUEL RODRIGUEZ,ARGENTINA,NULL,-33.498592,-70.760201,1,13119,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131192180,ARGENTINA - MANUEL RODRIGUEZ,2,0,1,UNIDIRECCIONAL,1,CONCRETO,0,0,0,1,1
-70.760178,-33.499809,954,2019,13,REGION METROPOLITANA,MAIPU,URBANA,CENTENARIO,MANUEL RODRIGUEZ,NULL,-33.499809,-70.760178,1,13119,10,ATROPELLO,10,ATROPELLO,1,URBANA,26,OTROS NO CONSIDERADOS,131190515,CENTENARIO - MANUEL RODRIGUEZ,2,0,1,UNIDIRECCIONAL,2,ASFALTO,0,0,0,0,1
-70.759933,-33.50906,955,2019,13,REGION METROPOLITANA,MAIPU,URBANA,MANUEL RODRIGUEZ,CHACABUCO,NULL,-33.50906,-70.759933,1,13119,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131192180,CHACABUCO - MANUEL RODRIGUEZ,2,0,1,UNIDIRECCIONAL,1,CONCRETO,0,0,0,1,1
-70.758896,-33.469547,956,2019,13,REGION METROPOLITANA,MAIPU,URBANA,EL DESCANSO,MARQUES DE SANTILLANA,NULL,-33.469547,-70.758896,1,13119,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131190875,EL DESCANSO - MARQUES DE SANTILLANA,1,1,2,BIDIRECCIONAL,1,CONCRETO,0,0,0,2,1
-70.758621,-33.528435,957,2019,13,REGION METROPOLITANA,MAIPU,URBANA,CAMINO A MELIPILLA,NULL,4230,-33.528435,-70.758621,1,13119,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131190392,- CAMINO A MELIPILLA,2,2,2,BIDIRECCIONAL,2,ASFALTO,0,1,0,0,1
-70.758461,-33.443123,958,2019,13,REGION METROPOLITANA,PUDAHUEL,URBANA,SAN PABLO,VICTORIA,NULL,-33.443123,-70.758461,1,13124,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131241232,SAN PABLO - VICTORIA,2,2,2,BIDIRECCIONAL,2,ASFALTO,0,0,0,1,1
-70.758377,-33.44315,959,2019,13,REGION METROPOLITANA,PUDAHUEL,URBANA,SAN PABLO,STA VICTORIA,NULL,-33.44315,-70.758377,1,13124,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131241232,SAN PABLO - STA VICTORIA,2,2,2,BIDIRECCIONAL,2,ASFALTO,0,0,0,1,1
-70.758209,-33.474361,960,2019,13,REGION METROPOLITANA,MAIPU,URBANA,ARQTO HUGO BRAVO,AMERICO VESPUCIO,NULL,-33.474361,-70.758209,1,13119,10,ATROPELLO,10,ATROPELLO,1,URBANA,14,CRUCE CON SEÑAL PARE,131190210,AMERICO VESPUCIO - ARQTO HUGO BRAVO,1,1,2,BIDIRECCIONAL,2,ASFALTO,0,1,0,0,1
-70.757965,-33.503407,961,2019,13,REGION METROPOLITANA,MAIPU,URBANA,LOS PAJARITOS,NULL,2624,-33.503407,-70.757965,1,13119,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131192034,- LOS PAJARITOS,2,2,3,BIDIRECCIONAL CON BANDEJON,2,ASFALTO,0,0,1,0,1
-70.757935,-33.49662,962,2019,13,REGION METROPOLITANA,MAIPU,URBANA,LOS PAJARITOS,NULL,3302,-33.49662,-70.757935,1,13119,10,ATROPELLO,10,ATROPELLO,1,URBANA,26,OTROS NO CONSIDERADOS,131192034,- LOS PAJARITOS,1,1,2,BIDIRECCIONAL,1,CONCRETO,0,0,0,1,1
-70.757919,-33.469589,963,2019,13,REGION METROPOLITANA,MAIPU,URBANA,SAN JUAN DE LA CRUZ,EL DESCANSO,NULL,-33.469589,-70.757919,1,13119,10,ATROPELLO,10,ATROPELLO,1,URBANA,26,OTROS NO CONSIDERADOS,131192879,EL DESCANSO - SAN JUAN DE LA CRUZ,1,1,2,BIDIRECCIONAL,1,CONCRETO,0,0,0,1,1
-70.75766,-33.443512,964,2019,13,REGION METROPOLITANA,PUDAHUEL,URBANA,SAN PABLO,NULL,8876,-33.443512,-70.75766,1,13124,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131241232,- SAN PABLO,2,2,2,BIDIRECCIONAL,2,ASFALTO,0,0,0,2,1
-70.757652,-33.43774,965,2019,13,REGION METROPOLITANA,PUDAHUEL,URBANA,HERALDICA,LAS ALMERIAS,NULL,-33.43774,-70.757652,1,13124,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131240440,HERALDICA - LAS ALMERIAS,1,0,1,UNIDIRECCIONAL,2,ASFALTO,0,0,0,2,1
-70.757545,-33.496349,966,2019,13,REGION METROPOLITANA,MAIPU,URBANA,CRNEL SANTIAGO BUERAS,LOS PAJARITOS,NULL,-33.496349,-70.757545,1,13119,10,ATROPELLO,10,ATROPELLO,1,URBANA,26,OTROS NO CONSIDERADOS,131190665,CRNEL SANTIAGO BUERAS - LOS PAJARITOS,2,0,1,UNIDIRECCIONAL,2,ASFALTO,0,0,0,1,1
-70.757484,-33.503578,967,2019,13,REGION METROPOLITANA,MAIPU,URBANA,CHILE,LOS PAJARITOS,NULL,-33.503578,-70.757484,1,13119,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131190565,CHILE - LOS PAJARITOS,1,1,2,BIDIRECCIONAL,1,CONCRETO,0,0,0,1,1
-70.757446,-33.425003,968,2019,13,REGION METROPOLITANA,CERRO NAVIA,URBANA,LA HONDONADA,EL PARRONAL,NULL,-33.425003,-70.757446,1,13103,10,ATROPELLO,10,ATROPELLO,1,URBANA,16,CRUCE SIN SEÑALIZACION,131030295,EL PARRONAL - LA HONDONADA,1,1,2,BIDIRECCIONAL,1,CONCRETO,0,1,0,0,1
-70.757431,-33.503591,969,2019,13,REGION METROPOLITANA,MAIPU,URBANA,LOS PAJARITOS,CHILE,NULL,-33.503591,-70.757431,1,13119,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131192034,CHILE - LOS PAJARITOS,3,3,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,0,0,0,1,1
-70.757408,-33.510555,970,2019,13,REGION METROPOLITANA,MAIPU,URBANA,5 DE ABRIL,LOS PAJARITOS,NULL,-33.510555,-70.757408,1,13119,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131190025,5 DE ABRIL - LOS PAJARITOS,2,2,2,BIDIRECCIONAL,2,ASFALTO,1,0,0,5,6
-70.757408,-33.505508,971,2019,13,REGION METROPOLITANA,MAIPU,URBANA,TRISTAN VALDES,LOS PAJARITOS,NULL,-33.505508,-70.757408,1,13119,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131193101,LOS PAJARITOS - TRISTAN VALDES,2,2,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,0,0,0,2,2
-70.757401,-33.49678,972,2019,13,REGION METROPOLITANA,MAIPU,URBANA,LOS PAJARITOS,NULL,3325,-33.49678,-70.757401,1,13119,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131192034,- LOS PAJARITOS,3,3,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,0,1,0,0,1
-70.75737,-33.496109,973,2019,13,REGION METROPOLITANA,MAIPU,URBANA,RAFAEL RIESCO BERNALES,LOS PAJARITOS,NULL,-33.496109,-70.75737,1,13119,10,ATROPELLO,10,ATROPELLO,1,URBANA,26,OTROS NO CONSIDERADOS,131192710,LOS PAJARITOS - RAFAEL RIESCO BERNALES,3,3,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,0,0,0,1,1
-70.757256,-33.509029,974,2019,13,REGION METROPOLITANA,MAIPU,URBANA,LOS PAJARITOS,CHACABUCO,NULL,-33.509029,-70.757256,1,13119,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131192034,CHACABUCO - LOS PAJARITOS,3,3,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,0,1,0,4,3
-70.757057,-33.510864,975,2019,13,REGION METROPOLITANA,MAIPU,URBANA,LOS PAJARITOS,NULL,1783,-33.510864,-70.757057,1,13119,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131192034,- LOS PAJARITOS,1,1,2,BIDIRECCIONAL,1,CONCRETO,0,1,0,0,1
-70.756088,-33.459335,976,2019,13,REGION METROPOLITANA,PUDAHUEL,URBANA,LAGUNA SUR,OCEANIA,NULL,-33.459335,-70.756088,1,13124,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131240642,LAGUNA SUR - OCEANIA,1,1,2,BIDIRECCIONAL,2,ASFALTO,0,0,0,2,2
-70.7558893333333,-33.4791106666666,977,2019,13,REGION METROPOLITANA,MAIPU,URBANA,AMERICO VESPUCIO,EL ROSAL,NULL,-33.479118,-70.755904,1,13119,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131190124,AMERICO VESPUCIO - EL ROSAL,2,0,1,UNIDIRECCIONAL,1,CONCRETO,0,0,0,4,3
-70.755653,-33.510723,978,2019,13,REGION METROPOLITANA,MAIPU,URBANA,ESQUINA BLANCA,ALBERTO LLONA,NULL,-33.510723,-70.755653,1,13119,10,ATROPELLO,10,ATROPELLO,1,URBANA,26,OTROS NO CONSIDERADOS,131191069,ALBERTO LLONA - ESQUINA BLANCA,3,3,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,0,0,1,0,1
-70.755653,-33.499081,979,2019,13,REGION METROPOLITANA,MAIPU,URBANA,CARLOS CRUZ,NULL,135,-33.499081,-70.755653,1,13119,10,ATROPELLO,10,ATROPELLO,1,URBANA,26,OTROS NO CONSIDERADOS,131190467,- CARLOS CRUZ,1,1,2,BIDIRECCIONAL,1,CONCRETO,0,1,0,0,1
-70.755638,-33.513145,980,2019,13,REGION METROPOLITANA,MAIPU,URBANA,JOSE MANUEL IRARRAZAVAL,ALBERTO LLONA,NULL,-33.513145,-70.755638,1,13119,10,ATROPELLO,10,ATROPELLO,1,URBANA,26,OTROS NO CONSIDERADOS,131191501,ALBERTO LLONA - JOSE MANUEL IRARRAZAVAL,2,0,1,UNIDIRECCIONAL,1,CONCRETO,0,0,0,1,1
-70.75563,-33.51593,981,2019,13,REGION METROPOLITANA,MAIPU,URBANA,ALBERTO LLONA,4 ALAMOS,NULL,-33.51593,-70.75563,1,13119,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131190067,4 ALAMOS - ALBERTO LLONA,2,2,2,BIDIRECCIONAL,2,ASFALTO,0,0,1,1,2
-70.755585,-33.51049,982,2019,13,REGION METROPOLITANA,MAIPU,URBANA,5 DE ABRIL,ALBERTO LLONA,NULL,-33.51049,-70.755585,1,13119,10,ATROPELLO,10,ATROPELLO,1,URBANA,26,OTROS NO CONSIDERADOS,131190025,5 DE ABRIL - ALBERTO LLONA,3,3,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,0,0,0,2,2
-70.755547,-33.523975,983,2019,13,REGION METROPOLITANA,MAIPU,URBANA,JORGE CONTADOR BRAVO,ALBERTO LLONA,NULL,-33.523975,-70.755547,1,13119,10,ATROPELLO,10,ATROPELLO,1,URBANA,26,OTROS NO CONSIDERADOS,131191478,ALBERTO LLONA - JORGE CONTADOR BRAVO,1,1,2,BIDIRECCIONAL,1,CONCRETO,0,0,0,1,1
-70.754822,-33.459568,984,2019,13,REGION METROPOLITANA,PUDAHUEL,URBANA,LAGUNA SUR,ROBERTO MATTA,NULL,-33.459568,-70.754822,1,13124,10,ATROPELLO,10,ATROPELLO,1,URBANA,4,ACERA O BERMA,131240642,LAGUNA SUR - ROBERTO MATTA,2,2,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,0,0,0,1,1
-70.754807,-33.43977,985,2019,13,REGION METROPOLITANA,PUDAHUEL,URBANA,LA ESTRELLA,EMAUS,NULL,-33.43977,-70.754807,1,13124,10,ATROPELLO,10,ATROPELLO,1,URBANA,26,OTROS NO CONSIDERADOS,131240564,EMAUS - LA ESTRELLA,2,2,2,BIDIRECCIONAL,1,CONCRETO,0,0,0,0,1
-70.7547,-33.451344,986,2019,13,REGION METROPOLITANA,PUDAHUEL,URBANA,CLAUDIO ARRAU,OCEANIA,NULL,-33.451344,-70.7547,1,13124,10,ATROPELLO,10,ATROPELLO,1,URBANA,16,CRUCE SIN SEÑALIZACION,131240208,CLAUDIO ARRAU - OCEANIA,1,1,2,BIDIRECCIONAL,1,CONCRETO,0,0,0,3,1
-70.754425,-33.449562,987,2019,13,REGION METROPOLITANA,PUDAHUEL,URBANA,LA ESTRELLA,GRAL OSCAR BONILLA,NULL,-33.449562,-70.754425,1,13124,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131240564,GRAL OSCAR BONILLA - LA ESTRELLA,1,1,2,BIDIRECCIONAL,2,ASFALTO,0,0,0,1,1
-70.754181,-33.447334,988,2019,13,REGION METROPOLITANA,PUDAHUEL,URBANA,LA ESTRELLA,CORONA SUECA,NULL,-33.447334,-70.754181,1,13124,10,ATROPELLO,10,ATROPELLO,1,URBANA,14,CRUCE CON SEÑAL PARE,131240564,CORONA SUECA - LA ESTRELLA,1,1,2,BIDIRECCIONAL,2,ASFALTO,0,0,0,0,1
-70.754089,-33.361904,989,2019,13,REGION METROPOLITANA,QUILICURA,URBANA,LO MARCOLETA,SAN LUIS,NULL,-33.361904,-70.754089,1,13125,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131250382,LO MARCOLETA - SAN LUIS,3,3,3,BIDIRECCIONAL CON BANDEJON,2,ASFALTO,1,0,1,1,3
-70.754044,-33.513435,990,2019,13,REGION METROPOLITANA,MAIPU,URBANA,DOMINGO EYZAGUIRRE,NULL,1460,-33.513435,-70.754044,1,13119,10,ATROPELLO,10,ATROPELLO,1,URBANA,4,ACERA O BERMA,131190777,- DOMINGO EYZAGUIRRE,2,0,1,UNIDIRECCIONAL,2,ASFALTO,0,0,0,1,1
-70.7538067,-33.4656701,991,2019,13,REGION METROPOLITANA,MAIPU,URBANA,CALLEJON DE LOS PERROS,LONGITUDINAL,NULL,-33.4656701,-70.7538067,1,13119,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131190382,CALLEJON DE LOS PERROS - LONGITUDINAL,2,2,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,0,0,0,1,1
-70.7537,-33.465408,992,2019,13,REGION METROPOLITANA,PUDAHUEL,URBANA,LA ESTRELLA,LOS MARES,NULL,-33.465408,-70.7537,1,13124,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131240564,LA ESTRELLA - LOS MARES,2,2,3,BIDIRECCIONAL CON BANDEJON,2,ASFALTO,0,0,0,1,1
-70.753487,-33.469772,993,2019,13,REGION METROPOLITANA,MAIPU,URBANA,ANITA LIZANA,EL DESCANSO,NULL,-33.469772,-70.753487,1,13119,10,ATROPELLO,10,ATROPELLO,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131190149,ANITA LIZANA - EL DESCANSO,2,2,2,BIDIRECCIONAL,2,ASFALTO,0,1,0,0,1
-70.753326,-33.428085,994,2019,13,REGION METROPOLITANA,CERRO NAVIA,URBANA,LOS CONQUISTADORES,JOSE JOAQUIN PEREZ,NULL,-33.428085,-70.753326,1,13103,10,ATROPELLO,10,ATROPELLO,1,URBANA,14,CRUCE CON SEÑAL PARE,131030379,JOSE JOAQUIN PEREZ - LOS CONQUISTADORES,1,1,2,BIDIRECCIONAL,1,CONCRETO,0,0,1,0,1
-70.753242,-33.525776,995,2019,13,REGION METROPOLITANA,MAIPU,URBANA,CAMINO A MELIPILLA,NULL,11820,-33.525776,-70.753242,1,13119,10,ATROPELLO,10,ATROPELLO,1,URBANA,26,OTROS NO CONSIDERADOS,131190392,- CAMINO A MELIPILLA,2,2,2,BIDIRECCIONAL,1,CONCRETO,0,0,0,1,1
-70.753166,-33.510399,996,2019,13,REGION METROPOLITANA,MAIPU,URBANA,5 DE ABRIL,PRIMERA TRANSVERSAL,NULL,-33.510399,-70.753166,1,13119,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131190025,5 DE ABRIL - PRIMERA TRANSVERSAL,2,2,2,BIDIRECCIONAL,1,CONCRETO,0,1,0,0,1
-70.752869,-33.50779,997,2019,13,REGION METROPOLITANA,MAIPU,URBANA,BLANCO ENCALADA,PRIMERA TRANSVERSAL,NULL,-33.50779,-70.752869,1,13119,10,ATROPELLO,10,ATROPELLO,1,URBANA,14,CRUCE CON SEÑAL PARE,131190310,BLANCO ENCALADA - PRIMERA TRANSVERSAL,1,1,2,BIDIRECCIONAL,1,CONCRETO,0,0,0,2,1
-70.752808,-33.489223,998,2019,13,REGION METROPOLITANA,MAIPU,URBANA,LOS PAJARITOS,NULL,3850,-33.489223,-70.752808,1,13119,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131192034,- LOS PAJARITOS,3,3,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,0,1,0,0,1
-70.752708,-33.505497,999,2019,13,REGION METROPOLITANA,MAIPU,URBANA,PRIMERA TRANSVERSAL,1 SUR,NULL,-33.505497,-70.752708,1,13119,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131192617,1 SUR - PRIMERA TRANSVERSAL,2,2,2,BIDIRECCIONAL,2,ASFALTO,0,1,0,1,2
-70.752541,-33.505653,1000,2019,13,REGION METROPOLITANA,MAIPU,URBANA,PRIMERA TRANSVERSAL,NULL,2281,-33.505653,-70.752541,1,13119,10,ATROPELLO,10,ATROPELLO,1,URBANA,26,OTROS NO CONSIDERADOS,131192617,- PRIMERA TRANSVERSAL,1,1,2,BIDIRECCIONAL,1,CONCRETO,0,1,0,0,1
-70.752426,-33.503517,1001,2019,13,REGION METROPOLITANA,MAIPU,URBANA,LUIS GANDARILLAS,PRIMERA TRANSVERSAL,NULL,-33.503517,-70.752426,1,13119,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131192114,LUIS GANDARILLAS - PRIMERA TRANSVERSAL,1,1,2,BIDIRECCIONAL,1,CONCRETO,0,1,0,0,1
-70.75238,-33.428291,1002,2019,13,REGION METROPOLITANA,PUDAHUEL,URBANA,JOSE JOAQUIN PEREZ,TRAIGUEN,NULL,-33.428291,-70.75238,1,13124,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131240538,JOSE JOAQUIN PEREZ - TRAIGUEN,2,2,2,BIDIRECCIONAL,2,ASFALTO,0,0,1,0,1
-70.75206,-33.48872,1003,2019,13,REGION METROPOLITANA,MAIPU,URBANA,LOS PAJARITOS,ISABEL RIQUELME,NULL,-33.48872,-70.75206,1,13119,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131192034,ISABEL RIQUELME - LOS PAJARITOS,3,3,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,0,0,1,2,3
-70.752029,-33.436634,1004,2019,13,REGION METROPOLITANA,PUDAHUEL,URBANA,SAN FRANCISCO,LA ESTRELLA,NULL,-33.436634,-70.752029,1,13124,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131241215,LA ESTRELLA - SAN FRANCISCO,2,2,2,BIDIRECCIONAL,2,ASFALTO,0,0,0,3,2
-70.751968,-33.500229,1005,2019,13,REGION METROPOLITANA,MAIPU,URBANA,PRIMERA TRANSVERSAL,CENTRAL GONZALO PEREZ LLONA,NULL,-33.500229,-70.751968,1,13119,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131192617,CENTRAL GONZALO PEREZ LLONA - PRIMERA TRANSVERSAL,1,1,2,BIDIRECCIONAL,1,CONCRETO,0,1,0,0,1
-70.751938,-33.422237,1006,2019,13,REGION METROPOLITANA,CERRO NAVIA,URBANA,LA ESTRELLA,MAPOCHO,NULL,-33.422237,-70.751938,1,13103,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131030294,LA ESTRELLA - MAPOCHO,1,1,2,BIDIRECCIONAL,1,CONCRETO,0,1,0,0,1
-70.751854,-33.481354,1007,2019,13,REGION METROPOLITANA,MAIPU,URBANA,AMERICO VESPUCIO,NULL,399,-33.481354,-70.751854,1,13119,10,ATROPELLO,10,ATROPELLO,1,URBANA,26,OTROS NO CONSIDERADOS,131190124,- AMERICO VESPUCIO,1,1,2,BIDIRECCIONAL,1,CONCRETO,0,0,1,0,2
-70.7516006,-33.4801799,1008,2019,13,REGION METROPOLITANA,MAIPU,URBANA,AMERICO VESPUCIO,NULL,1001,-33.4801799,-70.7516006,1,13119,10,ATROPELLO,10,ATROPELLO,1,URBANA,26,OTROS NO CONSIDERADOS,131190124,- AMERICO VESPUCIO,2,0,1,UNIDIRECCIONAL,1,CONCRETO,0,1,0,0,1
-70.751457,-33.496284,1009,2019,13,REGION METROPOLITANA,MAIPU,URBANA,RAFAEL RIESCO BERNALES,PRIMERA TRANSVERSAL,NULL,-33.496284,-70.751457,1,13119,10,ATROPELLO,10,ATROPELLO,1,URBANA,26,OTROS NO CONSIDERADOS,131192710,PRIMERA TRANSVERSAL - RAFAEL RIESCO BERNALES,1,1,2,BIDIRECCIONAL,1,CONCRETO,0,0,0,1,1
-70.751396,-33.438354,1010,2019,13,REGION METROPOLITANA,PUDAHUEL,URBANA,EL LAZO,NULL,8694,-33.438354,-70.751396,1,13124,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131240328,- EL LAZO,1,1,2,BIDIRECCIONAL,2,ASFALTO,0,0,1,0,1
-70.75135,-33.516075,1011,2019,13,REGION METROPOLITANA,MAIPU,URBANA,4 ALAMOS,VICENTE REYES,NULL,-33.516075,-70.75135,1,13119,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131190023,4 ALAMOS - VICENTE REYES,1,1,2,BIDIRECCIONAL,1,CONCRETO,0,0,1,0,1
-70.751228,-33.481792,1012,2019,13,REGION METROPOLITANA,MAIPU,URBANA,CAMINO LA FARFANA,AMERICO VESPUCIO,NULL,-33.481792,-70.751228,1,13119,10,ATROPELLO,10,ATROPELLO,1,URBANA,3,TRAMO DE VIA CURVA VERTICAL,131190408,AMERICO VESPUCIO - CAMINO LA FARFANA,2,2,2,BIDIRECCIONAL,1,CONCRETO,0,0,0,1,1
-70.750679,-33.428894,1013,2019,13,REGION METROPOLITANA,CERRO NAVIA,URBANA,JOSE JOAQUIN PEREZ,PAPA SIME,NULL,-33.428894,-70.750679,1,13103,10,ATROPELLO,10,ATROPELLO,1,URBANA,26,OTROS NO CONSIDERADOS,131030268,JOSE JOAQUIN PEREZ - PAPA SIME,1,1,2,BIDIRECCIONAL,1,CONCRETO,0,0,0,1,1
-70.750633,-33.432289,1014,2019,13,REGION METROPOLITANA,PUDAHUEL,URBANA,LA ESTRELLA,SAN DANIEL,NULL,-33.432289,-70.750633,1,13124,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131240564,LA ESTRELLA - SAN DANIEL,1,1,2,BIDIRECCIONAL,2,ASFALTO,0,0,0,1,2
