X,Y,FID,ICOUNT,Comuna,Año,Clase_Acci,Cód_Comun,Cód_Regi,Región,Zona,Cód_Ubica,Ubicación,Cód_Calle,Calle_Uno,Cód_Cal_1,Calle_Dos,Número,Intersecci,Direcci_1,Fallecidos,Graves,Menos_Grav,Leves
-70.7590706068229,-33.525398774134,94,1,MAIPU,2016,1,13119,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131192886,SAN RAMON,131192375,NVA SAN MARTIN, ,NVA SAN MARTIN - SAN RAMON,SAN RAMON @ NVA SAN MARTIN,0,0,0,2
-70.7588355348319,-33.5106452286942,95,1,MAIPU,2016,1,13119,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131190025,5 DE ABRIL,131192311,MONUMENTO, ,5 DE ABRIL - MONUMENTO,5 DE ABRIL @ MONUMENTO,0,0,0,1
-70.7585493004098,-33.5164301995939,96,1,MAIPU,2016,1,13119,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131192605,PORTALES, , ,97,- PORTALES,97 PORTALES,0,0,0,1
-70.7583541996864,-33.4173348997857,97,1,CERRO NAVIA,2016,1,13103,13,REGION METROPOLITANA,URBANA,26,OTROS NO CONSIDERADOS,131030592,SALVADOR GUTIERREZ, , ,8527,- SALVADOR GUTIERREZ,8527 SALVADOR GUTIERREZ,0,0,1,0
-70.7577032002424,-33.5163714999446,98,1,SAN BERNARDO,2016,1,13401,13,REGION METROPOLITANA,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,134010932,PORTALES, , ,0,- PORTALES,0 PORTALES,0,0,0,1
-70.7574257000359,-33.4954463003064,99,1,MAIPU,2016,1,13119,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131192034,LOS PAJARITOS, , ,3439,- LOS PAJARITOS,3439 LOS PAJARITOS,0,1,0,0
-70.7573822322041,-33.4961747088955,100,2,MAIPU,2016,1,13119,13,REGION METROPOLITANA,URBANA,12,CRUCE CON SEMAFORO APAGADO,131192034,LOS PAJARITOS,131192710,RAFAEL RIESCO BERNALES, ,LOS PAJARITOS - RAFAEL RIESCO BERNALES,LOS PAJARITOS @ RAFAEL RIESCO BERNALES,0,0,2,0
-70.7573794523997,-33.5112166309426,101,1,MAIPU,2016,1,13119,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131192034,LOS PAJARITOS,131192442,PADRE HURTADO, ,LOS PAJARITOS - PADRE HURTADO,LOS PAJARITOS @ PADRE HURTADO,0,0,0,1
-70.7573720725629,-33.5123739208196,102,1,MAIPU,2016,1,13119,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131192034,LOS PAJARITOS,131191607,LA COLONIA, ,LA COLONIA - LOS PAJARITOS,LOS PAJARITOS @ LA COLONIA,0,0,1,0
-70.7573609461506,-33.5133209653901,103,1,MAIPU,2016,1,13119,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131192034,LOS PAJARITOS,131190287,BELARMINO OSORIO, ,BELARMINO OSORIO - LOS PAJARITOS,LOS PAJARITOS @ BELARMINO OSORIO,0,1,0,0
-70.7573602473773,-33.5106246036424,104,4,MAIPU,2016,1,13119,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131190025,5 DE ABRIL,131192034,LOS PAJARITOS, ,5 DE ABRIL - LOS PAJARITOS,5 DE ABRIL @ LOS PAJARITOS,0,1,0,3
-70.7573600000638,-33.5022589004278,105,1,MAIPU,2016,1,13119,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131192034,LOS PAJARITOS, , ,2753,- LOS PAJARITOS,2753 LOS PAJARITOS,1,0,0,0
-70.7573548091769,-33.4991069969902,106,1,MAIPU,2016,1,13119,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131192034,LOS PAJARITOS,131190468,CARLOS CRUZ, ,CARLOS CRUZ - LOS PAJARITOS,LOS PAJARITOS @ CARLOS CRUZ,0,0,1,0
-70.7573533747583,-33.5139613483374,107,2,MAIPU,2016,1,13119,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131192034,LOS PAJARITOS,131192784,RICARDO AYALA, ,LOS PAJARITOS - RICARDO AYALA,LOS PAJARITOS @ RICARDO AYALA,0,1,0,2
-70.7573478691087,-33.5149534021776,108,1,MAIPU,2016,1,13119,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131190757,DIEGO DE ALMAGRO,131192034,LOS PAJARITOS, ,DIEGO DE ALMAGRO - LOS PAJARITOS,DIEGO DE ALMAGRO @ LOS PAJARITOS,0,0,0,1
-70.7573385710181,-33.5162070247343,109,1,MAIPU,2016,1,13119,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131192605,PORTALES,131192034,LOS PAJARITOS, ,LOS PAJARITOS - PORTALES,PORTALES @ LOS PAJARITOS,0,0,0,1
-70.7573347632886,-33.5055207936496,110,1,MAIPU,2016,1,13119,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131192034,LOS PAJARITOS,131193101,TRISTAN VALDES, ,LOS PAJARITOS - TRISTAN VALDES,LOS PAJARITOS @ TRISTAN VALDES,0,1,0,0
-70.7572591716733,-33.52207883507,111,1,MAIPU,2016,1,13119,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131192034,LOS PAJARITOS,131193183,VICENTE REYES, ,LOS PAJARITOS - VICENTE REYES,LOS PAJARITOS @ VICENTE REYES,0,0,0,3
-70.7572553270716,-33.5240177491196,112,1,MAIPU,2016,1,13119,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131192034,LOS PAJARITOS,131192374,NVA O`HIGGINS, ,LOS PAJARITOS - NVA O`HIGGINS,LOS PAJARITOS @ NVA O`HIGGINS,0,0,1,0
-70.7572154996954,-33.4993562000284,113,1,MAIPU,2016,1,13119,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131192034,LOS PAJARITOS, , ,3061,- LOS PAJARITOS,3061 LOS PAJARITOS,0,1,0,0
-70.7568364003794,-33.4966149000574,114,1,MAIPU,2016,1,13119,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131192034,LOS PAJARITOS, , ,3333,- LOS PAJARITOS,3333 LOS PAJARITOS,0,0,0,1
-70.7567129540395,-33.4185036731059,115,1,CERRO NAVIA,2016,1,13103,13,REGION METROPOLITANA,URBANA,26,OTROS NO CONSIDERADOS,131030135,DIAG RENY,131030115,COIMBRA, ,COIMBRA - DIAG RENY,DIAG RENY @ COIMBRA,0,0,0,1
-70.7565405998686,-33.45555059998,116,1,PUDAHUEL,2016,1,13124,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131240924,MIRAFLORES, , ,8,- MIRAFLORES,8 MIRAFLORES,0,1,0,0
-70.756103818936,-33.4741313443859,117,1,MAIPU,2016,1,13119,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131190210,ARQTO HUGO BRAVO, , ,1177,- ARQTO HUGO BRAVO,1177 ARQTO HUGO BRAVO,0,1,0,0
-70.7560986811091,-33.459378789999,118,1,PUDAHUEL,2016,1,13124,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131240642,LAGUNA SUR,131240950,OCEANIA, ,LAGUNA SUR - OCEANIA,LAGUNA SUR @ OCEANIA,0,0,1,0
-70.7560093910204,-33.4195165723318,119,1,CERRO NAVIA,2016,1,13103,13,REGION METROPOLITANA,URBANA,14,CRUCE CON SEÑAL PARE,131030567,RIO DOURO,131030135,DIAG RENY, ,DIAG RENY - RIO DOURO,RIO DOURO @ DIAG RENY,0,0,0,1
-70.7559925017524,-33.4788768240061,120,2,MAIPU,2016,1,13119,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131190125,AMERICO VESPUCIO,131192962,STA ELENA, ,AMERICO VESPUCIO - STA ELENA,AMERICO VESPUCIO @ STA ELENA,0,0,0,1
-70.7558804084539,-33.4790954195178,121,1,MAIPU,2016,1,13119,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131190125,AMERICO VESPUCIO,131190976,EL ROSAL, ,AMERICO VESPUCIO - EL ROSAL,AMERICO VESPUCIO @ EL ROSAL,0,0,0,2
-70.7556969953199,-33.5106464634634,122,1,MAIPU,2016,1,13119,13,REGION METROPOLITANA,URBANA,26,OTROS NO CONSIDERADOS,131190025,5 DE ABRIL,131190067,ALBERTO LLONA, ,5 DE ABRIL - ALBERTO LLONA,5 DE ABRIL @ ALBERTO LLONA,0,1,0,0
-70.7556654659883,-33.5140754678084,123,1,MAIPU,2016,1,13119,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131190067,ALBERTO LLONA,131192784,RICARDO AYALA, ,ALBERTO LLONA - RICARDO AYALA,ALBERTO LLONA @ RICARDO AYALA,0,0,0,1
-70.7554269495939,-33.4567604093652,124,1,PUDAHUEL,2016,1,13124,13,REGION METROPOLITANA,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131240950,OCEANIA,131240286,EL ABETO, ,EL ABETO - OCEANIA,OCEANIA @ EL ABETO,0,0,0,1
-70.7551945998508,-33.5104572002395,125,1,MAIPU,2016,1,13119,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131190025,5 DE ABRIL, , ,258,- 5 DE ABRIL,258 5 DE ABRIL,0,0,0,1
-70.7550522002987,-33.4441127002408,126,1,PUDAHUEL,2016,1,13124,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131241232,SAN PABLO, , ,8786,- SAN PABLO,8786 SAN PABLO,0,0,0,1
-70.7546161631053,-33.5107842054266,127,1,MAIPU,2016,1,13119,13,REGION METROPOLITANA,URBANA,26,OTROS NO CONSIDERADOS,131191069,ESQUINA BLANCA,131190647,CORREGIDOR ZANARTU, ,CORREGIDOR ZANARTU - ESQUINA BLANCA,ESQUINA BLANCA @ CORREGIDOR ZANARTU,0,0,0,1
-70.7545972638525,-33.4908586813829,128,1,MAIPU,2016,1,13119,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131192034,LOS PAJARITOS,131190039,ACHUPALLAS, ,ACHUPALLAS - LOS PAJARITOS,LOS PAJARITOS @ ACHUPALLAS,0,1,0,0
-70.7543320996465,-33.4363648996203,129,1,PUDAHUEL,2016,1,13124,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131241215,SAN FRANCISCO, , ,8851,- SAN FRANCISCO,8851 SAN FRANCISCO,0,1,0,0
-70.7542212968752,-33.4597895499476,130,1,PUDAHUEL,2016,1,13124,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131240642,LAGUNA SUR,131240056,ARA, ,ARA - LAGUNA SUR,LAGUNA SUR @ ARA,1,0,0,0
-70.7541847996886,-33.5077981999268,131,1,MAIPU,2016,1,13119,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131190260,BAILEN, , ,2185,- BAILEN,2185 BAILEN,0,1,0,2
-70.7539579663869,-33.3618376185111,132,2,QUILICURA,2016,1,13125,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131250666,SAN LUIS,131250382,LO MARCOLETA, ,LO MARCOLETA - SAN LUIS,SAN LUIS @ LO MARCOLETA,0,0,0,2
-70.7537450626843,-33.444077780465,133,1,PUDAHUEL,2016,1,13124,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131241232,SAN PABLO,131240564,LA ESTRELLA, ,LA ESTRELLA - SAN PABLO,SAN PABLO @ LA ESTRELLA,0,0,0,1
-70.7537238575698,-33.4144898738085,134,2,CERRO NAVIA,2016,1,13103,13,REGION METROPOLITANA,URBANA,14,CRUCE CON SEÑAL PARE,131030290,LA CAPILLA,131030294,LA ESTRELLA, ,LA CAPILLA - LA ESTRELLA,LA CAPILLA @ LA ESTRELLA,0,1,0,1
-70.7535627997833,-33.4437176001869,135,1,PUDAHUEL,2016,1,13124,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131240564,LA ESTRELLA, , ,821,- LA ESTRELLA,821 LA ESTRELLA,1,0,0,0
-70.7531939140677,-33.5106072755052,136,2,MAIPU,2016,1,13119,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131192617,PRIMERA TRANSVERSAL,131190025,5 DE ABRIL, ,5 DE ABRIL - PRIMERA TRANSVERSAL,PRIMERA TRANSVERSAL @ 5 DE ABRIL,0,1,0,1
-70.7526496146878,-33.513036029589,137,1,MAIPU,2016,1,13119,13,REGION METROPOLITANA,URBANA,14,CRUCE CON SEÑAL PARE,131191501,JOSE MANUEL IRARRAZAVAL,131192617,PRIMERA TRANSVERSAL, ,JOSE MANUEL IRARRAZAVAL - PRIMERA TRANSVERSAL,JOSE MANUEL IRARRAZAVAL @ PRIMERA TRANSVERSAL,0,0,0,1
-70.7525491001607,-33.4372642000826,138,1,MAIPU,2016,1,13119,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131190024,4 PONIENTE, , ,1985,- 4 PONIENTE,1985 4 PONIENTE,0,1,0,0
-70.7522962206939,-33.4678552357304,139,1,MAIPU,2016,1,13119,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131191878,LONGITUDINAL,131192480,PARQUE MONTE GRANDE, ,LONGITUDINAL - PARQUE MONTE GRANDE,LONGITUDINAL @ PARQUE MONTE GRANDE,0,2,0,0
-70.7521693911044,-33.4601445438355,140,1,PUDAHUEL,2016,1,13124,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131240642,LAGUNA SUR,131240564,LA ESTRELLA, ,LA ESTRELLA - LAGUNA SUR,LAGUNA SUR @ LA ESTRELLA,0,0,0,1
-70.752057527133,-33.4137844123207,141,1,CERRO NAVIA,2016,1,13103,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131030014,ABRANTES, , ,1732,- ABRANTES,1732 ABRANTES,0,0,0,1
-70.7519917228396,-33.4366200201976,142,1,PUDAHUEL,2016,1,13124,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131240564,LA ESTRELLA,131241215,SAN FRANCISCO, ,LA ESTRELLA - SAN FRANCISCO,LA ESTRELLA @ SAN FRANCISCO,0,0,0,1
-70.7519846011083,-33.5002399035486,143,1,MAIPU,2016,1,13119,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131190518,CENTRAL GONZALO PEREZ LLONA,131192617,PRIMERA TRANSVERSAL, ,CENTRAL GONZALO PEREZ LLONA - PRIMERA TRANSVERSAL,CENTRAL GONZALO PEREZ LLONA @ PRIMERA TRANSVERSAL,0,0,0,3
-70.7519376555982,-33.4222435110291,144,2,CERRO NAVIA,2016,1,13103,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131030294,LA ESTRELLA,131030426,MAPOCHO, ,LA ESTRELLA - MAPOCHO,LA ESTRELLA @ MAPOCHO,0,0,0,2
-70.751854200311,-33.5250149003172,145,1,MAIPU,2016,1,13119,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131190392,CAMINO A MELIPILLA, , ,11700,- CAMINO A MELIPILLA,11700 CAMINO A MELIPILLA,0,0,1,0
-70.7518107216873,-33.4588395115341,146,1,PUDAHUEL,2016,1,13124,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131240564,LA ESTRELLA,131240526,JAIME GUZMAN ERRAZURIZ, ,JAIME GUZMAN ERRAZURIZ - LA ESTRELLA,LA ESTRELLA @ JAIME GUZMAN ERRAZURIZ,0,0,0,1
-70.751688656706,-33.4985676636666,147,1,MAIPU,2016,1,13119,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131192617,PRIMERA TRANSVERSAL, , ,3141,- PRIMERA TRANSVERSAL,3141 PRIMERA TRANSVERSAL,0,1,0,0
-70.751583534952,-33.4882623728101,148,1,MAIPU,2016,1,13119,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131192034,LOS PAJARITOS,131190125,AMERICO VESPUCIO, ,AMERICO VESPUCIO - LOS PAJARITOS,LOS PAJARITOS @ AMERICO VESPUCIO,0,0,0,0
-70.7515090306171,-33.4575143290229,149,1,PUDAHUEL,2016,1,13124,13,REGION METROPOLITANA,URBANA,14,CRUCE CON SEÑAL PARE,131240564,LA ESTRELLA,131240286,EL ABETO, ,EL ABETO - LA ESTRELLA,LA ESTRELLA @ EL ABETO,0,0,1,0
-70.7513813187927,-33.4963075711373,150,4,MAIPU,2016,1,13119,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131192617,PRIMERA TRANSVERSAL,131192710,RAFAEL RIESCO BERNALES, ,PRIMERA TRANSVERSAL - RAFAEL RIESCO BERNALES,PRIMERA TRANSVERSAL @ RAFAEL RIESCO BERNALES,0,1,1,3
-70.7513465393112,-33.4443100915373,151,1,PUDAHUEL,2016,1,13124,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131240073,ARTURO PRAT,131241232,SAN PABLO, ,ARTURO PRAT - SAN PABLO,ARTURO PRAT @ SAN PABLO,0,1,0,0
-70.7513037738499,-33.5160670659422,152,1,MAIPU,2016,1,13119,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131193183,VICENTE REYES,131190023,4 ALAMOS, ,4 ALAMOS - VICENTE REYES,VICENTE REYES @ 4 ALAMOS,0,1,0,0
-70.7509773154506,-33.455829497733,153,2,PUDAHUEL,2016,1,13124,13,REGION METROPOLITANA,URBANA,14,CRUCE CON SEÑAL PARE,131240564,LA ESTRELLA,131241320,TRAVESIA, ,LA ESTRELLA - TRAVESIA,LA ESTRELLA @ TRAVESIA,1,0,0,1
-70.750635765528,-33.429112292698,154,1,PUDAHUEL,2016,1,13124,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131240538,JOSE JOAQUIN PEREZ,131240564,LA ESTRELLA, ,JOSE JOAQUIN PEREZ - LA ESTRELLA,JOSE JOAQUIN PEREZ @ LA ESTRELLA,0,1,0,0
-70.7506069233706,-33.4322786167646,155,1,PUDAHUEL,2016,1,13124,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131240564,LA ESTRELLA,131241214,SAN DANIEL, ,LA ESTRELLA - SAN DANIEL,LA ESTRELLA @ SAN DANIEL,0,0,0,1
-70.7497558148788,-33.4444610328503,156,1,PUDAHUEL,2016,1,13124,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131241232,SAN PABLO,131240353,EL SALITRE, ,EL SALITRE - SAN PABLO,SAN PABLO @ EL SALITRE,0,1,0,0
-70.7490233341594,-33.4133363314064,157,1,CERRO NAVIA,2016,1,13103,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131030124,COST SUR,131030214,GAVIAO, ,COST SUR - GAVIAO,COST SUR @ GAVIAO,0,0,1,0
-70.7489541996764,-33.367829599856,158,1,QUILICURA,2016,1,13125,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131250362,LAS VIOLETAS, , ,0,- LAS VIOLETAS,0 LAS VIOLETAS,0,0,0,1
-70.7480842998504,-33.5175223003138,159,1,MAIPU,2016,1,13119,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131192106,LOURDEN, , ,905,- LOURDEN,905 LOURDEN,0,1,0,0
-70.7479441000401,-33.522413499783,160,1,MAIPU,2016,1,13119,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131190392,CAMINO A MELIPILLA, , ,11245,- CAMINO A MELIPILLA,11245 CAMINO A MELIPILLA,0,0,0,1
-70.747560649804,-33.5161538792979,161,1,MAIPU,2016,1,13119,13,REGION METROPOLITANA,URBANA,26,OTROS NO CONSIDERADOS,131192897,SEGUNDA TRANSVERSAL,131190023,4 ALAMOS, ,4 ALAMOS - SEGUNDA TRANSVERSAL,SEGUNDA TRANSVERSAL @ 4 ALAMOS,1,1,0,0
-70.7475295188721,-33.4788767799393,162,1,MAIPU,2016,1,13119,13,REGION METROPOLITANA,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131192963,STA ELENA,131191810,LEONARDO DA VINCI, ,LEONARDO DA VINCI - STA ELENA,STA ELENA @ LEONARDO DA VINCI,0,1,0,0
-70.7474440670899,-33.4171613549124,163,1,CERRO NAVIA,2016,1,13103,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131030579,ROLANDO PETERSEN,131030592,SALVADOR GUTIERREZ, ,ROLANDO PETERSEN - SALVADOR GUTIERREZ,ROLANDO PETERSEN @ SALVADOR GUTIERREZ,0,1,0,0
-70.7470411762092,-33.4830582623288,164,1,MAIPU,2016,1,13119,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131191480,JORGE DELANO,131191535,JUAN SEBASTIAN BACH, ,JORGE DELANO - JUAN SEBASTIAN BACH,JORGE DELANO @ JUAN SEBASTIAN BACH,0,0,0,1
-70.7469931856868,-33.3994132909904,165,1,RENCA,2016,1,13128,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131280101,BRASIL,131280804,VICUNA MACKENNA, ,BRASIL - VICUNA MACKENNA,BRASIL @ VICUNA MACKENNA,0,0,0,1
-70.746957399864,-33.4835780003243,166,1,MAIPU,2016,1,13119,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131192034,LOS PAJARITOS, , ,4252,- LOS PAJARITOS,4252 LOS PAJARITOS,0,1,0,0
-70.7467571514213,-33.3623048675754,167,2,QUILICURA,2016,1,13125,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131250482,MANUEL ANTONIO MATTA,131250741,VOLCAN LLAIMA, ,MANUEL ANTONIO MATTA - VOLCAN LLAIMA,MANUEL ANTONIO MATTA @ VOLCAN LLAIMA,0,0,0,2
-70.7465163003868,-33.4445221004144,168,1,PUDAHUEL,2016,1,13124,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131241232,SAN PABLO, , ,8411,- SAN PABLO,8411 SAN PABLO,0,1,0,0
-70.7464652989343,-33.4218878363544,169,1,CERRO NAVIA,2016,1,13103,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131030427,MAPOCHO NORTE,131030252,ISLAS MADEIRAS, ,ISLAS MADEIRAS - MAPOCHO NORTE,MAPOCHO NORTE @ ISLAS MADEIRAS,0,1,0,0
-70.7462374997606,-33.4096594999858,170,1,RENCA,2016,1,13128,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131280804,VICUNA MACKENNA, , ,975,- VICUNA MACKENNA,975 VICUNA MACKENNA,0,0,0,1
-70.7458015318151,-33.4701890951505,171,1,MAIPU,2016,1,13119,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131190875,EL DESCANSO,131191039,ERNESTO PINTO LAGARRIGUE, ,EL DESCANSO - ERNESTO PINTO LAGARRIGUE,EL DESCANSO @ ERNESTO PINTO LAGARRIGUE,0,1,0,1
-70.7457848970552,-33.5052157795844,172,5,MAIPU,2016,1,13119,13,REGION METROPOLITANA,URBANA,14,CRUCE CON SEÑAL PARE,131190024,4 PONIENTE,131192506,PDTE GABRIEL GONZALEZ VIDELA, ,4 PONIENTE - PDTE GABRIEL GONZALEZ VIDELA,4 PONIENTE @ PDTE GABRIEL GONZALEZ VIDELA,0,0,1,4
-70.7454839200467,-33.4056497260539,173,2,RENCA,2016,1,13128,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131280804,VICUNA MACKENNA,131280326,JOSE MIGUEL INFANTE, ,JOSE MIGUEL INFANTE - VICUNA MACKENNA,VICUNA MACKENNA @ JOSE MIGUEL INFANTE,0,0,0,1
-70.7454659722766,-33.4089671964788,174,1,RENCA,2016,1,13128,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131280546,NEMESIS, , ,7466,- NEMESIS,7466 NEMESIS,0,1,0,0
-70.7452348797857,-33.4363650354179,175,1,PUDAHUEL,2016,1,13124,13,REGION METROPOLITANA,URBANA,14,CRUCE CON SEÑAL PARE,131241215,SAN FRANCISCO,131241033,PILLAN, ,PILLAN - SAN FRANCISCO,SAN FRANCISCO @ PILLAN,0,0,0,1
-70.7452235995893,-33.4299218003507,176,1,PUDAHUEL,2016,1,13124,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131240538,JOSE JOAQUIN PEREZ, , ,8439,- JOSE JOAQUIN PEREZ,8439 JOSE JOAQUIN PEREZ,0,1,0,0
-70.7451476473459,-33.3602822841999,177,1,QUILICURA,2016,1,13125,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131250382,LO MARCOLETA,131250659,SAN ENRIQUE, ,LO MARCOLETA - SAN ENRIQUE,LO MARCOLETA @ SAN ENRIQUE,0,0,0,1
-70.7451467911913,-33.4813348878946,178,1,MAIPU,2016,1,13119,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131192034,LOS PAJARITOS,131192625,PROVIDENCIA, ,LOS PAJARITOS - PROVIDENCIA,LOS PAJARITOS @ PROVIDENCIA,0,1,0,0
-70.745098800669,-33.4132157368167,179,2,CERRO NAVIA,2016,1,13103,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131030517,PROFE DARIO SALAZAR,131030124,COST SUR, ,COST SUR - PROFE DARIO SALAZAR,PROFE DARIO SALAZAR @ COST SUR,0,0,1,0
-70.7449991908598,-33.3655947863702,180,1,QUILICURA,2016,1,13125,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131250666,SAN LUIS,131250697,TOCONAO, ,SAN LUIS - TOCONAO,SAN LUIS @ TOCONAO,0,0,0,2
-70.7449696391374,-33.4149311090833,181,1,CERRO NAVIA,2016,1,13103,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131030517,PROFE DARIO SALAZAR,131030290,LA CAPILLA, ,LA CAPILLA - PROFE DARIO SALAZAR,PROFE DARIO SALAZAR @ LA CAPILLA,0,0,0,1
-70.7449431001438,-33.2397049002608,182,1,COLINA,2016,1,13301,13,REGION METROPOLITANA,RURAL,1,TRAMO DE VIA RECTA,133010440,LIRAY, , ,16,- LIRAY,16 LIRAY,0,1,0,0
-70.7448145816275,-33.4447705579147,183,2,PUDAHUEL,2016,1,13124,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131241232,SAN PABLO,131240775,LOS EDILES, ,LOS EDILES - SAN PABLO,SAN PABLO @ LOS EDILES,0,2,0,2
-70.7445682869967,-33.4983108649543,184,1,MAIPU,2016,1,13119,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131190125,AMERICO VESPUCIO,131192897,SEGUNDA TRANSVERSAL, ,AMERICO VESPUCIO - SEGUNDA TRANSVERSAL,AMERICO VESPUCIO @ SEGUNDA TRANSVERSAL,0,0,0,1
