X,Y,FID,Ano,Cod_Comuna,Comuna,Cod_Region,Region,Cod_TipoAc,TipoAccide,Cod_Zona,Zona,CalleUno,CalleDos,Numero,PistasdeId,PistasdeRe,Fallecidos,Graves,Menos_Grav,Leves,lat,lng,Atropellos
-70.636101,-33.495541,133,2018,13129,SAN JOAQUIN,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,PDTE SALVADOR ALLENDE,SAN GREGORIO,0,2,2,0,0,0,1,-33.495541,-70.636101,1
-70.63588,-33.432411,134,2018,13123,PROVIDENCIA,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,PIO NONO, ,185,2,0,0,2,0,0,-33.432411,-70.63588,2
-70.63578,-33.436977,135,2018,13101,SANTIAGO,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,MERCED, ,22,2,0,0,0,0,2,-33.436977,-70.63578,1
-70.635643,-33.409206,136,2018,13127,RECOLETA,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,EL SALTO,PATRIA VIEJA,0,2,2,0,0,0,1,-33.409206,-70.635643,1
-70.635567,-33.371124,137,2018,13107,HUECHURABA,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,RECOLETA,LA PINCOYA,0,2,2,0,0,0,1,-33.371124,-70.635567,1
-70.635536,-33.434792,138,2018,13127,RECOLETA,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,PIO NONO,BELLAVISTA,0,2,0,0,1,0,1,-33.434792,-70.635536,2
-70.635529,-33.39246,139,2018,13127,RECOLETA,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,LOS ZAPADORES,MARIA DEL PILAR,0,1,1,0,1,0,0,-33.39246,-70.635529,1
-70.635414,-33.43568,140,2018,13123,PROVIDENCIA,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,STA MARIA,PIO NONO,0,3,0,0,0,1,2,-33.43568,-70.635414,2
-70.635384,-33.43631,141,2018,13123,PROVIDENCIA,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,ANDRES BELLO,VICUNA MACKENNA,0,3,3,0,0,1,0,-33.43631,-70.635384,1
-70.635353,-33.558727,142,2018,13112,LA PINTANA,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,DEL SEMBRADOR, ,2251,1,1,0,0,0,1,-33.558727,-70.635353,1
-70.634834,-33.544846,143,2018,13131,SAN RAMON,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,LOS FRANCISCANOS, ,2090,2,0,0,0,0,1,-33.544846,-70.634834,1
-70.634811,-33.369202,144,2018,13107,HUECHURABA,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,DEL PINCOY,RECOLETA,0,1,1,0,1,0,0,-33.369202,-70.634811,1
-70.634789,-33.532913,145,2018,13111,LA GRANJA,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,STA ROSA,TOME,0,2,2,0,2,0,1,-33.532913,-70.634789,2
-70.634567,-33.559929,146,2018,13112,LA PINTANA,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,LOS MANANTIALES,EL BOSQUE,0,1,1,0,0,0,1,-33.559929,-70.634567,1
-70.634521,-33.407402,147,2018,13127,RECOLETA,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,EL SALTO, ,2156,1,1,0,1,0,0,-33.407402,-70.634521,1
-70.634514,-33.476646,148,2018,13129,SAN JOAQUIN,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,PINTOR CICARELLI,CARMEN,0,2,0,0,0,0,1,-33.476646,-70.634514,1
-70.634506,-33.545521,149,2018,13131,SAN RAMON,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,STA ROSA, ,9233,1,1,0,1,0,1,-33.545521,-70.634506,2
-70.634415,-33.440063,150,2018,13123,PROVIDENCIA,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,VICUNA MACKENNA,EULOGIA SANCHEZ,0,2,2,0,1,0,2,-33.440063,-70.634415,2
-70.634392,-33.451603,151,2018,13101,SANTIAGO,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,10 DE JULIO HUAMACHUCO,PORTUGAL,0,2,0,0,0,0,1,-33.451603,-70.634392,1
-70.634117,-33.542652,152,2018,13111,LA GRANJA,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,STA ROSA,AMERICO VESPUCIO,0,2,2,0,2,0,2,-33.542652,-70.634117,5
-70.634109,-33.543713,153,2018,13111,LA GRANJA,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,STA ROSA, ,9093,2,2,0,0,0,1,-33.543713,-70.634109,1
-70.633759,-33.366657,154,2018,13107,HUECHURABA,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,RECOLETA,LOS CEREZOS,0,2,2,0,0,0,1,-33.366657,-70.633759,1
-70.633736,-33.366688,155,2018,13107,HUECHURABA,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,RECOLETA, ,5999,2,2,0,1,0,0,-33.366688,-70.633736,1
-70.633652,-33.406219,156,2018,13127,RECOLETA,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,EL SALTO,EINSTEIN,0,1,1,0,0,0,1,-33.406219,-70.633652,1
-70.633644,-33.44223,157,2018,13123,PROVIDENCIA,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,TOMAS ANDREWS,VICUNA MACKENNA,0,2,0,0,0,0,1,-33.44223,-70.633644,1
-70.633644,-33.368961,158,2018,13107,HUECHURABA,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,DEL PINCOY,PABLO NERUDA,0,1,1,0,0,0,1,-33.368961,-70.633644,1
-70.633598,-33.578201,159,2018,13112,LA PINTANA,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,REY DON FELIPE,PATAGONIA,0,1,1,0,1,0,0,-33.578201,-70.633598,1
-70.63356,-33.545284,160,2018,13111,LA GRANJA,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,STA ROSA,ALBORADA,0,2,2,0,0,0,1,-33.545284,-70.63356,1
-70.633286,-33.456123,161,2018,13101,SANTIAGO,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,MANUEL ANTONIO MATTA,PORTUGAL,0,2,0,0,0,0,1,-33.456123,-70.633286,1
-70.633148,-33.47644,162,2018,13129,SAN JOAQUIN,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,PINTOR CICARELLI,TOCORNAL,0,2,0,0,0,0,1,-33.47644,-70.633148,1
-70.633072,-33.507019,163,2018,13129,SAN JOAQUIN,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,DEPARTAMENTAL,JUAN GRIEGO,0,2,2,0,0,0,1,-33.507019,-70.633072,1
-70.633072,-33.405434,164,2018,13127,RECOLETA,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,LIRCAY,EL SALTO,0,2,2,0,0,0,0,-33.405434,-70.633072,1
-70.633064,-33.544403,165,2018,13111,LA GRANJA,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,STA ROSA, ,9130,2,2,0,1,0,0,-33.544403,-70.633064,1
-70.632889,-33.445393,166,2018,13123,PROVIDENCIA,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,VICUNA MACKENNA,MARIN,0,2,2,0,0,0,2,-33.445393,-70.632889,2
-70.632301,-33.553074,167,2018,13131,SAN RAMON,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,STA ROSA,JOSE SANTOS GONZALES VERA,0,2,0,0,1,0,1,-33.553074,-70.632301,2
-70.632195,-33.438789,168,2018,13123,PROVIDENCIA,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,GRAL BUSTAMANTE,JUANA DE LESTONAC,0,2,0,0,0,0,1,-33.438789,-70.632195,1
-70.632118,-33.360668,169,2018,13107,HUECHURABA,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,JORGE INOSTROZA, ,857,2,2,0,0,1,0,-33.360668,-70.632118,1
-70.632095,-33.447376,170,2018,13101,SANTIAGO,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,STA ISABEL,VICUNA MACKENNA,0,2,0,0,0,0,1,-33.447376,-70.632095,1
-70.631966,-33.375355,171,2018,13107,HUECHURABA,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,CAMINO AL BOSQUE DE SANTIAGO, ,451,1,1,0,1,0,0,-33.375355,-70.631966,1
-70.631958,-33.553829,172,2018,13111,LA GRANJA,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,BENJAMIN SUBERCASEAUX,STA ROSA,0,2,2,1,1,0,0,-33.553829,-70.631958,2
-70.631699,-33.518261,173,2018,13111,LA GRANJA,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,LO OVALLE,LOS VILOS,0,2,2,0,0,0,1,-33.518261,-70.631699,1
-70.631592,-33.585651,174,2018,13112,LA PINTANA,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,ANIBAL PINTO,GABRIELA,0,1,1,0,0,0,1,-33.585651,-70.631592,1
-70.631302,-33.441154,175,2018,13123,PROVIDENCIA,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,RANCAGUA,GRAL BUSTAMANTE,0,2,0,0,0,0,1,-33.441154,-70.631302,1
-70.631287,-33.49585,176,2018,13129,SAN JOAQUIN,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,PDTE SALVADOR ALLENDE,JUAN RIVADENEIRA,0,2,2,0,1,0,0,-33.49585,-70.631287,1
-70.631279,-33.455887,177,2018,13101,SANTIAGO,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,MANUEL ANTONIO MATTA,STA ELENA,0,4,0,0,0,0,1,-33.455887,-70.631279,1
-70.631226,-33.558048,178,2018,13131,SAN RAMON,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,STA ROSA,VENANCIA LEIVA,0,2,2,0,1,0,0,-33.558048,-70.631226,1
-70.631165,-33.582775,179,2018,13112,LA PINTANA,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,BALDOMERO LILLO,ANIBAL PINTO,0,1,1,0,0,0,1,-33.582775,-70.631165,1
-70.630997,-33.451874,180,2018,13120,NUNOA,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,IRARRAZAVAL,VICUNA MACKENNA,0,2,2,0,0,0,1,-33.451874,-70.630997,1
-70.630951,-33.558018,181,2018,13112,LA PINTANA,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,STA ROSA,VENANCIA LEIVA,0,2,2,0,1,0,0,-33.558018,-70.630951,1
-70.630943,-33.402668,182,2018,13127,RECOLETA,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,EL SALTO, ,2669,1,1,0,0,0,1,-33.402668,-70.630943,1
-70.630936,-33.559452,183,2018,13112,LA PINTANA,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,STA ROSA, ,10655,2,2,0,1,0,0,-33.559452,-70.630936,1
-70.630821,-33.559788,184,2018,13112,LA PINTANA,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,STA ROSA,STO TOMAS,0,1,1,0,2,0,0,-33.559788,-70.630821,2
-70.630821,-33.402294,185,2018,13127,RECOLETA,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,EL SALTO, ,2670,1,1,0,0,0,0,-33.402294,-70.630821,1
-70.630699,-33.434341,186,2018,13123,PROVIDENCIA,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,STA MARIA,CARLOS WALKER MARTINEZ,0,2,0,0,1,0,0,-33.434341,-70.630699,1
-70.630569,-33.438641,187,2018,13123,PROVIDENCIA,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,SEMINARIO, ,45,2,2,0,0,0,1,-33.438641,-70.630569,1
-70.630531,-33.568378,188,2018,13112,LA PINTANA,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,STA ROSA, ,11109,2,2,1,0,0,1,-33.568378,-70.630531,1
-70.630516,-33.447128,189,2018,13123,PROVIDENCIA,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,STA ISABEL,GRAL BUSTAMANTE,0,3,0,0,1,0,1,-33.447128,-70.630516,2
-70.630409,-33.47963,190,2018,13129,SAN JOAQUIN,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,DIAG STA ELENA,LIRA,0,3,0,0,0,0,1,-33.47963,-70.630409,1
-70.630386,-33.40197,191,2018,13127,RECOLETA,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,EL SALTO, ,2707,2,2,0,0,0,1,-33.40197,-70.630386,1
-70.630264,-33.563454,192,2018,13112,LA PINTANA,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,GRAL ARRIAGADA,STA ROSA,0,1,1,0,0,0,1,-33.563454,-70.630264,1
-70.630188,-33.39492,193,2018,13127,RECOLETA,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,LOS ZAPADORES,LOS MINEROS,0,1,1,0,0,0,1,-33.39492,-70.630188,1
-70.63015,-33.494129,194,2018,13129,SAN JOAQUIN,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,PRENSA, ,324,1,1,0,0,1,0,-33.494129,-70.63015,1
-70.629967,-33.44088,195,2018,13123,PROVIDENCIA,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,SEMINARIO,RANCAGUA,0,3,0,0,0,0,1,-33.44088,-70.629967,1
-70.629951,-33.401154,196,2018,13127,RECOLETA,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,REINA DE CHILE,EL SALTO,0,1,1,1,0,0,0,-33.401154,-70.629951,1
-70.629829,-33.569233,197,2018,13112,LA PINTANA,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,STA ROSA, ,11022,2,2,1,0,0,0,-33.569233,-70.629829,1
-70.629623,-33.376354,198,2018,13107,HUECHURABA,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,CAMINO AL BOSQUE DE SANTIAGO,REP DE ZAMBIA,0,1,1,0,0,0,1,-33.376354,-70.629623,1
-70.629585,-33.442516,199,2018,13123,PROVIDENCIA,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,FRANCISCO BILBAO,SEMINARIO,0,2,2,0,0,0,1,-33.442516,-70.629585,1
-70.629372,-33.632328,200,2018,13201,PUENTE ALTO,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,STA ROSA, ,1998,2,2,0,0,0,1,-33.632328,-70.629372,1
-70.629372,-33.503357,201,2018,13129,SAN JOAQUIN,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,PIRAMIDE,BENOZZO GOZZOLI,0,1,0,0,0,0,1,-33.503357,-70.629372,1
-70.629372,-33.451233,202,2018,13120,NUNOA,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,GRAL BUSTAMANTE,GARCIA VALENZUELA,0,2,2,0,0,0,2,-33.451233,-70.629372,1
-70.629356,-33.555653,203,2018,13111,LA GRANJA,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,CAP AVALOS, ,122,1,1,0,0,0,1,-33.555653,-70.629356,1
-70.629326,-33.490353,204,2018,13129,SAN JOAQUIN,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,LAS INDUSTRIAS,ALC PEDRO ALARCON,0,3,3,0,0,1,0,-33.490353,-70.629326,1
-70.629288,-33.443729,205,2018,13123,PROVIDENCIA,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,JOFRE,SEMINARIO,0,2,0,0,1,0,0,-33.443729,-70.629288,1
-70.629196,-33.432823,206,2018,13123,PROVIDENCIA,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,CAPELLAN ABARZUA,FERNANDO MANTEROLA,0,2,0,0,0,1,0,-33.432823,-70.629196,1
-70.628914,-33.582916,207,2018,13112,LA PINTANA,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,STA ROSA,BALDOMERO LILLO,0,2,2,0,0,0,2,-33.582916,-70.628914,1
-70.628899,-33.376747,208,2018,13107,HUECHURABA,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,CAMINO AL BOSQUE DE SANTIAGO,REP YUGOSLAVIA,0,1,1,0,2,0,0,-33.376747,-70.628899,1
-70.628815,-33.454426,209,2018,13120,NUNOA,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,GRAL BUSTAMANTE, ,1007,2,0,0,0,0,1,-33.454426,-70.628815,1
-70.628769,-33.585571,210,2018,13112,LA PINTANA,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,GABRIELA,STA ROSA,0,2,2,0,1,0,2,-33.585571,-70.628769,3
-70.628647,-33.541428,211,2018,13111,LA GRANJA,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,TACORA,SGTO ALDEA,0,1,1,1,0,0,0,-33.541428,-70.628647,1
-70.628525,-33.446861,212,2018,13123,PROVIDENCIA,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,STA ISABEL,SEMINARIO,0,3,0,0,0,0,1,-33.446861,-70.628525,1
-70.628456,-33.442268,213,2018,13123,PROVIDENCIA,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,FRANCISCO BILBAO,ARZ LARRAIN GANDARILLAS,0,3,0,0,0,0,2,-33.442268,-70.628456,1
-70.628441,-33.625546,214,2018,13201,PUENTE ALTO,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,CURACO DE VELEZ,STA ROSA,0,2,2,0,0,0,1,-33.625546,-70.628441,1
-70.628426,-33.435047,215,2018,13123,PROVIDENCIA,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,PROVIDENCIA,CONDELL,0,3,0,0,0,0,1,-33.435047,-70.628426,2
-70.628334,-33.583893,216,2018,13112,LA PINTANA,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,STA ROSA, ,12850,2,0,0,1,0,1,-33.583893,-70.628334,1
-70.628334,-33.497334,217,2018,13129,SAN JOAQUIN,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,LAS INDUSTRIAS,ING BUDGE,0,2,2,0,0,1,0,-33.497334,-70.628334,1
-70.628258,-33.588638,218,2018,13112,LA PINTANA,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,STA ROSA,LO BLANCO,0,2,2,0,1,0,1,-33.588638,-70.628258,1
-70.628143,-33.591621,219,2018,13112,LA PINTANA,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,STA ROSA,BATALLON CHACABUCO,0,2,2,0,0,0,1,-33.591621,-70.628143,1
-70.627991,-33.490341,220,2018,13129,SAN JOAQUIN,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,SALOMON SUMAR,ALC PEDRO ALARCON,0,2,0,0,1,0,0,-33.490341,-70.627991,1
-70.627892,-33.557156,221,2018,13111,LA GRANJA,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,SOFIA CARMONA,SOFIA EASTMAN DE HUNNEUS,0,2,2,0,1,0,2,-33.557156,-70.627892,2
-70.627831,-33.375034,222,2018,13107,HUECHURABA,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,LAS PETUNIAS, ,383,1,1,0,1,0,0,-33.375034,-70.627831,1
-70.627762,-33.590778,223,2018,13112,LA PINTANA,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,STA ROSA, ,13618,2,2,0,1,0,0,-33.590778,-70.627762,1
-70.627747,-33.595036,224,2018,13112,LA PINTANA,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,STA ROSA,EL OMBU,0,2,2,1,0,0,0,-33.595036,-70.627747,1
-70.627457,-33.558956,225,2018,13112,LA PINTANA,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,SOFIA EASTMAN DE HUNNEUS,STO TOMAS,0,1,1,0,0,0,1,-33.558956,-70.627457,1
-70.627373,-33.621181,226,2018,13112,LA PINTANA,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,STA ROSA,LOS MANZANOS,0,2,2,0,0,1,0,-33.621181,-70.627373,1
-70.627274,-33.591499,227,2018,13112,LA PINTANA,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,SGTO SILVA,BATALLON CHACABUCO,0,1,1,0,0,0,1,-33.591499,-70.627274,1
-70.627274,-33.485439,228,2018,13129,SAN JOAQUIN,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,ALC CARLOS VALDOVINOS, ,200,1,1,0,0,0,1,-33.485439,-70.627274,1
-70.627144,-33.501797,229,2018,13129,SAN JOAQUIN,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,SAN NICOLAS,LAS INDUSTRIAS,0,1,1,0,0,0,1,-33.501797,-70.627144,1
-70.62709,-33.452305,230,2018,13120,NUNOA,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,IRARRAZAVAL,SEMINARIO,0,2,2,0,0,0,1,-33.452305,-70.62709,2
-70.627045,-33.442043,231,2018,13123,PROVIDENCIA,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,FRANCISCO BILBAO, ,407,2,2,0,0,0,1,-33.442043,-70.627045,1
-70.62693,-33.604218,232,2018,13112,LA PINTANA,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,STA ROSA,LOS JESUITAS,0,2,2,0,1,0,0,-33.604218,-70.62693,1
-70.626755,-33.505253,233,2018,13129,SAN JOAQUIN,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,LAS INDUSTRIAS, ,5347,2,2,0,0,0,1,-33.505253,-70.626755,1
-70.626732,-33.615383,234,2018,13112,LA PINTANA,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,STA ROSA,EL OLIVAR,0,1,1,0,1,0,1,-33.615383,-70.626732,1
-70.626488,-33.615238,235,2018,13201,PUENTE ALTO,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,STA ROSA,RIO COLORADO,0,1,1,0,0,0,1,-33.615238,-70.626488,1
-70.6264746,-33.4337047,236,2018,13123,PROVIDENCIA,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,PROVIDENCIA,SALVADOR,0,3,0,0,1,0,1,-33.4337047,-70.6264746,2
-70.62645,-33.467426,237,2018,13120,NUNOA,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,VICUNA MACKENNA,CARLOS DITTBORN,0,2,2,0,1,0,1,-33.467426,-70.62645,2
-70.626442,-33.625439,238,2018,13201,PUENTE ALTO,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,CURACO DE VELEZ,ANCUD,0,1,1,0,0,0,1,-33.625439,-70.626442,1
-70.626404,-33.454632,239,2018,13120,NUNOA,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,MATTA ORIENTE,SEMINARIO,0,2,0,0,0,1,1,-33.454632,-70.626404,2
-70.626381,-33.430981,240,2018,13123,PROVIDENCIA,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,STA MARIA, ,740,3,3,0,1,0,0,-33.430981,-70.626381,1
-70.626366,-33.441807,241,2018,13123,PROVIDENCIA,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,ITALIA,FRANCISCO BILBAO,0,2,2,0,1,0,0,-33.441807,-70.626366,1
-70.626358,-33.429607,242,2018,13123,PROVIDENCIA,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,ALC DAVALOS,BELLAVISTA,0,3,0,0,0,0,4,-33.429607,-70.626358,2
-70.6258424,-33.3939844,243,2018,13122,PE,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,LAS TORRES,AMERICO VESPUCIO,0,2,2,0,0,0,3,-33.3939844,-70.6258424,3
-70.625275,-33.432354,244,2018,13123,PROVIDENCIA,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,PROVIDENCIA,ELIODORO YANEZ,0,1,0,0,0,0,1,-33.432354,-70.625275,1
-70.625175,-33.39463,245,2018,13127,RECOLETA,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,EL SALTO, ,1180,1,1,0,0,0,0,-33.39463,-70.625175,1
-70.625092,-33.446198,246,2018,13123,PROVIDENCIA,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,STA ISABEL,ITALIA,0,2,0,0,1,0,0,-33.446198,-70.625092,1
-70.625061,-33.54678,247,2018,13111,LA GRANJA,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,JOAQUIN EDWARDS BELLO,VICUNA MACKENNA,0,2,2,0,0,0,1,-33.54678,-70.625061,1
-70.625015,-33.394367,248,2018,13127,RECOLETA,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,AMERICO VESPUCIO,EL SALTO,0,3,0,0,0,1,1,-33.394367,-70.625015,1
-70.624634,-33.439739,249,2018,13123,PROVIDENCIA,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,RANCAGUA,SALVADOR,0,2,2,0,0,0,1,-33.439739,-70.624634,1
-70.624382,-33.626289,250,2018,13201,PUENTE ALTO,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,CURACO DE VELEZ,QUITALMAHUE,0,1,1,0,0,0,2,-33.626289,-70.624382,2
-70.624153,-33.441372,251,2018,13123,PROVIDENCIA,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,FRANCISCO BILBAO,SALVADOR,0,2,0,0,1,0,0,-33.441372,-70.624153,1
-70.624023,-33.405918,252,2018,13127,RECOLETA,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,EINSTEIN,HEROES DEL BUIN,0,2,2,0,2,1,1,-33.405918,-70.624023,3
-70.623978,-33.556206,253,2018,13111,LA GRANJA,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,JOAQUIN EDWARDS BELLO,SAN JOSE DE LA ESTRELLA,0,2,2,0,1,0,0,-33.556206,-70.623978,1
-70.623825,-33.494087,254,2018,13129,SAN JOAQUIN,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,CENTRAL, ,3759,1,1,0,0,0,1,-33.494087,-70.623825,1
-70.62352,-33.466904,255,2018,13120,NUNOA,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,CARLOS DITTBORN,SAN EUGENIO,0,3,3,0,1,0,1,-33.466904,-70.62352,2
-70.623489,-33.44706,256,2018,13123,PROVIDENCIA,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,TEGUALDA,LAUTARO,0,2,0,0,0,0,2,-33.44706,-70.623489,1
-70.623161,-33.454041,257,2018,13120,NUNOA,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,MATTA ORIENTE, ,710,3,3,0,0,0,1,-33.454041,-70.623161,1
-70.623085,-33.519779,258,2018,13111,LA GRANJA,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,PADRE ESTEBAN GAMUCIO VIVES,LAS INDUSTRIAS,0,2,2,0,0,0,1,-33.519779,-70.623085,1
-70.623032,-33.434502,259,2018,13123,PROVIDENCIA,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,JOSE MANUEL INFANTE, ,322,2,0,0,0,0,1,-33.434502,-70.623032,1
-70.622871,-33.561268,260,2018,13112,LA PINTANA,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,ANIBAL HUNNEUS,JOAQUIN EDWARDS BELLO,0,2,2,0,0,0,1,-33.561268,-70.622871,1
-70.622864,-33.445713,261,2018,13123,PROVIDENCIA,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,STA ISABEL,SALVADOR,0,3,0,0,0,0,2,-33.445713,-70.622864,2
-70.622604,-33.584801,262,2018,13112,LA PINTANA,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,GABRIELA, ,2740,2,2,0,1,0,0,-33.584801,-70.622604,1
