X,Y,FID,ICOUNT,Año,Cód_Comuna,Comuna,Cód_Región,Región,Calle_Uno,Calle_Dos,Número,Dirección,Fallecidos,Graves,Menos_Grav,Leves,Accidentes
-70.5871015940633,-33.4087675289982,575,1,2013,13114,LAS CONDES,13,REGION METROPOLITANA,AMERICO VESPUCIO NORTE, ,22,AMERICO VESPUCIO NORTE 22,1,0,0,0,1
-70.5866928279116,-33.4068204239234,576,2,2013,13114,LAS CONDES,13,REGION METROPOLITANA,CERRO COLORADO,AMERICO VESPUCIO NORTE,0,CERRO COLORADO / AMERICO VESPUCIO NORTE,0,0,0,2,2
-70.5835258005752,-33.3972997879548,577,1,2013,13132,VITACURA,13,REGION METROPOLITANA,VITACURA,LUIS PASTEUR,0,VITACURA / LUIS PASTEUR,0,1,0,0,1
-70.5824552997722,-33.4022488003418,578,1,2013,13132,VITACURA,13,REGION METROPOLITANA,PRESIDENTE KENNEDY, ,4866,PRESIDENTE KENNEDY 4866,0,1,0,1,1
-70.5739398999064,-33.4070131998992,579,1,2013,13114,LAS CONDES,13,REGION METROPOLITANA,LOS MILITARES, ,5326,LOS MILITARES 5326,0,0,0,1,1
-70.5968260595749,-33.3914161866077,580,1,2013,13132,VITACURA,13,REGION METROPOLITANA,NUEVA COSTANERA, ,4229,NUEVA COSTANERA 4229,0,0,0,1,1
-70.5937582139704,-33.3921434755409,581,1,2013,13132,VITACURA,13,REGION METROPOLITANA,AMERICO VESPUCIO, ,1026,AMERICO VESPUCIO 1026,0,0,0,1,1
-70.5908276903456,-33.390337275345,582,1,2013,13132,VITACURA,13,REGION METROPOLITANA,FRANCISCO DE AGUIRRE,MANUELA CANAS,0,FRANCISCO DE AGUIRRE / MANUELA CANAS,0,1,0,0,1
-70.5903761524374,-33.3945121423214,583,1,2013,13132,VITACURA,13,REGION METROPOLITANA,CANDELARIA GOYENECHEA,AMERICO VESPUCIO NORTE,0,CANDELARIA GOYENECHEA / AMERICO VESPUCIO NORTE,0,0,0,1,1
-70.5883632997264,-33.3812532997999,584,1,2013,13132,VITACURA,13,REGION METROPOLITANA,SANTA MARIA, ,5700,SANTA MARIA 5700,0,0,0,1,1
-70.5831090934099,-33.3918669879711,585,1,2013,13132,VITACURA,13,REGION METROPOLITANA,ESPOZ,LUIS CARRERA,0,ESPOZ / LUIS CARRERA,0,1,0,0,1
-70.5820026997648,-33.3967044997128,586,1,2013,13132,VITACURA,13,REGION METROPOLITANA,VITACURA, ,5290,VITACURA 5290,0,0,0,2,1
-70.5787152370185,-33.3758517071905,587,1,2013,13132,VITACURA,13,REGION METROPOLITANA,LO RECABARREN, ,6351,LO RECABARREN 6351,0,1,0,0,1
-70.5780749413054,-33.3888390524803,588,1,2013,13132,VITACURA,13,REGION METROPOLITANA,LUIS PASTEUR,LO ARCAYA,0,LUIS PASTEUR / LO ARCAYA,0,1,0,0,1
-70.5758371969291,-33.3925818338845,589,1,2013,13132,VITACURA,13,REGION METROPOLITANA,VITACURA,CUERNAVACA,0,VITACURA / CUERNAVACA,0,1,0,0,1
-70.575384986328,-33.3870888935376,590,1,2013,13132,VITACURA,13,REGION METROPOLITANA,BUENAVENTURA,RECIFE,0,BUENAVENTURA / RECIFE,0,0,0,1,1
-70.574648733852,-33.3887370171996,591,1,2013,13132,VITACURA,13,REGION METROPOLITANA,CHAPULTEPEC,MANQUEHUE NORTE,0,CHAPULTEPEC / MANQUEHUE NORTE,0,1,0,1,1
-70.5721976999639,-33.3927051003601,592,1,2013,13132,VITACURA,13,REGION METROPOLITANA,MANQUEHUE NORTE, ,1499,MANQUEHUE NORTE 1499,0,1,0,0,1
-70.5720741789801,-33.3946686270555,593,1,2013,13132,VITACURA,13,REGION METROPOLITANA,LAS HUALTATAS,MANQUEHUE NORTE,0,LAS HUALTATAS / MANQUEHUE NORTE,0,0,0,1,1
-70.5714713930903,-33.3881099325273,594,2,2013,13132,VITACURA,13,REGION METROPOLITANA,JUAN XXIII,CORONEL ARTURO AVENDANO,0,JUAN XXIII / CORONEL ARTURO AVENDANO,0,0,1,1,2
-70.5714619304237,-33.3719214144417,595,1,2013,13132,VITACURA,13,REGION METROPOLITANA,LUIS PASTEUR, ,6111,LUIS PASTEUR 6111,0,0,0,1,1
-70.5714009186175,-33.3720935024132,596,1,2013,13132,VITACURA,13,REGION METROPOLITANA,LUIS PASTEUR, ,5303,LUIS PASTEUR 5303,0,1,0,0,1
-70.571301788147,-33.3793521392898,597,1,2013,13132,VITACURA,13,REGION METROPOLITANA,COSTANERA MONSENORESCRIVA DE BALAGUER,GUARANIES,0,COSTANERA MONSENORESCRIVA DE BALAGUER / GUARANIES,0,2,0,0,1
-70.5708633497637,-33.3941058969695,598,1,2013,13132,VITACURA,13,REGION METROPOLITANA,LAS HUALTATAS,LAUCA,0,LAS HUALTATAS / LAUCA,0,1,0,0,1
-70.5706382179794,-33.380226912542,599,1,2013,13132,VITACURA,13,REGION METROPOLITANA,LUIS PASTEUR, ,8093,LUIS PASTEUR 8093,0,0,0,1,1
-70.5693382812366,-33.3868206185766,600,1,2013,13132,VITACURA,13,REGION METROPOLITANA,EMBAJADOR DOUSSINAGUE, ,1774,EMBAJADOR DOUSSINAGUE 1774,0,0,0,1,1
-70.5687206754188,-33.4706504878297,601,1,2013,13122,PENALOLEN,13,REGION METROPOLITANA,GRECIA,LOS MOLINEROS,0,GRECIA / LOS MOLINEROS,0,0,0,1,1
-70.5651787998617,-33.4712880999658,602,1,2013,13122,PENALOLEN,13,REGION METROPOLITANA,GRECIA, ,6614,GRECIA 6614,0,0,0,1,1
-70.5645372801713,-33.4842497345376,603,1,2013,13122,PENALOLEN,13,REGION METROPOLITANA,LOS PRESIDENTES,LOS LAGOS,0,LOS PRESIDENTES / LOS LAGOS,0,1,0,0,1
-70.5629073093248,-33.4719687608496,604,4,2013,13122,PENALOLEN,13,REGION METROPOLITANA,GRECIA,ICTINOS,0,GRECIA / ICTINOS,1,0,1,2,4
-70.5622193000806,-33.4788822999781,605,1,2013,13122,PENALOLEN,13,REGION METROPOLITANA,LAGO CABURGA, ,1865,LAGO CABURGA 1865,0,1,0,0,1
-70.5551471906903,-33.4734199806475,606,1,2013,13122,PENALOLEN,13,REGION METROPOLITANA,TOBALABA,GRECIA,0,TOBALABA / GRECIA,0,0,1,1,1
-70.552448593228,-33.4741959390913,607,1,2013,13122,PENALOLEN,13,REGION METROPOLITANA,GRECIA,LAS CODORNICES,0,GRECIA / LAS CODORNICES,0,0,0,1,1
-70.5522529466161,-33.469391584454,608,2,2013,13122,PENALOLEN,13,REGION METROPOLITANA,TOBALABA,ORIENTAL,0,TOBALABA / ORIENTAL,0,2,0,1,2
-70.5521578127328,-33.4739380432061,609,1,2013,13122,PENALOLEN,13,REGION METROPOLITANA,GRECIA,PASAJE 445,0,GRECIA / PASAJE 445,0,0,0,2,1
-70.5515306687054,-33.4845104911662,610,1,2013,13122,PENALOLEN,13,REGION METROPOLITANA,FRANCISCO OTTA, ,7939,FRANCISCO OTTA 7939,0,0,0,1,1
-70.5512852733966,-33.4697373872706,611,1,2013,13122,PENALOLEN,13,REGION METROPOLITANA,LAS PARCELAS,PASAJE 446,0,LAS PARCELAS / PASAJE 446,0,0,0,1,1
-70.5477016576054,-33.4856441810341,612,1,2013,13122,PENALOLEN,13,REGION METROPOLITANA,OCEANO ANTARTICO,MAR JONICO,0,OCEANO ANTARTICO / MAR JONICO,0,1,0,0,1
-70.547511764856,-33.4751063174026,613,1,2013,13122,PENALOLEN,13,REGION METROPOLITANA,GRECIA,LOS CONDORES,0,GRECIA / LOS CONDORES,1,0,0,0,1
-70.5692045079816,-33.4600966162658,614,1,2013,13113,LA REINA,13,REGION METROPOLITANA,JOSE ARRIETA,PAULA JARAQUEMADA,0,JOSE ARRIETA / PAULA JARAQUEMADA,0,0,1,0,1
-70.5670175699049,-33.4531880431936,615,1,2013,13113,LA REINA,13,REGION METROPOLITANA,LARRAIN,JAVIERA CARRERA NORTE,0,LARRAIN / JAVIERA CARRERA NORTE,0,0,0,2,1
-70.5668987002148,-33.4530995004416,616,1,2013,13113,LA REINA,13,REGION METROPOLITANA,LARRAIN, ,6154,LARRAIN 6154,0,1,0,1,1
-70.5667450996066,-33.453227500049,617,1,2013,13113,LA REINA,13,REGION METROPOLITANA,LARRAIN, ,6113,LARRAIN 6113,0,0,0,1,1
-70.5636025338299,-33.452768517553,618,1,2013,13113,LA REINA,13,REGION METROPOLITANA,LARRAIN,CARLOS NAZARIT,0,LARRAIN / CARLOS NAZARIT,0,0,0,1,1
-70.5609359585276,-33.4669467720758,619,1,2013,13122,PENALOLEN,13,REGION METROPOLITANA,ICTINOS,ORIENTAL,0,ICTINOS / ORIENTAL,0,0,0,1,1
-70.5603511329983,-33.4523618585129,620,1,2013,13113,LA REINA,13,REGION METROPOLITANA,LARRAIN,JULIO MONTEBRUNO,0,LARRAIN / JULIO MONTEBRUNO,0,0,0,1,1
-70.5589272804696,-33.4521728677836,621,1,2013,13113,LA REINA,13,REGION METROPOLITANA,LARRAIN,TOBALABA,0,LARRAIN / TOBALABA,0,0,0,1,1
-70.5579887174054,-33.4677774740512,622,1,2013,13122,PENALOLEN,13,REGION METROPOLITANA,ORIENTAL,DIEGO ROJAS,0,ORIENTAL / DIEGO ROJAS,0,0,0,1,1
-70.5578391241762,-33.4625699578372,623,1,2013,13113,LA REINA,13,REGION METROPOLITANA,BRAMANTE,JOSE ARRIETA,0,BRAMANTE / JOSE ARRIETA,0,0,0,1,1
-70.5576328098063,-33.4521174551564,624,1,2013,13113,LA REINA,13,REGION METROPOLITANA,LARRAIN, ,5827,LARRAIN 5827,0,0,0,1,1
-70.5562933532556,-33.4560680348119,625,1,2013,13113,LA REINA,13,REGION METROPOLITANA,TOBALABA, ,8120,TOBALABA 8120,0,1,0,0,1
-70.5562181393556,-33.4560667901502,626,1,2013,13113,LA REINA,13,REGION METROPOLITANA,TOBALABA,NUNCIO LAGHI,0,TOBALABA / NUNCIO LAGHI,0,0,0,2,1
-70.5554639894715,-33.4517859128895,627,1,2013,13113,LA REINA,13,REGION METROPOLITANA,LOS MAITENES,NUEVA LARRAIN,0,LOS MAITENES / NUEVA LARRAIN,0,0,0,1,1
-70.5516894287241,-33.4626356263331,628,1,2013,13113,LA REINA,13,REGION METROPOLITANA,JOSE ARRIETA,TOBALABA,0,JOSE ARRIETA / TOBALABA,0,1,0,0,1
-70.5475189828148,-33.4627636646114,629,1,2013,13113,LA REINA,13,REGION METROPOLITANA,JORGE ALESSANDRI, ,1151,JORGE ALESSANDRI 1151,0,0,0,1,1
-70.5469197672334,-33.4504349036478,630,1,2013,13113,LA REINA,13,REGION METROPOLITANA,LARRAIN, ,5922,LARRAIN 5922,0,0,0,1,1
-70.5451894311473,-33.4731323109074,631,1,2013,13122,PENALOLEN,13,REGION METROPOLITANA,LAGO ROSSELOT,TAGUA TAGUA,0,LAGO ROSSELOT / TAGUA TAGUA,0,1,0,0,1
-70.5440149938968,-33.4712093796092,632,1,2013,13122,PENALOLEN,13,REGION METROPOLITANA,LAS PARCELAS,LAGUNA SAN PEDRO,0,LAS PARCELAS / LAGUNA SAN PEDRO,0,1,0,0,1
-70.5430848026215,-33.4760433570153,633,2,2013,13122,PENALOLEN,13,REGION METROPOLITANA,GRECIA,CONSISTORIAL,0,GRECIA / CONSISTORIAL,0,1,0,1,2
-70.5402647885891,-33.4765202234295,634,1,2013,13122,PENALOLEN,13,REGION METROPOLITANA,GRECIA,RICARDO GRELLET DE LOS REYES,0,GRECIA / RICARDO GRELLET DE LOS REYES,0,0,0,1,1
-70.5394089451667,-33.4748460931726,635,1,2013,13122,PENALOLEN,13,REGION METROPOLITANA,AMANECER, ,1745,AMANECER 1745,0,1,0,1,1
-70.5354284855362,-33.4698694841893,636,1,2013,13122,PENALOLEN,13,REGION METROPOLITANA,QUEBRADA CAMARONES,LAGO O`HIGGINS,0,QUEBRADA CAMARONES / LAGO O`HIGGINS,0,0,0,1,1
-70.5304472882117,-33.4783410268169,637,1,2013,13122,PENALOLEN,13,REGION METROPOLITANA,GRECIA,RIO LAUCA,0,GRECIA / RIO LAUCA,1,0,0,0,1
-70.5303911920998,-33.467187245395,638,1,2013,13122,PENALOLEN,13,REGION METROPOLITANA,DIAGONAL LAS TORRES,RIO CLARO,0,DIAGONAL LAS TORRES / RIO CLARO,0,1,0,0,1
-70.5289668989032,-33.4741312949233,639,1,2013,13122,PENALOLEN,13,REGION METROPOLITANA,LOS BAQUEANOS, ,9915,LOS BAQUEANOS 9915,0,1,0,0,1
-70.5254145345531,-33.4793498422214,640,1,2013,13122,PENALOLEN,13,REGION METROPOLITANA,ALVARO CASANOVA,GRECIA,0,ALVARO CASANOVA / GRECIA,0,0,0,1,1
-70.5243919334409,-33.4796754840363,641,1,2013,13122,PENALOLEN,13,REGION METROPOLITANA,DIAGONAL LAS TORRES,GRECIA,0,DIAGONAL LAS TORRES / GRECIA,1,0,0,1,1
-70.5438585999943,-33.4499957997663,642,1,2013,13113,LA REINA,13,REGION METROPOLITANA,CARLOS OSSANDON, ,40,CARLOS OSSANDON 40,0,1,0,0,1
-70.54153262583,-33.462867777326,643,1,2013,13122,PENALOLEN,13,REGION METROPOLITANA,DIPUTADA LAURA RODRIGUEZ,JOSE ARRIETA,0,DIPUTADA LAURA RODRIGUEZ / JOSE ARRIETA,0,1,0,0,1
-70.5409556513821,-33.4584489404662,644,2,2013,13113,LA REINA,13,REGION METROPOLITANA,TALINAY,DIPUTADA LAURA RODRIGUEZ,0,TALINAY / DIPUTADA LAURA RODRIGUEZ,0,0,0,1,2
-70.5380741228225,-33.4525295317125,645,1,2013,13113,LA REINA,13,REGION METROPOLITANA,LOS QUENES,PASAJE 8,0,LOS QUENES / PASAJE 8,0,0,0,1,1
-70.5371368916542,-33.4638209399844,646,1,2013,13113,LA REINA,13,REGION METROPOLITANA,JOSE ARRIETA, ,8956,JOSE ARRIETA 8956,0,0,0,1,1
-70.5362339237565,-33.4519060551203,647,3,2013,13113,LA REINA,13,REGION METROPOLITANA,LARRAIN,ANDACOLLO,0,LARRAIN / ANDACOLLO,0,1,0,2,3
-70.5316557558085,-33.4523595175776,648,1,2013,13113,LA REINA,13,REGION METROPOLITANA,LARRAIN,PARINACOTA,0,LARRAIN / PARINACOTA,0,1,0,0,1
-70.531013844913,-33.4524800941809,649,1,2013,13113,LA REINA,13,REGION METROPOLITANA,LARRAIN, ,9767,LARRAIN 9767,0,0,0,1,1
-70.5302643634096,-33.4591384551755,650,1,2013,13113,LA REINA,13,REGION METROPOLITANA,RIO LAUCA,TALINAY,0,RIO LAUCA / TALINAY,0,1,0,0,1
-70.5675610985658,-33.4417740087634,651,1,2013,13113,LA REINA,13,REGION METROPOLITANA,LORELEY,LA CANADA,0,LORELEY / LA CANADA,0,1,0,0,1
-70.5668279271671,-33.4448585511811,652,3,2013,13113,LA REINA,13,REGION METROPOLITANA,ECHENIQUE,TOBALABA,0,ECHENIQUE / TOBALABA,0,0,0,3,3
-70.5652532628278,-33.444202061376,653,1,2013,13113,LA REINA,13,REGION METROPOLITANA,ECHENIQUE,LORELEY,0,ECHENIQUE / LORELEY,0,1,0,0,1
-70.5645185535884,-33.4385441538896,654,1,2013,13113,LA REINA,13,REGION METROPOLITANA,PRINCIPE DE GALES, ,6525,PRINCIPE DE GALES 6525,0,0,0,1,1
-70.56174049203,-33.4434076497432,655,1,2013,13113,LA REINA,13,REGION METROPOLITANA,MONSENOR EDWARDS,VISTA HERMOSA,0,MONSENOR EDWARDS / VISTA HERMOSA,0,0,0,1,1
-70.5614141955087,-33.4386877909088,656,1,2013,13113,LA REINA,13,REGION METROPOLITANA,MONSENOR EDWARDS,PRINCIPE DE GALES,0,MONSENOR EDWARDS / PRINCIPE DE GALES,0,0,0,1,1
-70.5611591414811,-33.4372463701239,657,1,2013,13113,LA REINA,13,REGION METROPOLITANA,NOCEDAL,MONSENOR EDWARDS,0,NOCEDAL / MONSENOR EDWARDS,0,0,0,1,1
-70.5600684823745,-33.4416090263355,658,1,2013,13113,LA REINA,13,REGION METROPOLITANA,SANTA RITA,LA CANADA,0,SANTA RITA / LA CANADA,0,1,0,0,1
-70.5560308717273,-33.4375211184049,659,1,2013,13113,LA REINA,13,REGION METROPOLITANA,SALVADOR IZQUIERDO, ,1800,SALVADOR IZQUIERDO 1800,0,0,0,1,1
-70.5542870242268,-33.4302942914483,660,2,2013,13114,LAS CONDES,13,REGION METROPOLITANA,FRANCISCO BILBAO,TOMAS MORO,0,FRANCISCO BILBAO / TOMAS MORO,0,0,0,3,2
-70.5541703246008,-33.4268332478561,661,1,2013,13114,LAS CONDES,13,REGION METROPOLITANA,TOMAS MORO,LOLCO,0,TOMAS MORO / LOLCO,0,0,0,1,1
-70.5520696440988,-33.4394273825676,662,1,2013,13113,LA REINA,13,REGION METROPOLITANA,VICENTE PEREZ ROSALES,PRINCIPE DE GALES,0,VICENTE PEREZ ROSALES / PRINCIPE DE GALES,0,1,0,0,1
-70.5681044707447,-33.4176202375838,663,1,2013,13114,LAS CONDES,13,REGION METROPOLITANA,DOMINGO BONDI,CRISTOBAL COLON,0,DOMINGO BONDI / CRISTOBAL COLON,0,1,0,0,1
-70.5673466588212,-33.4088039938092,664,1,2013,13114,LAS CONDES,13,REGION METROPOLITANA,NUEVA APOQUINDO,MANQUEHUE NORTE,0,NUEVA APOQUINDO / MANQUEHUE NORTE,0,0,0,1,1
-70.5661238056691,-33.4170127221594,665,1,2013,13114,LAS CONDES,13,REGION METROPOLITANA,CRISTOBAL COLON,LA CAPITANIA,0,CRISTOBAL COLON / LA CAPITANIA,0,0,0,1,1
-70.5653887870628,-33.4147609771374,666,2,2013,13114,LAS CONDES,13,REGION METROPOLITANA,MARTIN DE ZAMORA,MANQUEHUE SUR,0,MARTIN DE ZAMORA / MANQUEHUE SUR,0,1,0,1,2
-70.5643747447986,-33.4208261462097,667,1,2013,13114,LAS CONDES,13,REGION METROPOLITANA,MANQUEHUE SUR,ALONSO DE CAMARGO,0,MANQUEHUE SUR / ALONSO DE CAMARGO,0,0,0,2,1
-70.5615922801596,-33.4176001898968,668,2,2013,13114,LAS CONDES,13,REGION METROPOLITANA,CRISTOBAL COLON, ,4401,CRISTOBAL COLON 4401,0,2,0,0,2
-70.5614795573356,-33.4171109029457,669,1,2013,13114,LAS CONDES,13,REGION METROPOLITANA,CRISTOBAL COLON, ,933,CRISTOBAL COLON 933,0,1,0,0,1
-70.5604025292533,-33.4124010904379,670,1,2013,13114,LAS CONDES,13,REGION METROPOLITANA,CUARTO CENTENARIO,CONSTANCIO VIGIL,0,CUARTO CENTENARIO / CONSTANCIO VIGIL,1,0,0,0,1
-70.5596799419757,-33.4245865147558,671,1,2013,13114,LAS CONDES,13,REGION METROPOLITANA,ISABEL LA CATOLICA, ,4848,ISABEL LA CATOLICA 4848,0,0,0,1,1
-70.5556587646402,-33.4179943069917,672,1,2013,13114,LAS CONDES,13,REGION METROPOLITANA,CRISTOBAL COLON,ROBINSON CRUSOE,0,CRISTOBAL COLON / ROBINSON CRUSOE,0,0,0,1,1
-70.5540849447643,-33.4254486228556,673,1,2013,13114,LAS CONDES,13,REGION METROPOLITANA,TOMAS MORO,ALEJANDRO FLEMING,0,TOMAS MORO / ALEJANDRO FLEMING,0,0,0,1,1
-70.5537317747016,-33.4183477540456,674,1,2013,13114,LAS CONDES,13,REGION METROPOLITANA,GUANABARA,CRISTOBAL COLON,0,GUANABARA / CRISTOBAL COLON,0,0,0,1,1
-70.5535392775156,-33.4176665283875,675,1,2013,13114,LAS CONDES,13,REGION METROPOLITANA,CUARTO CENTENARIO, ,851,CUARTO CENTENARIO 851,0,0,1,0,1
-70.553131837864,-33.4183487864673,676,1,2013,13114,LAS CONDES,13,REGION METROPOLITANA,TOMAS MORO,CRISTOBAL COLON,0,TOMAS MORO / CRISTOBAL COLON,0,0,0,1,1
-70.5524240174544,-33.4128709619253,677,1,2013,13114,LAS CONDES,13,REGION METROPOLITANA,TOMAS MORO,IMPERIAL,0,TOMAS MORO / IMPERIAL,0,0,0,1,1
-70.551368530833,-33.4195233748039,678,1,2013,13114,LAS CONDES,13,REGION METROPOLITANA,CUARTO CENTENARIO,GREDOS,0,CUARTO CENTENARIO / GREDOS,0,0,0,1,1
-70.5508457648202,-33.4158978901755,679,1,2013,13114,LAS CONDES,13,REGION METROPOLITANA,LOS DOMINICOS,MONROE,0,LOS DOMINICOS / MONROE,0,0,0,1,1
-70.5466601311601,-33.4173576886064,680,1,2013,13114,LAS CONDES,13,REGION METROPOLITANA,CRISTOBAL COLON, ,7000,CRISTOBAL COLON 7000,0,0,0,1,1
-70.546238967854,-33.4246308504333,681,1,2013,13114,LAS CONDES,13,REGION METROPOLITANA,ALEJANDRO FLEMING,FUENTEOVEJUNA,0,ALEJANDRO FLEMING / FUENTEOVEJUNA,0,1,0,0,1
-70.5439622018941,-33.409508449855,682,3,2013,13114,LAS CONDES,13,REGION METROPOLITANA,LOS DOMINICOS,PATAGONIA,0,LOS DOMINICOS / PATAGONIA,0,2,0,1,3
-70.5405381240352,-33.4132811139322,683,1,2013,13114,LAS CONDES,13,REGION METROPOLITANA,PADRE HURTADO SUR, ,536,PADRE HURTADO SUR 536,0,1,0,0,1
-70.5391769812327,-33.4289445169758,684,1,2013,13114,LAS CONDES,13,REGION METROPOLITANA,FRANCISCO BILBAO,PADRE HURTADO SUR,0,FRANCISCO BILBAO / PADRE HURTADO SUR,0,0,1,0,1
-70.5381536264886,-33.423725841974,685,3,2013,13114,LAS CONDES,13,REGION METROPOLITANA,ALEJANDRO FLEMING,PADRE HURTADO SUR,0,ALEJANDRO FLEMING / PADRE HURTADO SUR,0,0,0,3,3
-70.5373844444365,-33.4160097784285,686,1,2013,13114,LAS CONDES,13,REGION METROPOLITANA,CRISTOBAL COLON, ,8910,CRISTOBAL COLON 8910,0,1,0,0,1
-70.5350598543288,-33.4162414374923,687,1,2013,13114,LAS CONDES,13,REGION METROPOLITANA,CRISTOBAL COLON, ,9140,CRISTOBAL COLON 9140,0,1,0,0,1
-70.5339840160495,-33.4161765307223,688,2,2013,13114,LAS CONDES,13,REGION METROPOLITANA,CRISTOBAL COLON,PAUL HARRIS SUR,0,CRISTOBAL COLON / PAUL HARRIS SUR,0,0,0,2,2
-70.5336400028838,-33.4405929605966,689,2,2013,13113,LA REINA,13,REGION METROPOLITANA,CARLOS SILVA VILDOSOLA,VALENZUELA LLANOS,0,CARLOS SILVA VILDOSOLA / VALENZUELA LLANOS,0,1,0,2,2
-70.5295716219327,-33.4206872711006,690,1,2013,13114,LAS CONDES,13,REGION METROPOLITANA,VITAL APOQUINDO, ,1531,VITAL APOQUINDO 1531,0,1,0,0,1
-70.525111508889,-33.4424854579375,691,1,2013,13113,LA REINA,13,REGION METROPOLITANA,MARIA MONVEL,CARLOS SILVA VILDOSOLA,0,MARIA MONVEL / CARLOS SILVA VILDOSOLA,0,0,0,1,1
-70.5131127640428,-33.4126449209263,692,2,2013,13114,LAS CONDES,13,REGION METROPOLITANA,CARLOS PENA OTAEGUI,FRANCISCO BULNES CORREA,0,CARLOS PENA OTAEGUI / FRANCISCO BULNES CORREA,0,1,1,0,2
-70.5662779998298,-33.4083652001938,693,1,2013,13114,LAS CONDES,13,REGION METROPOLITANA,ALONSO DE CORDOVA, ,6180,ALONSO DE CORDOVA 6180,0,1,0,0,1
-70.5658169057256,-33.3948922533747,694,1,2013,13132,VITACURA,13,REGION METROPOLITANA,BENITO JUAREZ,FERNANDO DE ARGUELLO,0,BENITO JUAREZ / FERNANDO DE ARGUELLO,0,0,0,1,1
-70.5607317215917,-33.4032071394979,695,1,2013,13114,LAS CONDES,13,REGION METROPOLITANA,NUESTRA SENORADEL ROSARIO,SANTA BRIGIDA,0,NUESTRA SENORADEL ROSARIO / SANTA BRIGIDA,0,0,0,1,1
-70.5604206748742,-33.4073918621447,696,1,2013,13114,LAS CONDES,13,REGION METROPOLITANA,APOQUINDO, ,3300,APOQUINDO 3300,0,0,0,1,1
-70.5587506050563,-33.3939182021633,697,1,2013,13114,LAS CONDES,13,REGION METROPOLITANA,CAPITAN CROSBIE,PRESIDENTE KENNEDY,0,CAPITAN CROSBIE / PRESIDENTE KENNEDY,0,0,0,1,1
-70.5543732997879,-33.4080534996692,698,1,2013,13114,LAS CONDES,13,REGION METROPOLITANA,APOQUINDO, ,7186,APOQUINDO 7186,0,0,0,1,1
-70.5688480185212,-33.3738771260285,699,1,2013,13132,VITACURA,13,REGION METROPOLITANA,VIA BLANCA, ,6941,VIA BLANCA 6941,0,0,0,1,1
-70.5679949117358,-33.3886481147187,700,1,2013,13132,VITACURA,13,REGION METROPOLITANA,VITACURA, ,6652,VITACURA 6652,0,1,0,0,1
-70.566618808711,-33.3879007466221,701,2,2013,13132,VITACURA,13,REGION METROPOLITANA,VITACURA,LO BELTRAN,0,VITACURA / LO BELTRAN,0,0,0,2,2
-70.5633395064131,-33.3862079653253,702,1,2013,13132,VITACURA,13,REGION METROPOLITANA,VITACURA,NICOLAS GOGOL,0,VITACURA / NICOLAS GOGOL,0,0,0,1,1
-70.5621901998178,-33.3776308000213,703,1,2013,13132,VITACURA,13,REGION METROPOLITANA,COSTANERA MONSENORESCRIVA DE BALAGUER, ,9195,COSTANERA MONSENORESCRIVA DE BALAGUER 9195,0,1,0,0,1
-70.5617217888295,-33.3758975906013,704,1,2013,13132,VITACURA,13,REGION METROPOLITANA,SANTA MARIA,GRAN VIA,0,SANTA MARIA / GRAN VIA,0,0,1,0,1
-70.5589356792382,-33.3860438003811,705,1,2013,13132,VITACURA,13,REGION METROPOLITANA,DETROIT, ,1655,DETROIT 1655,0,1,0,0,1
-70.551155771022,-33.3837416141841,706,2,2013,13132,VITACURA,13,REGION METROPOLITANA,VITACURA,PADRE HURTADO NORTE,0,VITACURA / PADRE HURTADO NORTE,0,0,0,3,2
-70.5506540950104,-33.3834922654556,707,2,2013,13132,VITACURA,13,REGION METROPOLITANA,VITACURA, ,5951,VITACURA 5951,0,1,0,1,2
-70.548929918381,-33.3882420456338,708,1,2013,13132,VITACURA,13,REGION METROPOLITANA,PADRE HURTADO NORTE,TUPUNGATO,0,PADRE HURTADO NORTE / TUPUNGATO,0,1,0,0,1
-70.548739275597,-33.3896910045362,709,1,2013,13132,VITACURA,13,REGION METROPOLITANA,PADRE HURTADO NORTE,PRESIDENTE KENNEDY,0,PADRE HURTADO NORTE / PRESIDENTE KENNEDY,0,1,0,0,1
-70.5482177002866,-33.3952340002489,710,1,2013,13114,LAS CONDES,13,REGION METROPOLITANA,LAS CONDES, ,8631,LAS CONDES 8631,0,0,0,0,1
-70.5461845741588,-33.3886380890765,711,1,2013,13132,VITACURA,13,REGION METROPOLITANA,PRESIDENTE KENNEDY, ,4940,PRESIDENTE KENNEDY 4940,1,0,0,0,1
-70.5454935063202,-33.3942118577909,712,1,2013,13114,LAS CONDES,13,REGION METROPOLITANA,LAS CONDES,PADRE HURTADO NORTE,0,LAS CONDES / PADRE HURTADO NORTE,0,0,0,1,1
-70.5447269637783,-33.3865879567687,713,1,2013,13132,VITACURA,13,REGION METROPOLITANA,TUPUNGATO,LO MATTA,0,TUPUNGATO / LO MATTA,0,0,0,1,1
-70.5444812662973,-33.3958780047661,714,1,2013,13114,LAS CONDES,13,REGION METROPOLITANA,CHESTERTON,PADRE HURTADO CENTRAL,0,CHESTERTON / PADRE HURTADO CENTRAL,0,0,0,2,1
-70.5331860592892,-33.3882842022541,715,1,2013,13114,LAS CONDES,13,REGION METROPOLITANA,CAMPANARIO,PAUL HARRIS,0,CAMPANARIO / PAUL HARRIS,0,0,0,1,1
