X,Y,FID,OBJECTID,ICOUNT,Region,Comuna,Match_Addr,Calle1,Calle2,Numero,Fallecidos,Graves,Mgrave,Leve,Ileso
-70.7439042473107,-33.3656647286763,105,105,1,REGION METROPOLITANA,QUILICURA,"SAN LUIS & SAN SANTIAGO, QUILICURA",SAN LUIS,SAN SANTIAGO,0,0,0,0,1,1
-70.7450992369507,-33.4321630186248,106,106,1,REGION METROPOLITANA,PUDAHUEL,"PRESIDENTE HARRY TRUMAN & JOSE HERNANDEZ, PUDAHUEL",PDTE HARRY TRUMAN,JOSE HERNANDEZ,0,0,0,1,1,0
-70.7451822858875,-33.4570053006474,107,107,1,REGION METROPOLITANA,PUDAHUEL,"LA TRAVESIA & MAR DE DRAKE, PUDAHUEL",TRAVESIA,MAR DE DRAKE,0,0,0,0,2,1
-70.7448145927153,-33.4447705575944,108,108,2,REGION METROPOLITANA,PUDAHUEL,"SAN PABLO & LOS EDILES, PUDAHUEL",SAN PABLO,LOS EDILES,0,0,1,1,0,2
-70.742792249127,-33.3659885598994,109,109,2,REGION METROPOLITANA,QUILICURA,"SAN LUIS & TOCONCE, QUILICURA",SAN LUIS,TOCONCE,0,0,0,0,2,1
-70.7435372367762,-33.4219109980187,110,110,1,REGION METROPOLITANA,CERRO NAVIA,"ISLAS AZORES & MAPOCHO NORTE, CERRO NAVIA",GALVARINO,MAPOCHO,0,0,0,0,1,0
-70.7428412068185,-33.4299475406859,111,111,1,REGION METROPOLITANA,CERRO NAVIA,"JOSE JOAQUIN PEREZ & GALVARINO, PUDAHUEL",JOSE JOAQUIN PEREZ,GALVARINO,0,0,0,0,1,1
-70.7414223274762,-33.3661427168523,112,112,2,REGION METROPOLITANA,QUILICURA,"SAN LUIS & SAN ENRIQUE, QUILICURA",SAN LUIS,SAN ENRIQUE,0,0,0,0,2,2
-70.7422781496166,-33.4149765800246,113,113,1,REGION METROPOLITANA,CERRO NAVIA,"HUELEN & LA CAPILLA, CERRO NAVIA",HUELEN,LA CAPILLA,0,0,0,0,1,0
-70.7419207223094,-33.4164597203849,114,114,1,REGION METROPOLITANA,CERRO NAVIA,"CHILONGA & HUELEN, CERRO NAVIA",CHILONGA,HUELEN,0,0,0,0,1,1
-70.7414122649644,-33.4183606652121,115,115,1,REGION METROPOLITANA,CERRO NAVIA,"HUELEN & SALVADOR GUTIERREZ, CERRO NAVIA",HUELEN,SALVADOR GUTIERREZ,0,0,0,0,1,0
-70.7400620456733,-33.3663737470708,116,116,1,REGION METROPOLITANA,QUILICURA,"SAN LUIS & PAULA JARAQUEMADA, QUILICURA",SAN LUIS,PAULA JARAQUEMADA,0,0,0,0,1,1
-70.739297864438,-33.3513117611966,117,117,1,REGION METROPOLITANA,QUILICURA,"SANTA LUISA & LAS TORRES SUR, QUILICURA",STA LUISA,LAS TORRES,0,0,0,0,1,1
-70.740898545112,-33.4363924330764,118,118,1,REGION METROPOLITANA,CERRO NAVIA,"TENIENTE CRUZ & SAN FRANCISCO, PUDAHUEL",TTE CRUZ,SAN FRANCISCO,0,0,0,0,2,0
-70.7408558956459,-33.4378926798895,119,119,1,REGION METROPOLITANA,PUDAHUEL,"TENIENTE CRUZ & PUERTO RICO, PUDAHUEL",CAMINO LUIS CRUZ MARTINEZ,PTO RICO,0,0,0,0,1,1
-70.7404932414182,-33.4219357259778,120,120,1,REGION METROPOLITANA,CERRO NAVIA,"HUELEN & MAPOCHO NORTE, CERRO NAVIA",HUELEN,MAPOCHO NORTE,0,0,0,0,0,2
-70.7407810512859,-33.4390931372625,121,121,1,REGION METROPOLITANA,PUDAHUEL,"TENIENTE CRUZ & LAGO ONTARIO, PUDAHUEL",CAMINO LUIS CRUZ MARTINEZ,LAGO ONTARIO,0,0,1,0,0,1
-70.740449578025,-33.4273922988522,122,122,1,REGION METROPOLITANA,CERRO NAVIA,"TENIENTE CRUZ & LOS PLACERES, CERRO NAVIA",TTE CRUZ,LOS PLACERES,0,0,0,0,1,1
-70.740246489347,-33.4228269259332,123,123,2,REGION METROPOLITANA,CERRO NAVIA,"MAPOCHO & HUELEN, CERRO NAVIA",MAPOCHO,HUELEN,0,0,0,1,1,2
-70.7406740379218,-33.4447476869511,124,124,1,REGION METROPOLITANA,PUDAHUEL,"800 TENIENTE CRUZ, PUDAHUEL",CAMINO LUIS CRUZ MARTINEZ, ,825,0,0,0,4,0
-70.7403599027142,-33.4299961635134,125,125,1,REGION METROPOLITANA,CERRO NAVIA,"7434 JOSE JOAQUIN PEREZ, CERRO NAVIA",JOSE JOAQUIN PEREZ, ,7434,0,0,0,1,0
-70.7405874425284,-33.4445994920702,126,126,1,REGION METROPOLITANA,PUDAHUEL,"8315 SAN PABLO, PUDAHUEL",SAN PABLO, ,8315,0,0,0,1,1
-70.7405190269733,-33.4412069684434,127,127,1,REGION METROPOLITANA,LO PRADO,"TENIENTE CRUZ & RICARDO VIAL, PUDAHUEL",TTE CRUZ,RICARDO VIAL,0,0,0,0,1,1
-70.7405809792019,-33.4446548240066,128,128,1,REGION METROPOLITANA,PUDAHUEL,"TENIENTE CRUZ & SAN PABLO, PUDAHUEL",CAMINO LUIS CRUZ MARTINEZ,SAN PABLO,0,0,0,0,1,1
-70.7405103681084,-33.4418654926711,129,129,2,REGION METROPOLITANA,PUDAHUEL,"TENIENTE CRUZ & RICARDO VIAL, PUDAHUEL",CAMINO LUIS CRUZ MARTINEZ,RICARDO VIAL,0,0,2,0,0,2
-70.7404097273488,-33.4418692051614,130,130,1,REGION METROPOLITANA,PUDAHUEL,"901 TENIENTE CRUZ, PUDAHUEL",CAMINO LUIS CRUZ MARTINEZ, ,900,0,0,0,1,1
-70.7396502800793,-33.4183763738785,131,131,1,REGION METROPOLITANA,CERRO NAVIA,"SALVADOR GUTIERREZ & APOLO XIII, CERRO NAVIA",SALVADOR GUTIERREZ,APOLO 13,0,0,1,0,0,1
-70.7384050963798,-33.3701585034055,132,132,3,REGION METROPOLITANA,QUILICURA,"GENERAL SAN MARTIN & BLANCO ENCALADA, QUILICURA",GRAL SAN MARTIN,BLANCO ENCALADA,0,0,2,0,2,2
-70.7380325839425,-33.3559119652836,133,133,1,REGION METROPOLITANA,QUILICURA,"90 RIGOBERTO JARA, QUILICURA",RIGOBERTO JARA, ,80,0,0,0,1,1
-70.7383347241049,-33.3713470365861,134,134,1,REGION METROPOLITANA,QUILICURA,"AMERICO VESPUCIO & GENERAL SAN MARTIN, QUILICURA",AMERICO VESPUCIO,GRAL SAN MARTIN,0,0,0,0,1,0
-70.7380164153687,-33.3558582456437,135,135,1,REGION METROPOLITANA,QUILICURA,"RIGOBERTO JARA & SANTA LUISA, QUILICURA",RIGOBERTO JARA,STA LUISA,0,0,2,0,0,1
-70.7381188773511,-33.3682630215831,136,136,1,REGION METROPOLITANA,QUILICURA,"484 GENERAL SAN MARTIN, QUILICURA",GRAL SAN MARTIN, ,484,0,0,0,2,0
-70.7395900643282,-33.447378816567,137,137,1,REGION METROPOLITANA,PUDAHUEL,"720 TENIENTE CRUZ, PUDAHUEL",CAMINO LUIS CRUZ MARTINEZ, ,720,0,1,0,0,1
-70.7379033530585,-33.3662876401614,138,138,1,REGION METROPOLITANA,QUILICURA,"383 GENERAL SAN MARTIN, QUILICURA",GRAL SAN MARTIN, ,383,0,0,0,0,2
-70.7390234869045,-33.4229847046797,139,139,1,REGION METROPOLITANA,CERRO NAVIA,"7338 MAPOCHO, CERRO NAVIA",MAPOCHO, ,7338,0,1,0,0,1
-70.7378230559954,-33.3658225138762,140,140,1,REGION METROPOLITANA,QUILICURA,"367 GENERAL SAN MARTIN, QUILICURA",STA LUISA, ,366,0,1,0,0,1
-70.7408035304925,-33.5188296391535,141,141,1,REGION METROPOLITANA,MAIPU,"CAMINO A MELIPILLA & LO ESPEJO, MAIPU",CAMINO A MELIPILLA,LO ESPEJO,0,1,0,0,0,1
-70.7394287082672,-33.458549937085,142,142,1,REGION METROPOLITANA,PUDAHUEL,"522 LOS PINGUINOS, PUDAHUEL",LOS PINGUINOS, ,522,0,0,0,1,1
-70.7390602661211,-33.4525884947788,143,143,1,REGION METROPOLITANA,LO PRADO,"GENERAL OSCAR BONILLA & TENIENTE CRUZ, PUDAHUEL",GRAL OSCAR BONILLA,TTE CRUZ,0,0,0,0,0,2
-70.739178356245,-33.467976860204,144,144,1,REGION METROPOLITANA,PUDAHUEL,"LOS MARES & RAPAHUE, PUDAHUEL",LOS MARES,RAPAHUE,0,0,1,0,0,1
-70.7369576342374,-33.363179364756,145,145,1,REGION METROPOLITANA,QUILICURA,"MANUEL ANTONIO MATTA & GENERAL SAN MARTIN, QUILICURA",MANUEL ANTONIO MATTA,GRAL SAN MARTIN,0,0,0,0,1,1
-70.7386946542373,-33.452549699322,146,146,1,REGION METROPOLITANA,LO PRADO,"7341 GENERAL OSCAR BONILLA, LO PRADO",GRAL OSCAR BONILLA, ,7341,0,1,0,0,1
-70.7372323636947,-33.4149634228696,147,147,1,REGION METROPOLITANA,CERRO NAVIA,"7281 LA CAPILLA, CERRO NAVIA",LA CAPILLA, ,7281,0,0,0,1,0
-70.7361617731709,-33.3664794543237,148,148,1,REGION METROPOLITANA,QUILICURA,"98 JOSE FRANCISCO VERGARA, QUILICURA",JOSE FRANCISCO VERGARA, ,98,0,1,0,0,1
-70.7377094231706,-33.4505348865582,149,149,1,REGION METROPOLITANA,LO PRADO,"GABRIELA MISTRAL & CORONA SUECA, LO PRADO",GABRIELA MISTRAL,CORONA SUECA,0,0,0,0,1,1
-70.7378393034539,-33.4628517062859,150,150,3,REGION METROPOLITANA,PUDAHUEL,"TENIENTE CRUZ & LAGUNA SUR, PUDAHUEL",TTE CRUZ,LAGUNA SUR,0,0,0,0,3,3
-70.7343883015182,-33.3639758333824,151,152,1,REGION METROPOLITANA,QUILICURA,"MANUEL ANTONIO MATTA & LOS LIMONES, QUILICURA",MANUEL ANTONIO MATTA,LOS LIMONES,0,0,0,0,1,1
-70.7335571157224,-33.3643166052962,152,153,1,REGION METROPOLITANA,QUILICURA,"MANUEL ANTONIO MATTA & LOS CARRERA, QUILICURA",MANUEL ANTONIO MATTA,LOS CARRERA,0,0,0,0,1,1
-70.7341022793398,-33.4233824627771,153,154,1,REGION METROPOLITANA,CERRO NAVIA,"MAPOCHO & CHECOSLOVAQUIA, CERRO NAVIA",MAPOCHO,CHECOSLOVAQUIA,0,0,0,0,1,1
-70.732252776735,-33.3551016203353,154,155,1,REGION METROPOLITANA,QUILICURA,"LAS TORRES SUR & DEL RODEO, QUILICURA",LAS TORRES,DEL RODEO,0,0,0,0,1,1
-70.7321880508882,-33.3578103609284,155,156,1,REGION METROPOLITANA,QUILICURA,"LO MARCOLETA & DEL RODEO, QUILICURA",LO MARCOLETA,DEL RODEO,0,0,0,1,0,1
-70.7336774322319,-33.4446176846267,156,157,1,REGION METROPOLITANA,LO PRADO,"SAN PABLO & LOS COPIHUES, LO PRADO",SAN PABLO,LOS COPIHUES,0,0,0,0,1,1
-70.7332138262783,-33.4294731198657,157,158,1,REGION METROPOLITANA,CERRO NAVIA,"JOSE JOAQUIN PEREZ & FLORENCIA, CERRO NAVIA",JOSE JOAQUIN PEREZ,FLORENCIA,0,0,1,0,0,1
-70.732733642279,-33.4113128044849,158,159,1,REGION METROPOLITANA,RENCA,"CLOTARIO BLEST RIFFO & COSTANERA NORTE, RENCA",CLOTARIO BLEST RIFFO,COST NORTE,0,1,0,0,0,1
-70.7328630170294,-33.419228922704,159,160,1,REGION METROPOLITANA,CERRO NAVIA,"SALVADOR GUTIERREZ & SANTOS LUIS MEDEL, CERRO NAVIA",SALVADOR GUTIERREZ,SANTOS LUIS MEDEL,0,0,1,0,0,1
-70.7313234770173,-33.3674100844621,160,161,1,REGION METROPOLITANA,QUILICURA,"483 JOSE PEDRO ESCOBAR, QUILICURA",JOSE PEDRO ESCOBAR, ,483,0,0,1,0,0
-70.7311170820475,-33.3687121964307,161,162,1,REGION METROPOLITANA,QUILICURA,"450 JOSE FRANCISCO VERGARA, QUILICURA",JOSE FRANCISCO VERGARA, ,450,0,0,0,1,0
-70.7306498319142,-33.3577772293723,162,163,1,REGION METROPOLITANA,QUILICURA,"DEL TRIGAL & LO MARCOLETA, QUILICURA",DEL TRIGAL,LO MARCOLETA,0,0,1,0,0,1
-70.7307800133416,-33.3656599471222,163,164,1,REGION METROPOLITANA,QUILICURA,"MANUEL ANTONIO MATTA & RAIMUNDO ROMO, QUILICURA",MANUEL ANTONIO MATTA,RAIMUNDO ROMO,0,0,0,0,0,2
-70.7311767570174,-33.4018355946492,164,165,1,REGION METROPOLITANA,RENCA,"CONDELL & JOSE MANUEL BALMACEDA, RENCA",CONDELL,JOSE MANUEL BALMACEDA,0,0,0,0,1,1
-70.7333797644163,-33.5147895128766,165,166,1,REGION METROPOLITANA,MAIPU,"10939 CAMINO A MELIPILLA, MAIPU",CAMINO A MELIPILLA, ,10939,0,0,0,4,0
-70.7301105200108,-33.365702921965,166,167,3,REGION METROPOLITANA,QUILICURA,"MANUEL ANTONIO MATTA & LIBERTADOR BERNARDO O`HIGGINS, QUILICURA",MANUEL ANTONIO MATTA,LIBER BERNARDO O`HIGGINS,0,0,1,0,1,1
-70.7297623184977,-33.3630438709343,167,168,1,REGION METROPOLITANA,QUILICURA,"LIBERTADOR BERNARDO O`HIGGINS & DONA LETICIA, QUILICURA",LIBER BERNARDO O`HIGGINS,DONA LETICIA,0,0,0,0,1,0
-70.7319795050766,-33.4880928567076,168,169,1,REGION METROPOLITANA,MAIPU,"2305 POLONIA, MAIPU",POLONIO, ,2305,1,0,0,0,1
-70.7308499194613,-33.4333613857256,169,170,1,REGION METROPOLITANA,CERRO NAVIA,"LAS TORRES & LOS DURAZNOS, CERRO NAVIA",LAS TORRES,LOS DURAZNOS,0,0,0,0,1,0
-70.7292987766472,-33.3558514618605,170,171,2,REGION METROPOLITANA,QUILICURA,"315 LIBERTADOR BERNARDO O`HIGGINS, QUILICURA",LIBER BERNARDO O`HIGGINS, ,314,0,0,0,2,0
-70.7314273993706,-33.4678929742805,171,172,1,REGION METROPOLITANA,PUDAHUEL,"LAS TORRES & LOS PAJARITOS, PUDAHUEL",LAS TORRES,LOS PAJARITOS,0,0,0,0,1,1
-70.7291930592391,-33.3566857684978,172,173,1,REGION METROPOLITANA,QUILICURA,"LIBERTADOR BERNARDO O`HIGGINS & LAS TORRES, QUILICURA",LIBER BERNARDO O`HIGGINS,LAS TORRES,0,0,0,1,0,0
-70.7289969744961,-33.3491587779367,173,174,1,REGION METROPOLITANA,QUILICURA,"501 LIBERTADOR BERNARDO O`HIGGINS, QUILICURA",LIBER BERNARDO O`HIGGINS, ,500,0,0,0,1,1
-70.7289246251179,-33.3506970714862,174,175,1,REGION METROPOLITANA,QUILICURA,"LIBERTADOR BERNARDO O`HIGGINS & ROMERAL, QUILICURA",LIBER BERNARDO O`HIGGINS,ROMERAL,0,0,0,0,1,1
-70.7303992531168,-33.4320798458964,175,176,1,REGION METROPOLITANA,CERRO NAVIA,"CARDENAL RAUL SILVA HENRIQUEZ & VICUNA ROZAS, CERRO NAVIA",CARD RAUL SILVA HENRIQUEZ,VICUNA ROZAS,0,0,0,0,1,1
-70.7295563950961,-33.4014088157818,176,177,1,REGION METROPOLITANA,RENCA,"1591 LOTA, RENCA",LOTA, ,1591,0,0,0,1,0
-70.7294585214324,-33.4143297508843,177,178,1,REGION METROPOLITANA,CERRO NAVIA,"6882 COSTANERA SUR, CERRO NAVIA",COST SUR, ,6882,1,0,0,0,1
-70.7289943672733,-33.4269887075868,178,179,1,REGION METROPOLITANA,CERRO NAVIA,"EL PEUMO & JANEQUEO, CERRO NAVIA",EL PEUMO,JANEQUEO,0,0,0,0,1,1
-70.7288130950145,-33.4305074117376,179,180,1,REGION METROPOLITANA,CERRO NAVIA,"NANCU & ANTONIO ACEVEDO HERNANDEZ, CERRO NAVIA",NANCU,ANTONIO ACEVEDO HERNANDEZ,0,0,1,0,0,1
-70.7277866782558,-33.4064989512776,180,181,1,REGION METROPOLITANA,RENCA,"CONDELL & JOSE MIGUEL INFANTE, RENCA",CONDELL,JOSE MIGUEL INFANTE,0,0,0,0,1,1
-70.7282361855227,-33.4445187853117,181,182,1,REGION METROPOLITANA,LO PRADO,"SAN PABLO & LOS CANELOS, LO PRADO",SAN PABLO,LOS CANELOS,0,0,0,0,1,1
-70.727342684687,-33.4290925523253,182,183,1,REGION METROPOLITANA,CERRO NAVIA,"JOSE JOAQUIN PEREZ & LAS LOMAS, CERRO NAVIA",JOSE JOAQUIN PEREZ,LAS LOMAS,0,0,1,0,0,2
-70.7259110467364,-33.372698899255,183,184,1,REGION METROPOLITANA,QUILICURA,"1520 AMERICO VESPUCIO, QUILICURA",AMERICO VESPUCIO, ,1520,1,1,0,0,0
-70.7266379872417,-33.4237541313338,184,185,1,REGION METROPOLITANA,CERRO NAVIA,"TENAUN & MAPOCHO, CERRO NAVIA",TENAUN,MAPOCHO,0,0,0,0,1,1
-70.7266334443687,-33.4372902903922,185,186,1,REGION METROPOLITANA,LO PRADO,"SAN FRANCISCO & LOS RETAMOS, CERRO NAVIA",SAN FRANCISCO,LOS RETAMOS,0,0,0,1,0,1
-70.7266126611585,-33.4440664841653,186,187,1,REGION METROPOLITANA,LO PRADO,"819 LAS MADRESELVAS, LO PRADO",LAS MADRESELVAS, ,819,0,1,0,0,1
-70.7270246901556,-33.4704732571716,187,188,1,REGION METROPOLITANA,ESTACION CENTRAL,"LAS PARCELAS & LUIS ORREGO LUCO, ESTACION CENTRAL",LAS PARCELAS,LUIS ORREGO LUCO,0,0,0,0,1,1
-70.7253528720872,-33.4444106136307,188,189,1,REGION METROPOLITANA,LO PRADO,"SAN PABLO & LAS MARGARITAS, LO PRADO",SAN PABLO,LAS MARGARITAS,0,0,0,0,1,1
-70.7245565881735,-33.4137829401319,189,190,3,REGION METROPOLITANA,CERRO NAVIA,"PADRE LAS CASAS & COSTANERA SUR, CERRO NAVIA",PADRE LAS CASAS,COST SUR,0,0,0,0,3,2
-70.7235766131725,-33.3663048262389,190,191,1,REGION METROPOLITANA,QUILICURA,"850 MANUEL ANTONIO MATTA, QUILICURA",MANUEL ANTONIO MATTA, ,850,0,0,0,1,1
-70.7246590119493,-33.4331502450337,191,192,1,REGION METROPOLITANA,CERRO NAVIA,"6313 VICUNA ROZAS, CERRO NAVIA",VICUNA ROZAS, ,6313,0,0,0,1,1
-70.7242795742025,-33.4295998449827,192,193,2,REGION METROPOLITANA,CERRO NAVIA,"JOSE JOAQUIN PEREZ & LOS RETAMOS, CERRO NAVIA",JOSE JOAQUIN PEREZ,LOS RETAMOS,0,0,1,0,1,1
-70.7231560138901,-33.373076058825,193,194,1,REGION METROPOLITANA,QUILICURA,"LAS TORRES PONIENTE & AMERICO VESPUCIO, QUILICURA",LAS TORRES,AMERICO VESPUCIO,0,0,0,0,1,1
-70.7249072572934,-33.4643325596588,194,195,1,REGION METROPOLITANA,ESTACION CENTRAL,"5 CUADRO VERDE, ESTACION CENTRAL",CUADRO VERDE, ,5,0,0,0,1,1
-70.7227242681427,-33.3696949630353,195,196,1,REGION METROPOLITANA,QUILICURA,"1038 RAMON ROSALES, QUILICURA",RAMON ROSALES, ,1038,0,1,0,0,1
-70.7236230912025,-33.4484885900708,196,197,1,REGION METROPOLITANA,LO PRADO,"TERRITORIO ANTARTICO & LAMBAYEQUE, LO PRADO",TERRITORIO ANTARTICO,LAMBAYEQUE,0,0,0,0,1,1
-70.7225127984038,-33.397630464357,197,198,1,REGION METROPOLITANA,RENCA,"1651 MANUEL RODRIGUEZ, RENCA",MANUEL RODRIGUEZ, ,1650,0,1,0,0,1
-70.7234181103649,-33.4460163606337,198,199,2,REGION METROPOLITANA,LO PRADO,"700 NEPTUNO, LO PRADO",NEPTUNO,WALDO TAFF,0,0,0,0,2,2
-70.7233035045122,-33.4442366365523,199,200,3,REGION METROPOLITANA,LO PRADO,"SAN PABLO & NEPTUNO, LO PRADO",SAN PABLO,NEPTUNO,0,1,0,0,2,3
-70.7225916722733,-33.4169464099959,200,201,1,REGION METROPOLITANA,CERRO NAVIA,"6678 3 DE JULIO, CERRO NAVIA",3 DE JULIO, ,6678,0,1,0,0,1
-70.7236565776063,-33.4727723351831,201,202,1,REGION METROPOLITANA,MAIPU,"947 SANTA CORINA, MAIPU",STA CORINA, ,947,0,0,0,1,1
-70.7231608772764,-33.4484566051115,202,203,2,REGION METROPOLITANA,LO PRADO,"NEPTUNO & TERRITORIO ANTARTICO, LO PRADO",NEPTUNO,TERRITORIO ANTARTICO,0,0,1,0,1,2
-70.7213559728044,-33.3665375281253,203,204,1,REGION METROPOLITANA,QUILICURA,"MANUEL ANTONIO MATTA & LO CRUZAT, QUILICURA",MANUEL ANTONIO MATTA,LO CRUZAT,0,0,0,0,0,2
-70.7209913236034,-33.3575003594963,204,205,1,REGION METROPOLITANA,QUILICURA,"323 LO CRUZAT, QUILICURA",LO CRUZAT, ,323,0,0,0,1,1
-70.7207891833903,-33.357412162423,205,206,1,REGION METROPOLITANA,QUILICURA,"LO MARCOLETA & LO CRUZAT, QUILICURA",LO MARCOLETA,LO CRUZAT,0,0,1,0,0,1
-70.7207242333397,-33.3545705366926,206,207,1,REGION METROPOLITANA,QUILICURA,"ANTUMALAL & LO CRUZAT, QUILICURA",ANTUMALAL,LO CRUZAT,0,0,0,0,1,1
-70.7223354659236,-33.4405952594191,207,208,1,REGION METROPOLITANA,LO PRADO,"LOS COPIHUES & SAN JORGE, LO PRADO",LOS COPIHUES,SAN JORGE,0,0,0,0,1,1
-70.7214960633341,-33.4006996192329,208,209,1,REGION METROPOLITANA,RENCA,"1540 MANUEL RODRIGUEZ, RENCA",MANUEL RODRIGUEZ,GRAL FREIRE,0,0,0,0,1,2
-70.7219888988381,-33.4380424791755,209,210,1,REGION METROPOLITANA,LO PRADO,"1197 NEPTUNO, CERRO NAVIA",NEPTUNO, ,1197,1,0,0,0,1
-70.7212229611466,-33.4012070074938,210,211,1,REGION METROPOLITANA,RENCA,"JOSE MANUEL BALMACEDA & MANUEL RODRIGUEZ, RENCA",JOSE MANUEL BALMACEDA,MANUEL RODRIGUEZ,0,0,1,0,0,1
-70.7195896553473,-33.3669097529985,211,212,1,REGION METROPOLITANA,QUILICURA,"MANUEL ANTONIO MATTA & LAS TORRES, QUILICURA",MANUEL ANTONIO MATTA,LAS TORRES,0,0,1,0,0,1
-70.7205290387204,-33.4213158642878,212,213,1,REGION METROPOLITANA,CERRO NAVIA,"SALVADOR GUTIERREZ & LO LOPEZ, CERRO NAVIA",SALVADOR GUTIERREZ,LO LOPEZ,0,1,0,1,1,0
-70.7208308197834,-33.4384986917946,213,214,1,REGION METROPOLITANA,LO PRADO,"6043 9 DE JULIO, LO PRADO",9 DE JULIO, ,6043,0,1,0,0,1
-70.7185281048796,-33.3260715498162,214,215,1,REGION METROPOLITANA,QUILICURA,"PRESIDENTE EDUARDO FREI MONTALVA & CANAVERAL, QUILICURA",PDTE EDUARDO FREI MONTALVA,CANAVERAL,0,0,1,0,0,1
-70.7206959483823,-33.4439929283381,215,216,1,REGION METROPOLITANA,LO PRADO,"6062 SAN PABLO, LO PRADO",SAN PABLO, ,6062,0,0,1,0,1
-70.7202553227908,-33.4306175679957,216,217,2,REGION METROPOLITANA,QUINTA NORMAL,"JOSE JOAQUIN PEREZ & NEPTUNO, CERRO NAVIA",JOSE JOAQUIN PEREZ,NEPTUNO,0,0,1,0,2,2
-70.7195045216903,-33.4277071459101,217,218,1,REGION METROPOLITANA,CERRO NAVIA,"CAUQUENES & NEPTUNO, CERRO NAVIA",CAUQUENES,NEPTUNO,0,0,1,0,0,0
-70.7192504166851,-33.421532936099,218,219,1,REGION METROPOLITANA,CERRO NAVIA,"SALVADOR GUTIERREZ & CERRO NAVIA, CERRO NAVIA",SALVADOR GUTIERREZ,CERRO NAVIA,0,0,0,0,1,1
-70.7200569166148,-33.4721479591794,219,220,2,REGION METROPOLITANA,ESTACION CENTRAL,"5 DE ABRIL & LUIS INFANTE CERDA, ESTACION CENTRAL",5 DE ABRIL,LUIS INFANTE CERDA,0,0,2,0,0,2
-70.7166310376171,-33.3305350438183,220,221,1,REGION METROPOLITANA,QUILICURA,"PRESIDENTE EDUARDO FREI MONTALVA & EL JUNCAL, QUILICURA",PDTE EDUARDO FREI MONTALVA,EL JUNCAL,0,0,3,0,0,1
-70.7173562364544,-33.3714588144181,221,222,1,REGION METROPOLITANA,QUILICURA,"4 ORIENTE & RAMON ROSALES, QUILICURA",4 ORIENTE,RAMON ROSALES,0,0,0,0,0,2
-70.7172096046456,-33.4185536971526,222,223,1,REGION METROPOLITANA,QUINTA NORMAL,"SARA GAJARDO & NEPTUNO, CERRO NAVIA",SARA GAJARDO,NEPTUNO,0,0,0,0,1,1
-70.7169508332455,-33.4148344117029,223,224,1,REGION METROPOLITANA,CERRO NAVIA,"6346 CARRASCAL, CERRO NAVIA",CARRASCAL, ,6346,0,0,0,1,1
-70.7161991586726,-33.4110203898282,224,225,1,REGION METROPOLITANA,QUINTA NORMAL,"COSTANERA SUR & LOA, QUINTA NORMAL",COST SUR,LOA,0,0,0,0,1,0
-70.7165692498734,-33.4451824013881,225,226,1,REGION METROPOLITANA,LO PRADO,"5895 PORTALES, LO PRADO",PORTALES, ,5895,0,1,0,0,1
-70.7143685545176,-33.3357123674667,226,227,1,REGION METROPOLITANA,QUILICURA,"9700 PRESIDENTE EDUARDO FREI MONTALVA, QUILICURA",PDTE EDUARDO FREI MONTALVA, ,9700,1,0,0,0,1
-70.715863579016,-33.415102168291,227,228,1,REGION METROPOLITANA,QUINTA NORMAL,"CARRASCAL & NEPTUNO, QUINTA NORMAL",CARRASCAL,NEPTUNO,0,0,1,0,0,0
-70.7159219724846,-33.4318464098692,228,229,1,REGION METROPOLITANA,QUINTA NORMAL,"JOSE JOAQUIN PEREZ & SAMUEL IZQUIERDO, QUINTA NORMAL",JOSE JOAQUIN PEREZ,SAMUEL IZQUIERDO,0,0,1,0,0,1
-70.7157355325161,-33.4297953169197,229,230,1,REGION METROPOLITANA,QUINTA NORMAL,"5828 JANEQUEO, QUINTA NORMAL",JANEQUEO, ,5828,1,0,0,0,1
-70.7141087968104,-33.3653985553237,230,231,1,REGION METROPOLITANA,QUILICURA,"CANCHA RAYADA & SEPTIMO DE LINEA, QUILICURA",CANCHA RAYADA,SEPTIMO DE LINEA,0,0,0,0,1,1
-70.7139850474761,-33.3623060211907,231,232,1,REGION METROPOLITANA,QUILICURA,"168 SEPTIMO DE LINEA, QUILICURA",SEPTIMO DE LINEA, ,168,0,0,0,0,2
-70.7136939728004,-33.366781921717,232,233,2,REGION METROPOLITANA,QUILICURA,"SEPTIMO DE LINEA & MANUEL ANTONIO MATTA, QUILICURA",SEPTIMO DE LINEA,MANUEL ANTONIO MATTA,0,0,1,0,1,2
-70.7140964172118,-33.4224206290542,233,234,1,REGION METROPOLITANA,QUINTA NORMAL,"LO AMOR & SALVADOR GUTIERREZ, QUINTA NORMAL",LO AMOR,SALVADOR GUTIERREZ,0,0,0,1,0,1
-70.7141002037998,-33.4266039183596,234,235,1,REGION METROPOLITANA,QUINTA NORMAL,"5740 MAPOCHO, QUINTA NORMAL",MAPOCHO, ,5740,0,0,0,1,1
-70.7137785286683,-33.4160361756156,235,236,1,REGION METROPOLITANA,QUINTA NORMAL,"CHEVROLET & CARRASCAL, QUINTA NORMAL",CHEVROLET,CARRASCAL,0,0,0,1,0,0
-70.7143916305137,-33.4531300467672,236,237,1,REGION METROPOLITANA,LO PRADO,"SANTA MARTA & ELQUI, LO PRADO",STA MARTA,ELQUI,0,0,1,0,0,1
